time[ms],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
180.53269386291504,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
185.46628952026367,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
190.49859046936035,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
195.51396369934082,-0.19503128745598572,-0.14266021327336462,nan,nan,nan,nan
200.48785209655762,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
205.49345016479492,-0.19503128745598572,-0.14266021327336462,nan,nan,nan,nan
210.5123996734619,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
215.52753448486328,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
220.5331325531006,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
225.4953384399414,-0.19503128745598572,-0.14266021327336462,nan,nan,nan,nan
230.48830032348633,-0.19503128745598572,-0.14266021327336462,nan,nan,nan,nan
235.48173904418945,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
240.46874046325684,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
245.47410011291504,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
250.48470497131348,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
255.4607391357422,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
260.4825496673584,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
265.4428482055664,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
270.4803943634033,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
275.4824161529541,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
280.49254417419434,-0.19503128745598572,-0.14112623248547898,nan,nan,nan,nan
285.4950428009033,-0.19503128745598572,-0.14266021327336462,nan,nan,nan,nan
290.48895835876465,-0.19503128745598572,-0.14266021327336462,nan,nan,nan,nan
295.44949531555176,-0.19503128745598572,-0.14266021327336462,nan,nan,nan,nan
