setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
3.63,3.60,7.51,-661.74,2.51,nan
3.64,3.61,7.48,-516.48,2.48,nan
3.64,3.62,7.46,-476.13,2.54,nan
3.64,3.63,7.41,-763.96,2.46,nan
3.64,3.64,7.34,-807.00,2.50,nan
3.64,3.64,7.19,-540.69,2.58,nan
3.64,3.64,7.05,-433.09,2.42,nan
3.64,3.65,6.79,-303.97,2.70,nan
3.64,3.64,6.59,-236.72,2.31,nan
3.64,3.64,6.21,-260.93,2.50,nan
3.63,3.64,5.95,-129.12,2.50,nan
3.63,3.64,5.47,-347.01,2.53,nan
3.61,3.64,5.13,-91.46,2.48,nan
3.60,3.63,4.58,-451.92,2.50,nan
3.60,3.62,4.20,-745.13,2.48,nan
3.60,3.62,3.57,-145.26,2.50,nan
3.58,3.61,3.17,234.03,2.50,nan
3.58,3.60,2.54,-357.77,2.50,nan
3.55,3.59,2.11,126.43,2.52,nan
3.55,3.58,1.51,-562.21,2.50,nan
3.52,3.57,1.13,-37.66,2.49,nan
3.52,3.56,0.58,-605.25,2.48,nan
3.49,3.55,0.22,-26.90,2.50,nan
3.49,3.53,-0.29,-489.58,2.50,nan
3.45,3.52,-0.62,-43.04,2.49,nan
3.45,3.51,-1.13,-363.15,2.54,nan
3.41,3.49,-1.44,-75.32,2.47,nan
3.37,3.47,-1.92,-263.62,2.50,nan
3.37,3.46,-2.23,-285.14,2.49,nan
3.33,3.44,-2.66,-201.75,2.51,nan
3.33,3.42,-2.95,-139.88,2.49,nan
3.33,3.40,-3.36,-102.22,2.56,nan
3.28,3.38,-3.62,-88.77,2.50,nan
3.28,3.36,-4.03,-64.56,2.46,nan
3.24,3.34,-4.29,-53.80,2.63,nan
3.24,3.32,-4.65,-56.49,2.35,nan
3.19,3.31,-4.87,-53.80,2.52,nan
3.19,3.29,-5.20,-37.66,2.49,nan
3.14,3.27,-5.40,-43.04,2.54,nan
3.09,3.25,-5.68,-48.42,2.46,nan
3.09,3.23,-5.85,-34.97,2.50,nan
3.09,3.21,-6.09,-37.66,2.49,nan
3.04,3.19,-6.26,-45.73,2.49,nan
3.04,3.17,-6.45,-34.97,2.50,nan
2.99,3.15,-6.57,-32.28,2.52,nan
2.95,3.13,-6.71,-43.04,2.54,nan
2.95,3.11,-6.81,-40.35,2.52,nan
2.95,3.10,-6.93,-34.97,2.42,nan
2.90,3.08,-7.00,-40.35,2.50,nan
2.86,3.06,-7.10,-43.04,2.52,nan
2.86,3.04,-7.15,-32.28,2.48,nan
2.86,3.02,-7.22,-34.97,2.54,nan
2.82,3.00,-7.27,-45.73,2.47,nan
2.78,2.98,-7.31,-37.66,2.50,nan
2.78,2.96,-7.34,-34.97,2.49,nan
2.78,2.94,-7.39,-43.04,2.49,nan
2.75,2.92,-7.41,-40.35,2.50,nan
2.75,2.90,-7.43,-32.28,2.50,nan
2.72,2.88,-7.46,-40.35,2.51,nan
2.72,2.86,-7.48,-43.04,2.50,nan
2.70,2.84,-7.51,-32.28,2.49,nan
2.70,2.83,-7.53,-34.97,2.49,nan
2.68,2.81,-7.53,-43.04,2.51,nan
2.68,2.79,-7.55,-34.97,2.52,nan
2.66,2.77,-7.55,-34.97,2.47,nan
2.66,2.75,-7.55,-40.35,2.52,nan
2.65,2.73,-7.58,-37.66,2.51,nan
2.65,2.71,-7.58,-29.59,2.62,nan
2.64,2.69,-7.58,99.53,2.37,nan
2.64,2.67,-7.60,390.05,2.48,nan
2.64,2.66,-7.58,919.98,2.51,nan
2.64,2.64,-7.58,1089.45,2.52,nan
2.65,2.64,-7.53,1084.07,2.49,nan
2.65,2.63,-7.43,1062.55,2.53,nan
2.66,2.63,-7.31,745.13,2.45,nan
2.66,2.64,-7.07,807.00,2.52,nan
2.67,2.64,-6.86,355.08,2.49,nan
2.67,2.65,-6.47,640.22,2.49,nan
2.69,2.65,-6.16,107.60,2.51,nan
2.69,2.66,-5.64,556.83,2.56,nan
2.72,2.67,-5.23,-8.07,2.45,nan
2.72,2.68,-4.56,589.11,2.49,nan
2.74,2.69,-4.08,18.83,2.50,nan
2.74,2.70,-3.31,551.45,2.56,nan
2.78,2.72,-2.76,8.07,2.46,nan
2.78,2.73,-1.94,427.71,2.50,nan
2.81,2.75,-1.39,43.04,2.55,nan
2.86,2.76,-0.60,336.25,2.46,nan
2.86,2.78,-0.10,368.53,2.47,nan
2.86,2.79,0.62,263.62,2.52,nan
2.90,2.81,1.08,115.67,2.49,nan
2.90,2.83,1.73,107.60,2.52,nan
2.95,2.85,2.16,110.29,2.50,nan
3.00,2.87,2.73,96.84,2.49,nan
3.00,2.89,3.09,94.15,2.50,nan
3.00,2.91,3.62,69.94,2.50,nan
3.05,2.93,3.93,53.80,2.50,nan
3.05,2.95,4.39,53.80,2.50,nan
3.10,2.96,4.68,48.42,2.51,nan
3.15,2.98,5.06,37.66,2.50,nan
3.15,3.00,5.30,40.35,2.50,nan
3.15,3.02,5.64,45.73,2.49,nan
3.20,3.04,5.83,32.28,2.49,nan
3.20,3.06,6.09,34.97,2.50,nan
3.26,3.08,6.26,43.04,2.50,nan
3.26,3.10,6.47,34.97,2.53,nan
3.31,3.12,6.59,32.28,2.49,nan
3.31,3.14,6.76,40.35,2.48,nan
3.36,3.15,6.83,37.66,2.49,nan
3.36,3.17,6.98,29.59,2.51,nan
3.40,3.19,7.05,37.66,2.49,nan
3.45,3.21,7.12,43.04,2.55,nan
3.45,3.23,7.17,26.90,2.53,nan
3.45,3.25,7.24,34.97,2.45,nan
3.49,3.27,7.29,43.04,2.46,nan
3.49,3.29,7.31,32.28,2.50,nan
3.53,3.31,7.36,32.28,2.50,nan
3.53,3.33,7.39,40.35,2.51,nan
3.56,3.35,7.41,34.97,2.51,nan
3.56,3.37,7.43,29.59,2.50,nan
3.58,3.39,7.43,34.97,2.50,nan
3.58,3.40,7.46,37.66,2.54,nan
3.61,3.42,7.46,26.90,2.43,nan
3.61,3.44,7.48,34.97,2.51,nan
3.62,3.46,7.48,40.35,2.50,nan
3.62,3.48,7.48,29.59,2.51,nan
3.64,3.50,7.51,32.28,2.50,nan
3.64,3.52,7.51,45.73,2.49,nan
3.64,3.54,7.51,32.28,2.50,nan
3.64,3.56,7.51,32.28,2.50,nan
3.64,3.58,7.51,34.97,2.50,nan
3.64,3.60,7.53,-32.28,2.61,nan
3.63,3.62,7.53,-613.32,2.42,nan
3.63,3.63,7.51,-1283.13,2.50,nan
3.62,3.64,7.51,-1293.89,2.61,nan
3.62,3.64,7.43,-1541.37,2.46,nan
3.60,3.64,7.34,-1016.82,2.56,nan
3.60,3.64,7.12,-1178.22,2.41,nan
3.58,3.63,6.93,-459.99,2.44,nan
3.58,3.62,6.52,-801.62,2.52,nan
3.55,3.61,6.19,-142.57,2.54,nan
3.55,3.60,5.61,-548.76,2.45,nan
3.52,3.58,5.18,-32.28,2.49,nan
3.52,3.57,4.44,-406.19,2.56,nan
3.48,3.55,3.91,-67.25,2.44,nan
3.48,3.54,3.02,-290.52,2.53,nan
3.43,3.52,2.42,-196.37,2.48,nan
3.43,3.50,1.49,-209.82,2.52,nan
3.39,3.49,0.84,-209.82,2.49,nan
3.39,3.47,-0.05,-142.57,2.49,nan
3.34,3.45,-0.65,-104.91,2.49,nan
3.34,3.43,-1.46,-91.46,2.56,nan
3.28,3.41,-1.99,-78.01,2.45,nan
3.28,3.39,-2.71,-56.49,2.50,nan
3.23,3.37,-3.14,-48.42,2.50,nan
3.23,3.35,-3.74,-56.49,2.50,nan
3.18,3.33,-4.08,-45.73,2.55,nan
3.18,3.31,-4.58,-37.66,2.45,nan
3.12,3.29,-4.87,-43.04,2.50,nan
3.06,3.27,-5.25,-34.97,3.11,nan
3.06,3.26,-5.49,-34.97,2.08,nan
3.06,3.24,-5.80,-40.35,2.30,nan
3.01,3.22,-6.00,-43.04,2.50,nan
3.01,3.20,-6.24,-32.28,2.49,nan
2.95,3.18,-6.38,-34.97,2.51,nan
2.95,3.16,-6.57,-43.04,2.51,nan
2.90,3.14,-6.69,-32.28,2.51,nan
2.90,3.12,-6.83,-32.28,2.48,nan
2.85,3.10,-6.91,-40.35,2.55,nan
2.85,3.08,-7.03,-37.66,2.44,nan
2.81,3.07,-7.07,-29.59,2.55,nan
2.81,3.05,-7.17,-40.35,2.47,nan
2.77,3.03,-7.19,-37.66,2.50,nan
2.77,3.01,-7.27,-32.28,2.49,nan
2.73,2.99,-7.29,-32.28,2.50,nan
2.73,2.97,-7.34,-43.04,2.50,nan
2.70,2.95,-7.39,-32.28,2.49,nan
2.70,2.93,-7.41,-34.97,2.50,nan
2.68,2.91,-7.43,-43.04,2.51,nan
2.66,2.89,-7.46,-34.97,2.52,nan
2.66,2.87,-7.48,-29.59,2.49,nan
2.66,2.85,-7.51,-40.35,2.50,nan
2.65,2.83,-7.51,-40.35,2.49,nan
2.65,2.81,-7.53,-32.28,2.50,nan
2.64,2.79,-7.55,-37.66,2.49,nan
2.64,2.77,-7.55,-43.04,2.58,nan
2.64,2.76,-7.58,-29.59,2.45,nan
2.64,2.74,-7.58,-34.97,2.48,nan
2.65,2.72,-7.58,-43.04,2.50,nan
2.65,2.70,-7.60,18.83,2.48,nan
2.67,2.68,-7.60,524.55,2.51,nan
2.67,2.66,-7.60,1587.10,2.53,nan
2.69,2.66,-7.58,1431.08,2.54,nan
2.71,2.65,-7.51,1995.98,2.44,nan
2.71,2.66,-7.41,1732.36,2.54,nan
2.71,2.67,-7.17,1145.94,2.46,nan
2.75,2.68,-6.93,381.98,2.48,nan
2.75,2.70,-6.45,529.93,2.50,nan
2.79,2.71,-6.07,244.79,2.51,nan
2.79,2.73,-5.42,303.97,2.48,nan
2.83,2.74,-4.89,242.10,2.51,nan
2.83,2.76,-4.05,188.30,2.65,nan
2.88,2.78,-3.45,172.16,2.51,nan
2.88,2.80,-2.47,131.81,2.36,nan
2.93,2.82,-1.80,94.15,2.49,nan
2.93,2.83,-0.74,72.63,2.50,nan
2.99,2.85,-0.05,67.25,2.48,nan
2.99,2.87,0.94,56.49,2.51,nan
3.04,2.89,1.56,40.35,2.49,nan
3.04,2.91,2.42,43.04,2.51,nan
3.10,2.93,2.95,45.73,2.52,nan
3.16,2.95,3.65,37.66,2.49,nan
3.16,2.97,4.05,34.97,2.51,nan
3.16,2.99,4.60,40.35,2.48,nan
3.22,3.01,4.94,34.97,2.49,nan
3.22,3.03,5.37,32.28,2.51,nan
3.28,3.05,5.61,40.35,2.50,nan
3.28,3.07,5.95,40.35,2.49,nan
3.34,3.08,6.14,29.59,2.50,nan
3.34,3.10,6.38,34.97,2.51,nan
3.39,3.12,6.52,40.35,2.52,nan
3.39,3.14,6.69,29.59,2.48,nan
3.44,3.16,6.79,34.97,2.48,nan
3.44,3.18,6.93,43.04,2.56,nan
3.49,3.20,7.00,37.66,2.43,nan
3.49,3.22,7.10,32.28,2.50,nan
3.53,3.24,7.17,37.66,2.52,nan
3.53,3.26,7.22,37.66,2.49,nan
3.56,3.28,7.29,40.35,3.45,nan
3.59,3.30,7.31,34.97,1.53,nan
3.59,3.31,7.34,40.35,2.50,nan
3.59,3.33,7.39,29.59,2.50,nan
3.62,3.35,7.39,34.97,2.53,nan
3.62,3.37,7.43,43.04,2.47,nan
3.63,3.39,7.43,34.97,2.53,nan
3.63,3.41,7.46,32.28,2.48,nan
3.64,3.43,7.46,40.35,2.51,nan
3.64,3.45,7.48,34.97,2.50,nan
3.64,3.47,7.48,29.59,2.48,nan
3.64,3.49,7.48,37.66,2.50,nan
3.63,3.51,7.51,40.35,2.50,nan
3.63,3.53,7.51,29.59,2.50,nan
3.62,3.55,7.51,34.97,2.50,nan
3.62,3.56,7.51,43.04,2.50,nan
3.60,3.58,7.51,-236.72,2.50,nan
3.60,3.60,7.51,-1756.57,2.50,nan
3.57,3.61,7.51,-1546.75,2.50,nan
3.57,3.61,7.43,-2273.05,2.50,nan
3.54,3.61,7.34,-1449.91,2.51,nan
3.54,3.60,7.10,-1145.94,2.50,nan
3.49,3.58,6.88,-839.28,2.54,nan
3.49,3.57,6.40,-532.62,2.44,nan
3.45,3.55,6.04,-360.46,2.50,nan
3.45,3.54,5.37,-236.72,2.49,nan
3.40,3.52,4.87,-172.16,2.53,nan
3.40,3.50,4.00,-126.43,2.52,nan
3.34,3.48,3.41,-86.08,2.45,nan
3.34,3.46,2.42,-69.94,2.51,nan
3.28,3.44,1.73,-67.25,2.49,nan
3.28,3.42,0.65,-56.49,2.49,nan
3.22,3.40,-0.02,-40.35,2.56,nan
3.22,3.38,-1.03,-48.42,2.44,nan
3.16,3.37,-1.68,-45.73,2.50,nan
3.16,3.35,-2.54,-34.97,2.50,nan
3.10,3.33,-3.07,-37.66,2.55,nan
3.10,3.31,-3.76,-45.73,2.46,nan
3.03,3.29,-4.17,-32.28,2.52,nan
3.03,3.27,-4.72,-34.97,2.48,nan
2.97,3.25,-5.04,-43.04,2.52,nan
2.97,3.23,-5.44,-34.97,2.49,nan
2.91,3.21,-5.68,-32.28,2.49,nan
2.91,3.19,-6.00,-40.35,2.50,nan
2.86,3.17,-6.16,-37.66,2.49,nan
2.86,3.15,-6.40,-32.28,2.50,nan
2.81,3.13,-6.52,-37.66,2.50,nan
2.81,3.11,-6.69,-40.35,2.50,nan
2.76,3.10,-6.81,-29.59,2.50,nan
2.76,3.08,-6.93,-32.28,2.50,nan
2.73,3.06,-7.00,-43.04,2.50,nan
2.73,3.04,-7.10,-32.28,2.50,nan
2.69,3.02,-7.15,-32.28,2.50,nan
2.69,3.00,-7.22,-40.35,2.52,nan
2.67,2.98,-7.27,-40.35,2.49,nan
2.67,2.96,-7.31,-29.59,2.49,nan
2.65,2.94,-7.36,-40.35,2.50,nan
2.65,2.92,-7.41,-40.35,2.50,nan
2.64,2.90,-7.43,-32.28,2.50,nan
2.64,2.88,-7.46,-34.97,2.50,nan
2.64,2.86,-7.48,-43.04,2.51,nan
2.64,2.84,-7.51,-29.59,2.50,nan
2.65,2.83,-7.51,-34.97,2.49,nan
2.65,2.81,-7.53,-43.04,2.50,nan
2.67,2.79,-7.55,-34.97,2.50,nan
2.67,2.77,-7.55,-32.28,2.56,nan
2.69,2.75,-7.55,-40.35,2.44,nan
2.69,2.73,-7.58,269.00,2.50,nan
2.72,2.71,-7.58,685.95,2.50,nan
2.72,2.70,-7.58,2286.50,2.50,nan
2.76,2.70,-7.55,1834.58,2.52,nan
2.76,2.70,-7.43,1807.68,2.48,nan
2.81,2.71,-7.31,1334.24,2.53,nan
2.81,2.72,-6.98,860.80,2.47,nan
2.86,2.74,-6.69,554.14,2.50,nan
2.86,2.75,-6.14,363.15,2.50,nan
2.91,2.77,-5.71,234.03,2.51,nan
2.91,2.79,-4.94,156.02,2.49,nan
2.97,2.81,-4.39,118.36,2.50,nan
2.97,2.83,-3.48,94.15,2.55,nan
3.04,2.85,-2.81,69.94,2.47,nan
3.04,2.86,-1.75,53.80,2.48,nan
3.10,2.88,-1.03,53.80,2.55,nan
3.10,2.90,0.02,45.73,2.44,nan
3.17,2.92,0.74,32.28,2.50,nan
3.17,2.94,1.73,37.66,2.52,nan
3.23,2.96,2.33,43.04,2.48,nan
3.23,2.98,3.14,32.28,2.50,nan
3.30,3.00,3.65,34.97,2.50,nan
3.30,3.02,4.27,40.35,2.50,nan
3.36,3.04,4.65,34.97,2.51,nan
3.36,3.06,5.13,29.59,2.49,nan
3.42,3.08,5.40,37.66,2.50,nan
3.42,3.10,5.78,32.28,2.50,nan
3.47,3.12,5.97,26.90,2.52,nan
3.47,3.13,6.26,34.97,2.50,nan
3.52,3.15,6.40,37.66,2.49,nan
3.52,3.17,6.59,26.90,2.50,nan
3.56,3.19,6.71,32.28,2.50,nan
3.56,3.21,6.86,37.66,2.51,nan
3.59,3.23,6.95,32.28,2.53,nan
3.59,3.25,7.05,29.59,2.46,nan
3.62,3.27,7.10,37.66,2.50,nan
3.62,3.29,7.19,34.97,2.50,nan
3.63,3.31,7.22,29.59,2.49,nan
3.63,3.33,7.29,37.66,2.51,nan
3.64,3.35,7.31,37.66,2.50,nan
3.64,3.37,7.36,26.90,2.50,nan
3.64,3.38,7.39,34.97,2.54,nan
3.64,3.40,7.41,43.04,2.45,nan
3.63,3.42,7.43,26.90,2.52,nan
3.63,3.44,7.43,32.28,2.48,nan
3.61,3.46,7.46,40.35,2.51,nan
3.61,3.48,7.48,32.28,2.49,nan
3.58,3.50,7.48,29.59,2.50,nan
3.58,3.52,7.51,40.35,2.50,nan
3.55,3.54,7.51,0.00,2.50,nan
3.55,3.55,7.51,-2028.26,2.50,nan
3.50,3.56,7.51,-1807.68,2.50,nan
3.50,3.56,7.43,-2197.73,2.50,nan
3.45,3.56,7.34,-1689.32,2.50,nan
3.45,3.55,7.10,-1097.52,2.51,nan
3.40,3.53,6.86,-702.09,2.49,nan
3.40,3.52,6.55,-489.58,2.50,nan
3.33,3.50,5.97,-298.59,2.50,nan
3.27,3.48,5.28,-201.75,2.50,nan
3.27,3.46,4.77,-134.50,2.49,nan
3.20,3.45,3.88,-104.91,2.50,nan
3.20,3.43,3.26,-88.77,2.49,nan
3.20,3.41,2.25,-61.87,2.51,nan
3.14,3.39,1.56,-56.49,2.49,nan
3.14,3.37,0.48,-59.18,2.50,nan
3.07,3.35,-0.22,-53.80,2.50,nan
3.07,3.33,-1.25,-37.66,2.50,nan
3.00,3.31,-1.87,-34.97,2.49,nan
3.00,3.30,-2.47,-43.04,2.50,nan
2.93,3.28,-3.24,-43.04,2.50,nan
2.93,3.25,-3.93,-34.97,2.50,nan
2.87,3.24,-4.32,-37.66,2.50,nan
2.87,3.22,-4.84,-34.97,2.50,nan
2.82,3.20,-5.13,-34.97,2.52,nan
2.82,3.18,-5.54,-40.35,2.48,nan
2.77,3.16,-5.76,-37.66,2.53,nan
2.77,3.14,-6.04,-32.28,2.48,nan
2.73,3.12,-6.21,-40.35,2.49,nan
2.73,3.10,-6.45,-40.35,2.49,nan
2.69,3.08,-6.57,-32.28,2.50,nan
2.69,3.06,-6.69,-32.28,2.49,nan
2.66,3.04,-6.83,-43.04,2.51,nan
2.66,3.03,-6.91,-40.35,2.49,nan
2.65,3.01,-7.03,-32.28,2.50,nan
2.65,2.98,-7.12,-43.04,2.51,nan
2.64,2.97,-7.17,-45.73,2.49,nan
2.64,2.95,-7.24,-32.28,2.51,nan
2.64,2.93,-7.29,-32.28,2.49,nan
2.64,2.91,-7.34,-40.35,2.50,nan
2.66,2.89,-7.36,-29.59,2.50,nan
2.66,2.87,-7.41,-40.35,2.50,nan
2.68,2.85,-7.43,-40.35,2.50,nan
2.68,2.83,-7.46,-32.28,2.50,nan
2.71,2.81,-7.48,-32.28,2.50,nan
2.71,2.79,-7.51,-43.04,2.51,nan
2.75,2.77,-7.53,-43.04,2.49,nan
2.75,2.76,-7.55,1673.18,2.50,nan
2.80,2.75,-7.53,1490.26,2.50,nan
2.80,2.74,-7.48,2348.37,2.50,nan
2.86,2.75,-7.39,1718.91,2.51,nan
2.86,2.76,-7.17,1086.76,2.49,nan
2.92,2.77,-6.93,691.33,2.51,nan
2.92,2.79,-6.45,443.85,2.51,nan
2.98,2.81,-6.07,298.59,2.58,nan
2.98,2.83,-5.37,207.13,2.45,nan
3.05,2.84,-4.84,142.57,2.48,nan
3.05,2.86,-3.98,96.84,2.49,nan
3.12,2.88,-3.33,80.70,2.51,nan
3.12,2.90,-2.33,72.63,2.47,nan
3.20,2.92,-1.61,53.80,2.53,nan
3.20,2.94,-0.89,45.73,2.46,nan
3.27,2.96,0.17,48.42,2.51,nan
3.27,2.97,0.89,45.73,2.48,nan
3.33,3.00,1.87,40.35,2.50,nan
3.33,3.01,2.47,32.28,2.50,nan
3.40,3.03,3.26,40.35,2.51,nan
3.40,3.06,3.96,29.59,2.55,nan
3.46,3.08,4.36,37.66,2.46,nan
3.46,3.09,4.89,40.35,2.50,nan
3.51,3.11,5.18,43.04,2.48,nan
3.51,3.13,5.47,32.28,2.51,nan
3.55,3.15,5.80,32.28,2.49,nan
3.55,3.17,6.02,43.04,2.51,nan
3.59,3.18,6.28,32.28,2.49,nan
3.59,3.21,6.50,34.97,2.50,nan
3.62,3.22,6.62,37.66,2.49,nan
3.64,3.25,6.79,32.28,3.18,nan
3.64,3.26,6.86,29.59,1.82,nan
3.64,3.28,6.95,37.66,2.51,nan
3.64,3.30,7.05,26.90,2.51,nan
3.64,3.32,7.12,34.97,2.50,nan
3.64,3.34,7.17,40.35,2.50,nan
3.64,3.36,7.24,34.97,2.50,nan
3.62,3.38,7.27,32.28,2.48,nan
3.62,3.40,7.31,32.28,2.50,nan
3.60,3.42,7.34,40.35,2.49,nan
3.60,3.44,7.36,34.97,2.51,nan
3.56,3.46,7.39,29.59,2.53,nan
3.56,3.47,7.41,40.35,2.46,nan
3.52,3.49,7.43,37.66,2.55,nan
3.52,3.51,7.46,-1552.13,2.45,nan
3.47,3.52,7.46,-1414.94,2.52,nan
3.47,3.53,7.43,-2375.27,2.48,nan
3.41,3.52,7.31,-1883.00,2.50,nan
3.41,3.51,7.17,-1232.02,2.50,nan
3.34,3.50,6.86,-790.86,2.51,nan
3.34,3.48,6.57,-508.41,2.50,nan
3.27,3.47,6.02,-322.80,2.50,nan
3.27,3.45,5.56,-212.51,2.50,nan
3.20,3.43,4.82,-158.71,2.50,nan
3.20,3.41,4.24,-121.05,2.50,nan
3.12,3.39,3.33,-78.01,2.57,nan
3.12,3.37,2.66,-67.25,2.43,nan
3.05,3.35,1.63,-61.87,2.56,nan
3.05,3.33,0.55,-45.73,2.45,nan
2.98,3.31,-0.14,-45.73,2.49,nan
2.98,3.30,-0.84,-45.73,2.49,nan
2.91,3.28,-1.80,-48.42,2.50,nan
2.91,3.26,-2.66,-34.97,2.50,nan
2.85,3.24,-3.19,-37.66,2.50,nan
2.85,3.22,-3.86,-40.35,2.51,nan
2.79,3.20,-4.27,-32.28,2.54,nan
2.79,3.18,-4.80,-43.04,2.46,nan
2.74,3.16,-5.11,-43.04,2.48,nan
2.74,3.14,-5.52,-32.28,2.51,nan
2.70,3.12,-5.73,-32.28,2.49,nan
2.70,3.10,-6.04,-43.04,2.51,nan
2.67,3.08,-6.21,-29.59,2.50,nan
2.67,3.06,-6.43,-34.97,2.55,nan
2.65,3.05,-6.57,-32.28,2.44,nan
2.65,3.03,-6.71,-32.28,2.50,nan
2.64,3.01,-6.83,-34.97,2.51,nan
2.64,2.99,-6.91,-34.97,2.50,nan
2.64,2.97,-7.03,-37.66,2.55,nan
2.64,2.95,-7.10,-37.66,2.45,nan
2.66,2.93,-7.17,-32.28,2.49,nan
2.66,2.91,-7.22,-40.35,2.51,nan
2.69,2.89,-7.29,-32.28,2.51,nan
2.69,2.87,-7.34,-34.97,2.49,nan
2.72,2.85,-7.39,-37.66,2.50,nan
2.72,2.83,-7.41,-43.04,2.49,nan
2.77,2.81,-7.43,-29.59,2.49,nan
2.77,2.79,-7.46,855.42,2.50,nan
2.82,2.78,-7.48,909.22,2.50,nan
2.82,2.77,-7.48,2601.23,2.51,nan
2.89,2.77,-7.41,2238.08,2.48,nan
2.89,2.78,-7.31,1474.12,2.50,nan
2.95,2.79,-7.05,936.12,2.50,nan
2.95,2.81,-6.81,597.18,2.51,nan
3.03,2.83,-6.31,387.36,2.50,nan
3.03,2.84,-5.88,260.93,2.49,nan
3.10,2.86,-5.16,169.47,2.50,nan
3.10,2.88,-4.63,118.36,2.50,nan
3.18,2.90,-3.72,99.53,2.51,nan
3.18,2.92,-2.76,61.87,2.56,nan
3.26,2.94,-2.06,56.49,2.49,nan
3.26,2.96,-1.34,51.11,2.47,nan
3.33,2.98,-0.24,51.11,2.48,nan
3.33,3.00,0.46,37.66,2.49,nan
3.40,3.02,1.49,40.35,2.51,nan
3.40,3.03,2.11,43.04,2.50,nan
3.46,3.05,2.95,34.97,2.53,nan
3.46,3.08,3.69,37.66,2.50,nan
3.52,3.09,4.12,37.66,2.50,nan
3.52,3.11,4.51,34.97,2.50,nan
3.56,3.13,5.01,26.90,2.47,nan
3.56,3.15,5.30,32.28,2.53,nan
3.60,3.17,5.68,37.66,2.47,nan
3.60,3.19,5.90,26.90,2.50,nan
3.62,3.21,6.16,32.28,2.50,nan
3.62,3.23,6.33,40.35,2.50,nan
3.64,3.24,6.55,32.28,2.50,nan
3.64,3.26,6.64,26.90,2.50,nan
3.64,3.28,6.81,37.66,2.50,nan
3.64,3.30,6.88,32.28,2.50,nan
3.63,3.32,7.00,26.90,2.52,nan
3.63,3.34,7.05,34.97,2.49,nan
3.61,3.36,7.15,37.66,2.50,nan
3.61,3.38,7.19,29.59,2.50,nan
3.57,3.40,7.24,32.28,2.50,nan
3.57,3.42,7.29,40.35,2.51,nan
3.53,3.44,7.31,26.90,2.48,nan
3.53,3.46,7.36,29.59,2.51,nan
3.47,3.48,7.39,37.66,2.49,nan
3.47,3.49,7.41,-2410.24,2.51,nan
3.41,3.50,7.41,-2022.88,2.49,nan
3.41,3.50,7.34,-1966.39,2.52,nan
3.34,3.49,7.22,-1495.64,2.48,nan
3.34,3.48,7.05,-960.33,2.50,nan
3.27,3.46,6.67,-607.94,2.50,nan
3.27,3.44,6.14,-376.60,2.50,nan
3.19,3.43,5.73,-263.62,2.50,nan
3.19,3.41,5.01,-169.47,2.54,nan
3.11,3.39,4.46,-131.81,2.48,nan
3.11,3.37,3.88,-94.15,2.51,nan
3.03,3.35,2.93,-83.39,2.49,nan
3.03,3.34,2.25,-69.94,2.48,nan
2.95,3.32,1.18,-48.42,2.50,nan
2.95,3.30,0.46,-48.42,2.53,nan
2.88,3.28,-0.60,-53.80,2.48,nan
2.88,3.26,-1.27,-40.35,2.48,nan
2.82,3.24,-2.18,-40.35,2.53,nan
2.82,3.22,-2.76,-45.73,2.48,nan
2.76,3.20,-3.50,-43.04,2.51,nan
2.76,3.18,-3.93,-29.59,2.48,nan
2.72,3.16,-4.51,-40.35,2.49,nan
2.72,3.14,-4.84,-40.35,2.52,nan
2.68,3.12,-5.30,-32.28,2.49,nan
2.68,3.11,-5.54,-34.97,2.50,nan
2.65,3.09,-5.88,-45.73,2.55,nan
2.65,3.07,-6.07,-34.97,2.45,nan
2.64,3.05,-6.31,-32.28,2.50,nan
2.64,3.03,-6.45,-43.04,2.50,nan
2.64,3.01,-6.64,-32.28,2.60,nan
2.64,2.99,-6.74,-32.28,2.40,nan
2.66,2.97,-6.88,-40.35,2.49,nan
2.66,2.95,-6.98,-40.35,2.50,nan
2.69,2.93,-7.07,-29.59,2.50,nan
2.69,2.91,-7.17,-45.73,2.52,nan
2.72,2.89,-7.22,-32.28,2.55,nan
2.72,2.87,-7.27,-29.59,2.44,nan
2.77,2.85,-7.31,-32.28,2.50,nan
2.77,2.83,-7.36,-2.69,2.51,nan
2.83,2.82,-7.41,78.01,2.52,nan
2.83,2.80,-7.41,2824.50,2.48,nan
2.90,2.80,-7.43,2334.92,2.49,nan
2.90,2.80,-7.36,1791.54,2.51,nan
2.98,2.81,-7.19,1250.85,2.49,nan
2.98,2.83,-7.00,801.62,2.53,nan
3.06,2.84,-6.59,516.48,2.48,nan
3.06,2.86,-6.24,338.94,2.53,nan
3.14,2.88,-5.59,220.58,2.46,nan
3.14,2.89,-5.08,150.64,2.50,nan
3.22,2.91,-4.24,115.67,2.52,nan
3.22,2.93,-3.62,91.46,2.48,nan
3.30,2.95,-2.64,61.87,2.49,nan
3.30,2.97,-1.94,56.49,2.51,nan
3.37,2.99,-0.84,56.49,2.50,nan
3.37,3.01,-0.12,43.04,2.49,nan
3.44,3.03,0.91,43.04,2.52,nan
3.44,3.05,1.58,43.04,2.48,nan
3.51,3.07,2.49,37.66,2.51,nan
3.51,3.09,3.05,29.59,2.49,nan
