setpoint[rad],position[rad],velocity[rad/s],current[mA],delta_t[ms],acceleration[rad/s^2]
2.72,2.11,6.81,21.52,2.49,nan
2.72,2.13,6.93,29.59,2.50,nan
2.72,2.15,7.07,29.59,2.49,nan
2.72,2.17,7.15,21.52,2.53,nan
2.72,2.19,7.24,32.28,2.50,nan
2.72,2.21,7.31,32.28,2.50,nan
2.72,2.23,7.39,26.90,2.48,nan
2.72,2.25,7.43,26.90,2.52,nan
2.72,2.27,7.51,32.28,2.49,nan
2.72,2.29,7.53,26.90,2.50,nan
2.72,2.31,7.55,21.52,2.48,nan
2.72,2.33,7.58,29.59,2.53,nan
2.72,2.34,7.60,26.90,2.47,nan
2.72,2.36,7.63,21.52,2.52,nan
2.72,2.39,7.65,32.28,2.54,nan
2.72,2.41,7.65,21.52,2.47,nan
2.72,2.42,7.65,18.83,2.47,nan
2.72,2.44,7.67,29.59,2.53,nan
2.72,2.46,7.67,34.97,2.48,nan
2.72,2.48,7.67,24.21,2.50,nan
2.72,2.50,7.67,24.21,2.50,nan
2.72,2.52,7.67,26.90,2.55,nan
2.72,2.53,7.67,24.21,2.44,nan
2.72,2.55,7.67,21.52,2.50,nan
2.72,2.57,7.67,29.59,2.50,nan
2.72,2.59,7.67,29.59,2.51,nan
2.72,2.61,7.67,18.83,2.50,nan
2.72,2.63,7.67,26.90,2.49,nan
2.72,2.65,7.67,32.28,2.50,nan
2.72,2.67,7.67,21.52,2.52,nan
2.72,2.69,7.67,-435.78,2.48,nan
2.72,2.71,7.67,-925.36,2.51,nan
2.72,2.72,7.65,-1188.98,2.49,nan
2.72,2.72,7.60,-1132.49,2.50,nan
2.72,2.73,7.51,-919.98,2.50,nan
2.72,2.73,7.31,-613.32,2.55,nan
2.72,2.73,7.15,-379.29,2.45,nan
2.72,2.72,6.83,-112.98,2.52,nan
2.72,2.72,6.57,10.76,2.48,nan
2.72,2.72,6.12,115.67,2.60,nan
2.72,2.72,5.80,118.36,2.41,nan
2.72,2.72,5.25,123.74,2.56,nan
2.72,2.72,4.89,110.29,2.43,nan
2.72,2.72,4.48,88.77,2.50,nan
2.72,2.72,3.88,43.04,2.56,nan
2.72,2.72,3.31,-2.69,2.53,nan
2.72,2.72,2.93,5.38,2.41,nan
2.72,2.72,2.42,-16.14,2.54,nan
2.72,2.72,2.11,-16.14,2.47,nan
2.72,2.72,1.82,-10.76,2.49,nan
2.72,2.72,1.49,-5.38,2.50,nan
2.72,2.72,1.20,-2.69,2.56,nan
2.72,2.72,1.06,-2.69,2.43,nan
2.72,2.72,0.86,-2.69,2.53,nan
2.72,2.72,0.77,-2.69,2.47,nan
2.72,2.72,0.67,0.00,2.52,nan
2.72,2.72,0.55,0.00,2.47,nan
2.72,2.72,0.50,0.00,2.50,nan
2.72,2.72,0.43,0.00,2.50,nan
2.86,2.72,0.38,0.00,2.51,nan
2.86,2.72,0.31,1538.68,2.48,nan
2.86,2.73,0.29,1390.73,2.51,nan
2.86,2.74,0.29,919.98,2.49,nan
2.86,2.76,0.31,589.11,2.52,nan
2.86,2.77,0.46,373.91,2.47,nan
2.86,2.79,0.58,234.03,2.50,nan
2.86,2.81,0.82,164.09,2.53,nan
2.86,2.83,1.03,-271.69,2.49,nan
2.86,2.84,1.39,-887.70,2.49,nan
2.86,2.85,1.77,-1057.17,2.59,nan
2.86,2.86,2.04,-1108.28,2.40,nan
2.86,2.87,2.30,-930.74,2.50,nan
2.86,2.87,2.66,-656.36,2.50,nan
2.86,2.87,2.88,-408.88,2.50,nan
2.86,2.86,3.12,-217.89,2.50,nan
2.86,2.86,3.24,0.00,2.53,nan
2.86,2.86,3.31,72.63,2.48,nan
2.86,2.86,3.31,123.74,2.50,nan
2.86,2.86,3.19,142.57,2.50,nan
2.86,2.85,3.07,147.95,2.50,nan
2.86,2.85,2.81,96.84,2.50,nan
2.86,2.85,2.59,61.87,2.50,nan
2.86,2.85,2.23,32.28,2.50,nan
2.86,2.86,1.99,-29.59,2.52,nan
2.86,2.86,1.63,-43.04,2.47,nan
2.86,2.86,1.41,-29.59,2.53,nan
2.86,2.86,1.15,-37.66,2.47,nan
2.86,2.86,0.98,-2.69,2.52,nan
2.86,2.86,0.79,-8.07,2.48,nan
2.86,2.86,0.67,0.00,2.50,nan
2.86,2.86,0.55,0.00,2.50,nan
2.86,2.86,0.48,0.00,2.53,nan
2.86,2.86,0.41,0.00,2.48,nan
2.86,2.86,0.36,0.00,2.52,nan
2.86,2.86,0.31,-5.38,2.54,nan
2.86,2.86,0.26,-2.69,2.46,nan
2.86,2.86,0.24,-2.69,2.47,nan
2.86,2.86,0.22,-2.69,2.50,nan
2.86,2.86,0.17,-2.69,2.50,nan
2.86,2.86,0.14,-2.69,2.53,nan
2.86,2.86,0.12,-2.69,2.47,nan
2.86,2.86,0.10,-2.69,2.54,nan
2.86,2.86,0.10,-2.69,2.46,nan
2.86,2.86,0.07,-2.69,2.52,nan
2.86,2.86,0.05,-2.69,2.48,nan
2.86,2.86,0.05,-2.69,2.50,nan
2.86,2.86,0.05,-8.07,2.50,nan
2.86,2.86,0.02,0.00,2.53,nan
2.86,2.86,0.02,0.00,2.47,nan
2.86,2.86,0.02,0.00,2.52,nan
2.86,2.86,0.02,0.00,2.47,nan
2.86,2.86,0.02,0.00,2.50,nan
2.86,2.86,0.00,0.00,2.50,nan
2.86,2.86,0.00,0.00,2.52,nan
2.86,2.86,0.00,-13.45,2.48,nan
2.86,2.86,0.00,0.00,2.52,nan
2.86,2.86,0.00,0.00,2.47,nan
2.86,2.86,0.00,0.00,2.53,nan
2.86,2.86,0.00,-13.45,2.48,nan
2.86,2.86,0.00,0.00,2.52,nan
2.86,2.86,0.00,0.00,2.44,nan
2.86,2.86,0.00,0.00,2.54,nan
2.86,2.86,0.00,0.00,2.50,nan
2.86,2.86,0.00,0.00,2.50,nan
2.86,2.86,0.00,0.00,2.50,nan
2.86,2.86,0.00,0.00,2.52,nan
2.86,2.86,0.00,0.00,2.48,nan
2.86,2.86,0.00,0.00,2.52,nan
2.86,2.86,0.00,-8.07,2.47,nan
2.86,2.86,0.00,0.00,2.50,nan
2.86,2.86,0.00,0.00,2.50,nan
2.86,2.86,0.00,-21.52,2.52,nan
2.86,2.86,0.00,0.00,2.48,nan
2.86,2.86,0.00,0.00,2.52,nan
2.86,2.86,0.00,0.00,2.47,nan
2.86,2.86,0.00,0.00,2.52,nan
2.86,2.86,0.00,0.00,2.47,nan
2.86,2.86,0.00,0.00,2.50,nan
2.86,2.86,0.00,0.00,2.50,nan
2.86,2.86,0.00,0.00,2.54,nan
2.86,2.86,0.00,0.00,2.46,nan
2.86,2.86,0.00,0.00,2.53,nan
2.86,2.86,0.00,0.00,2.47,nan
2.04,2.86,0.00,0.00,2.52,nan
2.04,2.85,0.00,-1533.30,2.49,nan
2.04,2.85,0.00,-1420.32,2.50,nan
2.04,2.83,-0.05,-949.57,2.49,nan
2.04,2.82,-0.12,-618.70,2.53,nan
2.04,2.80,-0.26,-403.50,2.47,nan
2.04,2.78,-0.41,-258.24,2.53,nan
2.04,2.77,-0.70,-177.54,2.47,nan
2.04,2.75,-0.91,-139.88,2.52,nan
2.04,2.73,-1.27,-112.98,2.48,nan
2.04,2.71,-1.56,-80.70,2.51,nan
2.04,2.69,-2.01,-67.25,2.48,nan
2.04,2.68,-2.35,-72.63,2.51,nan
2.04,2.66,-2.88,-61.87,2.50,nan
2.04,2.64,-3.24,-43.04,2.52,nan
2.04,2.62,-3.79,-53.80,2.47,nan
2.04,2.60,-4.15,-51.11,2.53,nan
2.04,2.58,-4.65,-40.35,2.47,nan
2.04,2.56,-4.96,-43.04,2.50,nan
2.04,2.54,-5.37,-51.11,2.50,nan
2.04,2.52,-5.61,-40.35,2.52,nan
2.04,2.50,-5.92,-40.35,2.47,nan
2.04,2.48,-6.21,-43.04,2.59,nan
2.04,2.46,-6.35,-40.35,2.41,nan
2.04,2.44,-6.50,-40.35,2.51,nan
2.04,2.42,-6.69,-48.42,2.49,nan
2.04,2.41,-6.81,-45.73,2.51,nan
2.04,2.39,-6.95,-37.66,2.49,nan
2.04,2.37,-7.03,-45.73,2.55,nan
2.04,2.35,-7.15,-48.42,2.46,nan
2.04,2.33,-7.19,-37.66,2.52,nan
2.04,2.31,-7.29,-40.35,2.47,nan
2.04,2.29,-7.31,-51.11,2.52,nan
2.04,2.27,-7.39,-40.35,2.47,nan
2.04,2.25,-7.41,-37.66,2.50,nan
2.04,2.23,-7.46,-48.42,2.50,nan
2.04,2.21,-7.48,-45.73,2.52,nan
2.04,2.19,-7.53,-37.66,2.48,nan
2.04,2.17,-7.55,-45.73,2.50,nan
2.04,2.15,-7.58,-48.42,2.50,nan
2.04,2.13,-7.60,-40.35,2.52,nan
2.04,2.12,-7.63,-40.35,2.47,nan
2.04,2.10,-7.63,-48.42,2.50,nan
2.04,2.08,-7.65,96.84,2.50,nan
2.04,2.06,-7.65,683.26,2.52,nan
2.04,2.04,-7.67,1113.66,2.47,nan
2.04,2.03,-7.65,1226.64,2.50,nan
2.04,2.03,-7.60,1022.20,2.50,nan
2.04,2.03,-7.51,772.03,2.53,nan
2.04,2.03,-7.31,543.38,2.47,nan
2.04,2.03,-7.15,295.90,2.52,nan
2.04,2.03,-6.81,56.49,2.50,nan
2.04,2.03,-6.55,-75.32,2.51,nan
2.04,2.04,-6.09,-107.60,2.49,nan
2.04,2.04,-5.76,-158.71,2.52,nan
2.04,2.04,-5.20,-145.26,2.46,nan
2.04,2.04,-4.82,-115.67,2.50,nan
2.04,2.04,-4.22,-67.25,2.50,nan
2.04,2.04,-3.81,-34.97,2.51,nan
2.04,2.04,-3.21,24.21,2.55,nan
2.04,2.04,-2.85,24.21,2.47,nan
2.04,2.04,-2.35,10.76,2.47,nan
2.04,2.04,-2.04,2.69,2.53,nan
2.04,2.04,-1.65,0.00,2.48,nan
2.04,2.04,-1.44,0.00,2.52,nan
2.04,2.04,-1.18,0.00,2.48,nan
2.04,2.04,-1.01,0.00,2.50,nan
2.04,2.04,-0.84,8.07,2.50,nan
2.04,2.04,-0.74,0.00,2.50,nan
2.04,2.04,-0.62,0.00,2.50,nan
2.04,2.04,-0.55,0.00,2.52,nan
2.04,2.04,-0.48,0.00,2.48,nan
2.04,2.04,-0.41,0.00,2.53,nan
2.04,2.04,-0.34,0.00,2.47,nan
2.04,2.04,-0.31,0.00,2.50,nan
2.04,2.04,-0.26,13.45,2.50,nan
2.04,2.04,-0.22,0.00,2.52,nan
2.04,2.04,-0.19,0.00,2.47,nan
2.04,2.04,-0.17,13.45,2.53,nan
2.04,2.04,-0.12,0.00,2.48,nan
2.04,2.04,-0.12,0.00,2.50,nan
2.04,2.04,-0.10,0.00,2.50,nan
2.04,2.04,-0.07,0.00,2.50,nan
2.04,2.04,-0.07,0.00,2.50,nan
3.17,2.04,-0.05,0.00,2.53,nan
3.17,2.04,-0.05,1530.61,2.46,nan
3.17,2.05,-0.02,1404.18,2.52,nan
3.17,2.06,0.00,922.67,2.48,nan
3.17,2.07,0.10,589.11,2.52,nan
3.17,2.09,0.26,384.67,2.47,nan
3.17,2.11,0.41,244.79,2.50,nan
3.17,2.12,0.70,164.09,2.52,nan
3.17,2.14,0.91,123.74,2.50,nan
3.17,2.16,1.32,96.84,2.50,nan
3.17,2.18,1.61,64.56,2.49,nan
3.17,2.20,2.06,48.42,2.49,nan
3.17,2.22,2.40,48.42,2.50,nan
3.17,2.24,2.95,40.35,2.50,nan
3.17,2.26,3.31,29.59,2.50,nan
3.17,2.28,3.88,37.66,2.50,nan
3.17,2.30,4.24,37.66,2.55,nan
3.17,2.32,4.75,24.21,2.44,nan
3.17,2.34,5.06,26.90,2.51,nan
3.17,2.36,5.47,34.97,2.49,nan
3.17,2.37,5.71,26.90,2.53,nan
3.17,2.39,6.02,26.90,2.47,nan
3.17,2.41,6.21,32.28,2.50,nan
3.17,2.43,6.45,29.59,2.52,nan
3.17,2.45,6.59,24.21,2.50,nan
3.17,2.47,6.76,29.59,2.48,nan
3.17,2.49,6.86,34.97,2.49,nan
3.17,2.51,7.00,21.52,2.51,nan
3.17,2.53,7.07,26.90,2.52,nan
3.17,2.54,7.17,32.28,2.47,nan
3.17,2.56,7.24,21.52,2.50,nan
3.17,2.58,7.31,26.90,2.52,nan
3.17,2.60,7.34,34.97,2.50,nan
3.17,2.62,7.39,26.90,2.50,nan
3.17,2.64,7.43,21.52,2.54,nan
3.17,2.66,7.46,32.28,2.45,nan
3.17,2.68,7.48,29.59,2.54,nan
3.17,2.70,7.51,21.52,2.44,nan
3.17,2.72,7.53,29.59,2.50,nan
3.17,2.74,7.55,32.28,2.50,nan
3.17,2.76,7.55,21.52,2.50,nan
3.17,2.78,7.58,26.90,2.50,nan
3.17,2.80,7.58,34.97,2.52,nan
3.17,2.82,7.60,24.21,2.47,nan
3.17,2.84,7.60,24.21,2.52,nan
3.17,2.86,7.63,32.28,2.47,nan
3.17,2.87,7.63,29.59,2.50,nan
3.17,2.89,7.63,24.21,2.50,nan
3.17,2.91,7.63,29.59,2.52,nan
3.17,2.93,7.63,32.28,2.47,nan
3.17,2.95,7.63,21.52,2.52,nan
3.17,2.97,7.63,26.90,2.48,nan
3.17,2.99,7.63,34.97,2.52,nan
3.17,3.01,7.63,21.52,2.48,nan
3.17,3.03,7.63,26.90,2.50,nan
3.17,3.05,7.63,34.97,2.50,nan
3.17,3.07,7.63,26.90,2.52,nan
3.17,3.09,7.63,24.21,2.47,nan
3.17,3.11,7.63,34.97,2.53,nan
3.17,3.12,7.63,10.76,2.47,nan
3.17,3.14,7.63,-583.73,2.52,nan
3.17,3.16,7.60,-1008.75,2.48,nan
3.17,3.17,7.58,-1202.43,2.51,nan
3.17,3.18,7.53,-1084.07,2.49,nan
3.17,3.18,7.43,-850.04,2.54,nan
3.17,3.18,7.27,-572.97,2.48,nan
3.17,3.18,7.10,-363.15,2.50,nan
3.17,3.18,6.79,-158.71,2.54,nan
3.17,3.17,6.52,10.76,2.45,nan
3.17,3.17,6.09,72.63,2.48,nan
3.17,3.17,5.76,118.36,2.51,nan
3.17,3.17,5.23,137.19,2.50,nan
3.17,3.17,4.84,121.05,2.52,nan
3.17,3.17,4.27,96.84,2.47,nan
3.17,3.17,3.88,37.66,2.51,nan
3.17,3.17,3.29,8.07,2.51,nan
3.17,3.17,2.93,-13.45,2.50,nan
3.17,3.17,2.40,-18.83,2.50,nan
3.17,3.17,2.09,-16.14,2.52,nan
3.17,3.17,1.70,-8.07,2.46,nan
3.17,3.17,1.49,-5.38,2.51,nan
3.17,3.17,1.20,-2.69,2.49,nan
3.17,3.17,1.06,-2.69,2.53,nan
3.17,3.17,0.86,-2.69,2.47,nan
2.65,3.17,0.74,-2.69,2.52,nan
2.65,3.17,0.62,-1519.85,2.47,nan
2.65,3.16,0.55,-1417.63,2.50,nan
2.65,3.15,0.41,-933.43,2.50,nan
2.65,3.13,0.29,-605.25,2.53,nan
2.65,3.12,0.07,-398.12,2.47,nan
2.65,3.10,-0.10,-263.62,2.52,nan
2.65,3.08,-0.41,-174.85,2.47,nan
2.65,3.06,-0.65,-129.12,2.50,nan
2.65,3.05,-1.08,-107.60,2.50,nan
2.65,3.03,-1.37,-88.77,2.51,nan
2.65,3.01,-1.85,-64.56,2.49,nan
2.65,2.99,-2.21,-59.18,2.52,nan
2.65,2.97,-2.76,-67.25,2.48,nan
2.65,2.95,-3.12,-45.73,2.50,nan
2.65,2.93,-3.69,-48.42,2.49,nan
2.65,2.91,-4.08,-53.80,2.52,nan
2.65,2.89,-4.58,-48.42,2.48,nan
2.65,2.87,-4.89,-40.35,2.50,nan
2.65,2.85,-5.32,-45.73,2.51,nan
2.65,2.83,-5.56,-45.73,2.49,nan
2.65,2.81,-5.90,-34.97,2.50,nan
2.65,2.79,-6.09,-45.73,2.52,nan
2.65,2.77,-6.35,-51.11,2.48,nan
2.65,2.76,-6.50,-34.97,2.52,nan
2.65,2.74,-6.69,-40.35,2.49,nan
2.65,2.72,-6.79,-51.11,2.49,nan
2.65,2.70,-6.93,-26.90,2.50,nan
2.65,2.68,-7.00,476.13,2.52,nan
2.65,2.66,-7.12,971.09,2.47,nan
2.65,2.65,-7.17,1240.09,2.52,nan
2.65,2.65,-7.17,1100.21,2.48,nan
2.65,2.64,-7.15,866.18,2.52,nan
2.65,2.64,-7.03,616.01,2.47,nan
2.65,2.64,-6.91,344.32,2.50,nan
2.65,2.65,-6.64,145.26,2.50,nan
2.65,2.65,-6.40,-21.52,2.53,nan
2.65,2.65,-6.00,-121.05,2.47,nan
2.65,2.65,-5.68,-161.40,2.52,nan
2.65,2.65,-5.18,-129.12,2.48,nan
2.65,2.65,-4.82,-96.84,2.52,nan
2.65,2.65,-4.24,-69.94,2.47,nan
2.65,2.65,-3.86,-59.18,2.50,nan
2.65,2.65,-3.29,-16.14,2.50,nan
2.65,2.65,-2.90,21.52,2.57,nan
2.65,2.65,-2.40,21.52,2.43,nan
2.65,2.65,-2.09,10.76,2.52,nan
2.65,2.65,-1.70,0.00,2.48,nan
2.65,2.65,-1.46,0.00,2.50,nan
2.65,2.65,-1.20,0.00,2.50,nan
2.65,2.65,-1.03,0.00,2.50,nan
2.65,2.65,-0.86,0.00,2.50,nan
2.65,2.65,-0.74,0.00,2.53,nan
2.65,2.65,-0.62,0.00,2.47,nan
2.65,2.65,-0.55,0.00,2.53,nan
2.65,2.65,-0.48,0.00,2.48,nan
2.65,2.65,-0.43,0.00,2.50,nan
2.65,2.65,-0.36,0.00,2.49,nan
2.65,2.65,-0.31,0.00,2.51,nan
2.65,2.65,-0.26,0.00,2.49,nan
2.65,2.65,-0.22,0.00,2.51,nan
2.65,2.65,-0.19,0.00,2.49,nan
2.65,2.65,-0.17,0.00,2.52,nan
2.65,2.65,-0.14,0.00,2.48,nan
2.65,2.65,-0.12,0.00,2.52,nan
2.65,2.65,-0.10,0.00,2.47,nan
2.65,2.65,-0.07,0.00,2.50,nan
2.65,2.65,-0.07,0.00,2.50,nan
2.65,2.65,-0.05,0.00,2.60,nan
2.65,2.65,-0.05,0.00,2.41,nan
2.65,2.65,-0.05,0.00,2.55,nan
2.65,2.65,-0.02,0.00,2.44,nan
2.65,2.65,-0.02,0.00,2.50,nan
2.65,2.65,-0.02,0.00,2.49,nan
2.65,2.65,-0.02,0.00,2.54,nan
2.65,2.65,0.00,0.00,2.45,nan
2.65,2.65,0.00,0.00,2.51,nan
2.65,2.65,0.00,0.00,2.49,nan
2.65,2.65,0.00,0.00,2.53,nan
2.65,2.65,0.00,0.00,2.48,nan
2.65,2.65,0.00,0.00,2.51,nan
2.65,2.65,0.00,0.00,2.47,nan
2.65,2.65,0.00,0.00,2.50,nan
2.65,2.65,0.00,0.00,2.50,nan
3.13,2.65,0.00,0.00,2.53,nan
3.13,2.65,0.00,1517.16,2.48,nan
3.13,2.66,0.00,1390.73,2.52,nan
3.13,2.67,0.05,901.15,2.47,nan
3.13,2.69,0.12,575.66,2.53,nan
3.13,2.71,0.26,376.60,2.47,nan
3.13,2.72,0.43,258.24,2.50,nan
3.13,2.74,0.70,174.85,2.50,nan
3.13,2.76,0.91,112.98,2.53,nan
3.13,2.78,1.29,86.08,2.47,nan
3.13,2.79,1.58,72.63,2.52,nan
3.13,2.82,2.04,56.49,2.48,nan
3.13,2.83,2.37,40.35,2.52,nan
3.13,2.85,2.90,43.04,2.47,nan
3.13,2.87,3.26,43.04,2.50,nan
3.13,2.89,3.81,26.90,2.50,nan
3.13,2.91,4.17,32.28,2.52,nan
3.13,2.93,4.68,37.66,2.48,nan
3.13,2.95,4.99,29.59,2.53,nan
3.13,2.97,5.40,29.59,2.48,nan
3.13,2.99,5.64,37.66,2.58,nan
3.13,3.01,5.95,29.59,2.41,nan
3.13,3.03,6.12,24.21,2.50,nan
3.13,3.05,6.35,32.28,2.50,nan
3.13,3.06,6.50,32.28,2.53,nan
3.13,3.08,6.69,10.76,2.48,nan
3.13,3.10,6.79,-395.43,2.53,nan
3.13,3.12,6.93,-909.22,2.48,nan
3.13,3.13,6.98,-1127.11,2.52,nan
3.13,3.14,7.03,-1170.15,2.47,nan
3.13,3.14,7.03,-949.57,2.50,nan
3.13,3.14,6.93,-624.08,2.50,nan
3.13,3.14,6.81,-384.67,2.50,nan
3.13,3.14,6.57,-166.78,2.49,nan
3.13,3.14,6.35,10.76,2.51,nan
3.13,3.14,5.97,69.94,2.49,nan
3.13,3.14,5.68,118.36,2.52,nan
3.13,3.13,5.18,139.88,2.47,nan
3.13,3.13,4.84,83.39,2.50,nan
3.13,3.13,4.29,96.84,2.50,nan
3.13,3.13,3.91,72.63,2.52,nan
3.13,3.13,3.33,16.14,2.49,nan
3.13,3.13,2.95,-16.14,2.51,nan
3.13,3.13,2.45,-18.83,2.49,nan
3.13,3.13,2.13,-13.45,2.55,nan
3.13,3.13,1.73,-10.76,2.46,nan
3.13,3.13,1.51,-5.38,2.50,nan
3.13,3.13,1.22,-2.69,2.50,nan
3.13,3.13,1.06,-2.69,2.53,nan
3.13,3.13,0.86,-2.69,2.47,nan
3.13,3.13,0.77,-2.69,2.54,nan
3.13,3.13,0.65,-2.69,2.46,nan
3.13,3.13,0.58,-2.69,2.52,nan
3.13,3.13,0.48,-2.69,2.47,nan
3.13,3.13,0.43,-2.69,2.50,nan
3.13,3.13,0.36,-2.69,2.50,nan
3.13,3.13,0.31,-2.69,2.52,nan
3.13,3.13,0.26,-2.69,2.48,nan
3.13,3.13,0.22,-2.69,2.51,nan
3.13,3.13,0.19,-2.69,2.49,nan
3.13,3.13,0.17,-2.69,2.52,nan
3.13,3.13,0.14,-2.69,2.48,nan
3.13,3.13,0.12,-2.69,2.51,nan
3.13,3.13,0.10,-2.69,2.49,nan
3.13,3.13,0.07,-2.69,2.50,nan
3.13,3.13,0.07,-2.69,2.51,nan
3.13,3.13,0.05,-2.69,2.50,nan
3.13,3.13,0.05,-2.69,2.51,nan
3.13,3.13,0.05,-2.69,2.54,nan
3.13,3.13,0.02,-2.69,2.46,nan
3.13,3.13,0.02,-2.69,2.52,nan
3.13,3.13,0.02,-2.69,2.47,nan
3.13,3.13,0.02,-2.69,2.52,nan
3.13,3.13,0.00,-2.69,2.51,nan
3.13,3.13,0.00,-2.69,2.49,nan
3.13,3.13,0.00,-2.69,2.49,nan
3.13,3.13,0.00,-2.69,2.54,nan
3.13,3.13,0.00,-2.69,2.44,nan
3.13,3.13,0.00,-2.69,2.50,nan
3.13,3.13,0.00,8.07,2.50,nan
3.13,3.13,0.00,0.00,2.53,nan
3.13,3.13,0.00,0.00,2.47,nan
3.13,3.13,0.00,0.00,2.60,nan
3.13,3.13,0.00,0.00,2.43,nan
3.04,3.13,0.00,0.00,2.49,nan
3.04,3.13,0.00,-1565.58,2.47,nan
3.04,3.12,0.00,-1401.49,2.51,nan
3.04,3.11,-0.05,-930.74,2.50,nan
3.04,3.10,-0.12,-599.87,2.52,nan
3.04,3.08,-0.29,-250.17,2.47,nan
3.04,3.06,-0.43,381.98,2.50,nan
3.04,3.05,-0.70,833.90,2.57,nan
3.04,3.04,-0.89,997.99,2.46,nan
3.04,3.04,-1.20,963.02,2.46,nan
3.04,3.03,-1.41,772.03,2.51,nan
3.04,3.03,-1.68,562.21,2.48,nan
3.04,3.03,-1.85,325.49,2.53,nan
3.04,3.03,-2.06,137.19,2.48,nan
3.04,3.04,-2.18,5.38,2.53,nan
3.04,3.04,-2.30,-53.80,2.50,nan
3.04,3.04,-2.35,-91.46,2.57,nan
3.04,3.04,-2.33,-129.12,2.42,nan
3.04,3.04,-2.25,-88.77,2.51,nan
3.04,3.04,-2.09,-78.01,2.88,nan
3.04,3.04,-1.94,-48.42,2.10,nan
3.04,3.04,-1.68,-24.21,2.50,nan
3.04,3.04,-1.49,16.14,2.52,nan
3.04,3.04,-1.22,10.76,2.48,nan
3.04,3.04,-1.06,0.00,2.50,nan
3.04,3.04,-0.84,0.00,2.51,nan
3.04,3.04,-0.72,-16.14,2.48,nan
3.04,3.04,-0.58,0.00,2.60,nan
3.04,3.04,-0.48,0.00,2.40,nan
3.04,3.04,-0.38,0.00,2.49,nan
3.04,3.04,-0.34,0.00,2.51,nan
3.04,3.04,-0.29,0.00,2.50,nan
3.04,3.04,-0.24,0.00,2.51,nan
3.04,3.04,-0.22,0.00,2.48,nan
3.04,3.04,-0.19,0.00,2.54,nan
3.04,3.04,-0.17,0.00,2.46,nan
3.04,3.04,-0.14,0.00,2.52,nan
3.04,3.04,-0.12,0.00,2.48,nan
3.04,3.04,-0.10,0.00,2.52,nan
3.04,3.04,-0.07,0.00,2.48,nan
3.04,3.04,-0.07,0.00,2.52,nan
3.04,3.04,-0.05,0.00,2.49,nan
3.04,3.04,-0.05,0.00,2.49,nan
3.04,3.04,-0.05,0.00,2.50,nan
3.04,3.04,-0.02,0.00,2.52,nan
3.04,3.04,-0.02,0.00,2.47,nan
3.04,3.04,-0.02,0.00,2.53,nan
3.04,3.04,-0.02,0.00,2.49,nan
3.04,3.04,0.00,0.00,2.51,nan
3.04,3.04,0.00,0.00,2.47,nan
3.04,3.04,0.00,0.00,2.50,nan
3.04,3.04,0.00,0.00,2.50,nan
3.04,3.04,0.00,0.00,2.55,nan
3.04,3.04,0.00,0.00,2.45,nan
3.04,3.04,0.00,0.00,2.52,nan
3.04,3.04,0.00,0.00,2.47,nan
3.04,3.04,0.00,0.00,2.54,nan
3.04,3.04,0.00,0.00,2.54,nan
3.04,3.04,0.00,0.00,2.44,nan
3.04,3.04,0.00,0.00,2.49,nan
3.04,3.04,0.00,0.00,2.50,nan
3.04,3.04,0.00,0.00,2.50,nan
3.04,3.04,0.00,0.00,2.50,nan
3.04,3.04,0.00,0.00,2.50,nan
3.04,3.04,0.00,0.00,2.51,nan
3.04,3.04,0.00,0.00,2.50,nan
3.04,3.04,0.00,0.00,2.50,nan
3.04,3.04,0.00,0.00,2.55,nan
3.04,3.04,0.00,0.00,2.45,nan
3.04,3.04,0.00,0.00,2.49,nan
3.04,3.04,0.00,0.00,2.52,nan
3.04,3.04,0.00,0.00,2.47,nan
3.04,3.04,0.00,0.00,2.54,nan
3.04,3.04,0.00,0.00,2.56,nan
3.04,3.04,0.00,0.00,2.45,nan
3.04,3.04,0.00,0.00,2.44,nan
3.04,3.04,0.00,-16.14,2.53,nan
3.04,3.04,0.00,0.00,2.47,nan
3.04,3.04,0.00,0.00,2.53,nan
3.04,3.04,0.00,0.00,2.51,nan
3.04,3.04,0.00,0.00,2.46,nan
3.04,3.04,0.00,0.00,2.53,nan
3.04,3.04,0.00,0.00,2.49,nan
3.04,3.04,0.00,0.00,2.48,nan
2.77,3.04,0.00,0.00,2.51,nan
2.77,3.04,0.00,-1519.85,2.49,nan
2.77,3.03,0.00,-1406.87,2.54,nan
2.77,3.02,-0.05,-922.67,2.46,nan
2.77,3.01,-0.12,-594.49,2.53,nan
2.77,2.99,-0.26,-398.12,2.47,nan
2.77,2.97,-0.41,-271.69,2.50,nan
2.77,2.95,-0.67,-188.30,2.50,nan
2.77,2.93,-0.91,-129.12,2.53,nan
2.77,2.91,-1.27,-102.22,2.50,nan
2.77,2.89,-1.56,-91.46,2.50,nan
2.77,2.87,-2.01,-67.25,2.47,nan
2.77,2.86,-2.35,-61.87,2.50,nan
2.77,2.84,-2.88,-59.18,2.50,nan
2.77,2.82,-3.26,-53.80,2.50,nan
2.77,2.80,-3.81,411.57,2.50,nan
2.77,2.78,-4.15,941.50,2.54,nan
2.77,2.77,-4.63,1162.08,2.46,nan
2.77,2.76,-4.92,1164.77,2.53,nan
2.77,2.76,-5.23,936.12,2.47,nan
2.77,2.76,-5.35,669.81,2.50,nan
2.77,2.76,-5.44,406.19,2.50,nan
2.77,2.76,-5.42,147.95,2.50,nan
