time[s],setpoint[rad],position[rad],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
  0.275751,-1.62449,-0.011,-0207.13,nan,nan
  0.278256,-1.62449,-0.008,00112.98,nan,nan
  0.280751,-1.64289,-0.007,00126.43,nan,nan
  0.283253,-1.64289,-0.007,-0061.87,nan,nan
  0.285750,-1.62295,-0.005,-0080.70,nan,nan
  0.288251,-1.62295,-0.005,00094.15,nan,nan
  0.290752,-1.62295,-0.005,00102.22,nan,nan
  0.293253,-1.61375,-0.004,00075.32,nan,nan
  0.295750,-1.63676,-0.005,00110.29,nan,nan
  0.298249,-1.63676,-0.004,-0078.01,nan,nan
  0.300749,-1.63676,-0.002,-0118.36,nan,nan
  0.303249,-1.63369,-0.001,-0091.46,nan,nan
  0.305754,-1.63369,00.001,-0021.52,nan,nan
  0.308251,-1.63369,00.001,-0034.97,nan,nan
  0.310750,-1.63369,00.002,-0026.90,nan,nan
  0.313250,-1.61221,00.002,-0013.45,nan,nan
  0.315753,-1.61221,00.004,00150.64,nan,nan
  0.318245,-1.65977,00.002,00142.57,nan,nan
  0.320741,-1.64750,00.002,-0271.69,nan,nan
  0.323241,-1.64750,00.002,-0180.23,nan,nan
  0.325742,-1.64750,00.002,-0091.46,nan,nan
  0.328241,-1.65977,00.002,-0051.11,nan,nan
  0.330817,-1.65977,00.002,-0118.36,nan,nan
  0.333249,-1.63983,00.002,-0107.60,nan,nan
  0.335752,-1.63983,00.001,00067.25,nan,nan
  0.338243,-1.61528,00.001,00083.39,nan,nan
  0.340742,-1.61528,-0.001,00255.55,nan,nan
  0.343241,-1.61988,-0.002,00228.65,nan,nan
  0.345748,-1.61988,-0.004,00131.81,nan,nan
  0.348254,-1.61988,-0.004,00094.15,nan,nan
  0.350742,-1.64136,-0.004,00064.56,nan,nan
  0.353241,-1.64136,-0.002,-0096.84,nan,nan
  0.355742,-1.64136,-0.002,-0083.39,nan,nan
  0.358241,-1.61221,-0.001,-0048.42,nan,nan
  0.360742,-1.61221,00.001,00174.85,nan,nan
  0.363257,-1.63522,00.002,00156.02,nan,nan
  0.365749,-1.61988,00.004,-0064.56,nan,nan
  0.368265,-1.61988,00.004,00018.83,nan,nan
  0.370741,-1.62449,00.004,00037.66,nan,nan
  0.373240,-1.62449,00.005,00000.00,nan,nan
  0.375742,-1.62449,00.007,-0013.45,nan,nan
  0.378258,-1.63216,00.007,-0018.83,nan,nan
  0.380799,-1.61682,00.008,-0107.60,nan,nan
  0.383313,-1.61682,00.010,00032.28,nan,nan
  0.385742,-1.61528,00.012,00045.73,nan,nan
  0.388264,-1.61528,00.012,00032.28,nan,nan
  0.390741,-1.61068,00.012,00021.52,nan,nan
  0.393242,-1.61068,00.012,00040.35,nan,nan
  0.395752,-1.61068,00.012,00043.04,nan,nan
  0.398250,-1.61528,00.012,00026.90,nan,nan
  0.400745,-1.63983,00.013,-0005.38,nan,nan
  0.403265,-1.63983,00.013,-0212.51,nan,nan
  0.405744,-1.63216,00.013,-0182.92,nan,nan
  0.408284,-1.63216,00.015,-0061.87,nan,nan
  0.410742,-1.65363,00.016,-0032.28,nan,nan
  0.413267,-1.65363,00.016,-0188.30,nan,nan
  0.415756,-1.64750,00.015,-0177.54,nan,nan
  0.418256,-1.64750,00.013,-0078.01,nan,nan
  0.420753,-1.64596,00.012,-0037.66,nan,nan
  0.423258,-1.64596,00.008,00000.00,nan,nan
  0.425755,-1.64903,00.007,00013.45,nan,nan
  0.428270,-1.64903,00.002,00016.14,nan,nan
  0.430760,-1.63522,00.001,00021.52,nan,nan
  0.433266,-1.63522,-0.002,00134.50,nan,nan
  0.435744,-1.64443,-0.004,00156.02,nan,nan
  0.438243,-1.64443,-0.005,00045.73,nan,nan
  0.440744,-1.64443,-0.007,00045.73,nan,nan
  0.443242,-1.63522,-0.007,00045.73,nan,nan
  0.445745,-1.63522,-0.008,00115.67,nan,nan
  0.448248,-1.63522,-0.008,00110.29,nan,nan
  0.450743,-1.64903,-0.007,00078.01,nan,nan
  0.453242,-1.64903,-0.007,-0059.18,nan,nan
  0.455745,-1.64903,-0.007,-0053.80,nan,nan
  0.458246,-1.61682,-0.005,-0040.35,nan,nan
  0.460744,-1.65363,-0.004,00207.13,nan,nan
  0.463250,-1.65363,-0.002,-0091.46,nan,nan
  0.465787,-1.61988,-0.002,-0147.95,nan,nan
  0.468255,-1.61988,-0.002,00161.40,nan,nan
  0.470758,-1.61221,-0.001,00180.23,nan,nan
  0.473251,-1.61221,-0.001,00164.09,nan,nan
  0.475750,-1.61068,-0.001,00121.05,nan,nan
  0.478254,-1.61068,-0.001,00088.77,nan,nan
  0.480757,-1.65977,-0.001,00061.87,nan,nan
  0.483253,-1.65977,00.001,-0338.94,nan,nan
  0.485757,-1.61988,00.001,-0320.11,nan,nan
  0.488254,-1.61988,00.001,00102.22,nan,nan
  0.490755,-1.61528,00.002,00153.33,nan,nan
  0.493253,-1.61528,00.002,00129.12,nan,nan
  0.495760,-1.63216,00.002,00088.77,nan,nan
  0.498298,-1.63216,00.004,-0078.01,nan,nan
  0.500755,-1.64903,00.004,-0083.39,nan,nan
  0.503253,-1.64903,00.004,-0182.92,nan,nan
  0.505755,-1.63983,00.005,-0164.09,nan,nan
  0.508300,-1.63983,00.007,-0037.66,nan,nan
  0.510765,-1.63216,00.007,-0013.45,nan,nan
  0.513263,-1.63216,00.007,00064.56,nan,nan
