time[ms],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
288.755,0.0,0.02761,0.0,0.0,0.43816656,383.60324
290.117,0.2485,0.02761,0.0,-126.43,1.3791704,401.3009
292.748,0.2485,0.02761,0.0,1476.81,2.2640693,427.88293
295.177,0.2485,0.03068,0.0,1492.95,3.0033739,425.21298
297.683,0.2485,0.04142,0.0,1062.55,4.2625637,382.08902
300.192,0.2485,0.05522,0.072,680.57,5.623069,313.73038
302.68,0.2485,0.07056,0.144,376.6,6.436228,197.13295
305.195,0.2485,0.0905,0.336,112.98,6.655447,41.578568
307.697,0.2485,0.10891,0.504,-83.39,6.416284,-94.363815
310.189,0.2485,0.12425,0.815,-204.44,5.826258,-166.44229
312.702,0.2485,0.13806,1.055,-269.0,5.1051936,-179.91718
315.198,0.2485,0.1488,1.439,-287.83,4.5836544,-154.29686
317.692,0.2485,0.158,1.703,-285.14,4.367545,-116.53454
320.201,0.2485,0.16874,2.086,-274.38,4.2364497,-96.148865
322.677,0.2485,0.17948,2.326,-252.86,4.12517,-107.84568
325.171,0.2485,0.19175,2.734,-271.69,3.8813605,-142.91852
327.685,0.2485,0.20095,2.998,-274.38,3.4149485,-175.00883
330.18,0.2485,0.20862,3.357,-274.38,2.8248904,-188.06335
332.685,0.2485,0.21476,3.549,-255.55,2.2142937,-174.82146
335.209,0.2485,0.21936,3.765,-242.1,1.7776101,-138.50443
337.671,0.2485,0.22243,3.861,-182.92,1.5367519,-92.72968
340.171,0.2485,0.2255,3.885,-139.88,1.4047345,-57.791164
342.669,0.2485,0.22856,3.861,-129.12,1.36083,-43.233765
345.168,0.2485,0.23317,3.765,-112.98,1.3586887,-51.31223
347.674,0.2485,0.23623,3.669,-102.22,1.2058784,-66.66362
350.168,0.2485,0.2393,3.525,-99.53,1.0060902,-82.06847
352.667,0.2485,0.24237,3.405,-86.08,0.65703887,-86.377365
355.16,0.2485,0.24237,3.213,-78.01,0.436607,-69.77474
357.712,0.2485,0.2439,3.07,-61.87,0.24075498,-42.995686
360.161,0.2485,0.24237,2.83,-43.04,0.17536156,-8.666593
362.746,0.2485,0.2439,2.662,-24.21,0.26293835,9.186169
365.163,0.2485,0.2439,2.398,-10.76,0.351333,14.187395
367.693,0.2485,0.24544,2.23,-8.07,0.50501454,5.687365
370.221,0.2485,0.24697,1.99,-10.76,0.41730574,-10.424388
372.659,0.2485,0.2485,1.871,-48.42,0.32874086,-26.67312
375.157,0.2485,0.25004,1.679,-43.04,0.24089563,-37.377342
377.695,0.2485,0.2485,1.559,-37.66,0.15332213,-32.6001
380.156,0.2485,0.2485,1.391,-26.9,0.022099528,-27.209778
382.688,0.2485,0.25004,1.271,-16.14,-0.043890193,-24.754015
385.188,0.2485,0.25004,1.127,-8.07,-0.02181762,-20.08596
387.663,0.2485,0.2485,1.031,0.0,-0.06578297,-15.357634
390.165,0.2485,0.2485,0.887,0.0,-0.1758899,-15.028444
392.663,0.2485,0.2485,0.815,0.0,-0.17550305,-14.685612
395.159,0.2485,0.2485,0.719,0.0,-0.19682486,-5.576719
397.657,0.2485,0.24697,0.647,0.0,-0.24056602,8.191406
400.157,0.2485,0.24697,0.576,0.0,-0.24050039,23.167381
402.658,0.2485,0.24544,0.504,16.14,-0.13109414,42.20381
405.157,0.2485,0.24544,0.432,26.9,2.122295e-05,51.57921
407.657,0.2485,0.24544,0.36,24.21,0.19709897,46.90953
410.161,0.2485,0.24697,0.288,0.0,0.4159711,28.1417
412.66,0.2485,0.24697,0.24,-5.38,0.4161465,4.37814
415.157,0.2485,0.25004,0.192,-5.38,0.35061142,-21.89649
417.657,0.2485,0.25157,0.168,-2.69,0.21865574,-37.151203
420.157,0.2485,0.25004,0.144,-5.38,0.10942096,-30.633524
422.657,0.2485,0.25004,0.12,-5.38,-0.043627996,-20.003973
425.2,0.2485,0.25004,0.12,-2.69,-0.065412164,-8.758811
427.664,0.2485,0.25004,0.096,0.0,0.065342434,-1.2841806
430.188,0.2485,0.25004,0.096,0.0,0.043514125,4.9770303
432.687,0.2485,0.25004,0.096,0.0,0.021753544,1.5570633
435.157,0.2485,0.25157,0.096,-5.38,-0.0001573523,-2.7904406
437.685,0.2485,0.25004,0.096,-2.69,0.043656457,0.029309465
440.158,0.2485,0.25004,0.096,0.0,-1.1200365e-05,0.034600895
442.686,0.2485,0.25004,0.096,0.0,0.02183512,-2.4575233
445.206,0.2485,0.25157,0.096,-2.69,0.043853384,-4.329596
447.696,0.2485,0.25004,0.096,0.0,0.0003145148,-2.4667287
450.202,0.2485,0.25157,0.072,0.0,-0.04359734,-4.3563843
452.687,0.2485,0.25004,0.072,0.0,-0.021437952,-2.4797223
455.167,0.2485,0.25004,0.048,0.0,0.00036841302,0.010321098
457.67,0.2485,0.25004,0.048,0.0,-0.04330429,0.008599761
460.221,0.2485,0.25157,0.048,-2.69,0.00031457745,-2.6111848
462.69,0.2485,0.25004,0.024,0.0,-0.021492552,1.4932277
465.187,0.2485,0.25004,0.024,-5.38,-0.043394353,4.8842607
467.673,0.2485,0.25004,0.024,-5.38,-0.06064569,4.074877
470.237,0.2485,0.25004,0.024,-5.38,0.06084062,4.1101913
472.691,0.2485,0.25004,0.0,-2.69,0.042911798,2.2241812
476.312,0.2485,0.25004,0.0,-5.38,0.023332408,-5.0929966
478.142,0.2485,0.25157,0.0,0.0,0.0018993022,-27.112942
480.191,0.2485,0.25004,0.0,-2.69,-0.021397948,-60.54646
482.706,0.2485,0.25004,0.0,0.0,-0.11939133,-132.84248
485.233,0.2485,0.25004,0.0,0.0,-0.44849983,-216.9934
487.699,-0.01994,0.25004,0.0,0.0,-0.96602255,-311.4587
490.174,-0.01994,0.2485,0.0,-1484.88,-2.0456371,-393.85934
492.674,-0.01994,0.24237,0.0,-1479.5,-3.2972994,-429.42468
495.184,-0.01994,0.23317,-0.048,-1078.69,-4.625907,-410.5957
497.672,-0.01994,0.21629,-0.096,-790.86,-5.7172637,-331.24402
500.207,-0.01994,0.20095,-0.264,-570.28,-6.422431,-230.61235
502.673,-0.01994,0.18254,-0.408,-379.29,-6.8201056,-124.09878
505.173,-0.01994,0.16567,-0.671,-129.12,-6.826782,-36.042027
507.673,-0.01994,0.1488,-0.887,37.66,-6.8389096,30.765757
510.253,-0.01994,0.13039,-1.271,142.57,-6.6511765,84.726715
512.676,-0.01994,0.11505,-1.535,209.82,-6.4010725,126.376396
515.173,-0.01994,0.09817,-1.966,263.62,-6.0426593,166.95895
517.786,-0.01994,0.08283,-2.278,317.42,-5.504251,196.17162
520.2,-0.01994,0.07056,-2.758,344.32,-4.960581,208.54738
522.699,-0.01994,0.05829,-3.07,347.01,-4.363724,207.92558
525.213,-0.01994,0.04909,-3.549,336.25,-3.796611,192.40915
527.747,-0.01994,0.03988,-3.813,293.21,-3.3971388,174.92116
530.184,-0.01994,0.03221,-4.149,277.07,-2.9860203,160.1355
532.735,-0.01994,0.02608,-4.317,239.41,-2.6606393,149.57687
535.184,-0.01994,0.01841,-4.508,223.27,-2.2855904,143.44312
537.679,-0.01994,0.01381,-4.556,185.61,-1.8873839,131.31856
540.179,-0.01994,0.0092,-4.58,161.4,-1.5581347,116.64817
542.691,-0.01994,0.00614,-4.556,145.26,-1.2704991,92.0943
545.177,-0.01994,0.0046,-4.436,102.22,-1.0958775,65.34152
547.693,-0.01994,0.00153,-4.317,78.01,-0.94158876,45.190235
550.187,-0.01994,-0.00153,-4.101,53.8,-0.920203,34.141552
552.675,-0.01994,-0.00307,-3.933,43.04,-0.89797956,26.961624
555.2,-0.01994,-0.0046,-3.669,29.59,-0.81008774,22.16901
557.687,-0.01994,-0.00767,-3.477,24.21,-0.6787485,21.853563
560.181,-0.01994,-0.0092,-3.189,18.83,-0.6787204,17.114073
562.708,-0.01994,-0.01074,-2.998,5.38,-0.6580303,8.644678
565.198,-0.01994,-0.01074,-2.71,2.69,-0.613411,3.7542784
567.697,-0.01994,-0.01381,-2.518,2.69,-0.63621634,11.005934
570.173,-0.01994,-0.01534,-2.278,18.83,-0.6586896,20.461477
572.7,-0.01994,-0.01687,-2.11,21.52,-0.61188865,34.141262
575.169,-0.01994,-0.01841,-1.894,53.8,-0.43770915,51.970474
577.672,-0.01994,-0.01994,-1.775,56.49,-0.3068994,63.865143
580.249,-0.01994,-0.01994,-1.583,40.35,-0.110037394,62.99849
582.668,-0.01994,-0.01994,-1.487,26.9,0.10955708,53.33533
585.169,-0.01994,-0.01994,-1.319,16.14,0.24176411,36.742935
587.669,-0.01994,-0.01841,-1.223,5.38,0.26425642,12.513299
590.165,-0.01994,-0.01687,-1.103,-5.38,0.3068746,-9.732534
592.672,-0.01994,-0.01687,-1.007,-26.9,0.2193696,-21.983145
595.166,-0.01994,-0.01687,-0.887,-26.9,0.087892234,-25.732794
597.667,-0.01994,-0.01534,-0.791,-51.11,8.747853e-06,-25.054857
600.163,-0.01994,-0.01687,-0.695,-45.73,-0.021866512,-14.415963
602.665,-0.01994,-0.01687,-0.624,-29.59,-0.04371178,-4.3928127
