time[ms],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2],velocity_integrated[rad/s]
3535.163,-0.52922,-0.21476,-6.067,-43.04,-7.4878426,-24.451763,-7.4035654
3536.432,-0.52922,-0.2255,-6.211,-32.28,-7.750847,8.169416,-7.4274607
3537.662,-0.52922,-0.23317,-6.283,-34.97,-8.024663,-8.816977,-7.44814
3538.881,-0.52922,-0.24083,-6.355,-34.97,-7.7232504,-13.784246,-7.4694543
3540.155,-0.52922,-0.25311,-6.427,-29.59,-7.520976,30.739439,-7.4900165
3541.407,-0.52922,-0.26538,-6.547,-29.59,-7.716941,62.72856,-7.5085397
3542.669,-0.52922,-0.27151,-6.595,-37.66,-7.8381205,28.694021,-7.529757
3543.88,-0.52922,-0.27918,-6.643,-34.97,-7.5184937,10.088157,-7.551746
3545.156,-0.52922,-0.29146,-6.691,-43.04,-7.321981,29.50336,-7.576631
3546.403,-0.52922,-0.30219,-6.787,-40.35,-7.585833,29.870852,-7.6026278
3547.693,-0.52922,-0.30986,-6.835,-26.9,-7.6600246,-11.992252,-7.624316
3548.881,-0.52922,-0.31753,-6.859,-34.97,-7.4662275,-14.320383,-7.6426916
3550.153,-0.52922,-0.32827,-6.906,5.38,-7.409014,38.014217,-7.652101
3551.407,-0.52922,-0.33901,-6.978,78.01,-7.6388917,84.21286,-7.6259584
3552.712,-0.52922,-0.34821,-7.002,123.74,-7.5365586,117.99716,-7.5601373
3553.881,-0.52922,-0.35588,-7.05,180.23,-7.1623826,154.0089,-7.471302
3555.157,-0.52922,-0.36662,-7.074,234.03,-6.834416,196.91835,-7.3391533
3556.591,-0.52922,-0.37583,-7.122,274.38,-6.60992,206.07037,-7.156888
3557.665,-0.52922,-0.38196,-7.122,309.35,-6.514875,201.75774,-7.000157
3558.881,-0.52922,-0.38963,-7.146,322.8,-6.204283,194.7341,-6.807983
3560.155,-0.52922,-0.3973,-7.17,341.63,-5.8890214,212.28894,-6.596362
3561.41,-0.52922,-0.4065,-7.194,330.87,-5.5831084,236.72183,-6.3853655
3562.654,-0.52922,-0.41264,-7.194,349.7,-5.4807663,226.03719,-6.173708
3563.881,-0.52922,-0.41724,-7.194,347.01,-5.076481,196.12263,-5.9599924
3565.133,-0.52922,-0.42338,-7.194,336.25,-4.6483636,186.9935,-5.746132
3566.405,-0.52922,-0.43258,-7.17,333.56,-4.56259,192.37236,-5.533132
3567.683,-0.52922,-0.43565,-7.146,320.11,-4.5524077,155.99265,-5.3242846
3568.88,-0.52922,-0.44025,-7.122,317.42,-4.189668,132.98132,-5.133504
3570.131,-0.52922,-0.44639,-7.098,309.35,-3.8581908,147.90561,-4.9374814
3571.409,-0.52922,-0.45252,-7.05,282.45,-3.9021666,170.5216,-4.7484016
3572.696,-0.52922,-0.45559,-7.002,290.52,-3.7584932,159.1707,-4.5640483
3573.881,-0.52922,-0.46019,-6.954,277.07,-3.4591587,165.234,-4.3959
3575.156,-0.52922,-0.4648,-6.906,247.48,-3.0803406,184.52953,-4.2286997
3576.409,-0.52922,-0.4694,-6.811,242.1,-2.990583,179.27524,-4.0753384
3577.658,-0.52922,-0.47247,-6.739,242.1,-2.7594829,149.83228,-3.9241471
3578.882,-0.52922,-0.474,-6.667,225.96,-2.5788827,114.391624,-3.7809207
3580.155,-0.52922,-0.4786,-6.595,196.37,-2.3670835,112.754616,-3.6465142
3581.403,-0.52922,-0.48167,-6.451,188.3,-2.3225496,94.89037,-3.5264971
3582.693,-0.52922,-0.48474,-6.355,188.3,-2.3166409,83.04604,-3.4050436
3583.882,-0.52922,-0.48627,-6.283,188.3,-2.053749,75.79631,-3.2930994
3585.153,-0.52922,-0.48934,-6.187,164.09,-2.0172303,90.80408,-3.1811273
3586.43,-0.52922,-0.49241,-5.995,147.95,-1.9283059,103.838455,-3.0815086
3587.689,-0.52922,-0.49394,-5.875,139.88,-1.8409818,88.8544,-2.990914
3588.885,-0.52922,-0.49701,-5.779,137.19,-1.6202308,84.76501,-2.9080703
3590.178,-0.52922,-0.49854,-5.659,139.88,-1.4512396,76.29026,-2.8185074
3591.384,-0.52922,-0.50008,-5.564,137.19,-1.4962025,54.62775,-2.7349708
3592.691,-0.52922,-0.50161,-5.324,118.36,-1.4450716,38.17967,-2.6514697
3593.885,-0.52922,-0.50315,-5.204,107.6,-1.3462034,41.881214,-2.5840206
3595.131,-0.52922,-0.50621,-5.084,96.84,-1.3910576,73.360176,-2.5203376
3596.425,-0.52922,-0.50775,-4.844,96.84,-1.2654845,86.91219,-2.4576821
3597.76,-0.52922,-0.50775,-4.724,91.46,-1.1332221,82.908424,-2.3948371
3598.897,-0.52922,-0.51082,-4.604,80.7,-0.8682207,89.382645,-2.3459005
3600.172,-0.52922,-0.51082,-4.484,80.7,-0.8314216,65.84916,-2.2944543
3601.415,-0.52922,-0.51235,-4.245,80.7,-0.87896967,34.363842,-2.2442992
3602.737,-0.52922,-0.51235,-4.125,80.7,-0.69896823,5.422624,-2.1909566
3603.891,-0.52922,-0.51388,-4.005,75.32,-0.78575116,2.3545787,-2.1459448
3605.155,-0.52922,-0.51542,-3.885,75.32,-0.83308417,9.115442,-2.0983427
3606.421,-0.52922,-0.51542,-3.645,67.25,-0.8371759,2.5625815,-2.053219
3607.721,-0.52922,-0.51695,-3.549,56.49,-0.7891858,23.871809,-2.0130036
3608.895,-0.52922,-0.51849,-3.429,59.18,-0.6969379,44.423843,-1.9790546
3610.146,-0.52922,-0.51849,-3.309,64.56,-0.74395245,47.419373,-1.9403548
3611.405,-0.52922,-0.52002,-3.118,53.8,-0.6124225,47.798813,-1.903101
3612.739,-0.52922,-0.52002,-2.998,53.8,-0.47873238,45.684536,-1.8672165
3613.894,-0.52922,-0.52155,-2.902,48.42,-0.5213125,43.039227,-1.8377004
3615.17,-0.52922,-0.52155,-2.806,51.11,-0.43970406,23.608358,-1.8059503
3616.418,-0.52922,-0.52155,-2.614,51.11,-0.397309,13.438037,-1.7740577
3617.745,-0.52922,-0.52309,-2.542,45.73,-0.39567533,23.580912,-1.741931
3618.856,-0.52922,-0.52309,-2.446,48.42,-0.43698692,15.32817,-1.7157809
3620.167,-0.52922,-0.52309,-2.35,53.8,-0.39533925,11.661285,-1.6822783
3621.417,-0.52922,-0.52462,-2.206,43.04,-0.26387244,17.539234,-1.6520158
3622.755,-0.52922,-0.52462,-2.11,32.28,-0.34943393,19.53057,-1.6268212
3623.894,-0.52922,-0.52462,-2.038,26.9,-0.35057926,17.214712,-1.6099697
3625.167,-0.52922,-0.52462,-1.966,37.66,-0.26520017,21.238138,-1.5894235
3626.417,-0.52922,-0.52616,-1.823,53.8,-0.2662549,33.013153,-1.5608423
3627.731,-0.52922,-0.52616,-1.751,61.87,-0.2203153,23.158113,-1.5228447
3628.894,-0.52922,-0.52616,-1.703,59.18,-0.12998861,5.642887,-1.4876493
3630.168,-0.52922,-0.52616,-1.631,59.18,-0.12846346,-8.708074,-1.4499516
3631.419,-0.52922,-0.52616,-1.511,51.11,-0.21641554,-16.367603,-1.4154584
3632.818,-0.52922,-0.52616,-1.439,48.42,-0.25918332,-10.411592,-1.3806479
3633.895,-0.52922,-0.52769,-1.391,45.73,-0.31234154,-4.706084,-1.355298
3635.17,-0.52922,-0.52769,-1.343,45.73,-0.24411094,33.744568,-1.3261452
3636.413,-0.52922,-0.52769,-1.247,37.66,-0.14058805,48.064358,-1.3002317
3638.471,-0.52922,-0.52769,-1.151,29.59,2.9704453e-14,22.117224,-1.2656316
3639.755,-0.52922,-0.52769,-1.103,24.21,3.67082e-14,-18.010347,0.0172698
3640.806,-0.52922,-0.52769,-1.055,21.52,-6.137713e-14,-15.922986,0.012015558
3641.744,-0.52922,-0.52769,-1.007,18.83,-0.156896,-34.012897,0.009462075
3642.749,-0.52922,-0.52769,-0.959,16.14,-0.25552493,-12.7716,0.018248288
3643.894,-0.52922,-0.52769,-0.935,13.45,-0.13780046,7.390481,0.026718425
3645.182,-0.52922,-0.52922,-0.887,10.76,-0.17727597,29.601831,0.034514043
3646.457,-0.52922,-0.52922,-0.815,10.76,-0.04224014,26.376627,0.041373543
3647.773,-0.52922,-0.52769,-0.791,10.76,-0.04258947,3.3321078,0.00708008
3648.894,-0.52922,-0.52922,-0.743,2.69,0.0014252788,-1.1176612,0.0037693626
3650.167,-0.52922,-0.52769,-0.719,2.69,-0.08657153,-4.003535,0.001712185
3651.418,-0.52922,-0.52922,-0.647,2.69,-0.17533086,11.281157,0.001682595
3652.756,-0.52922,-0.52922,-0.624,2.69,-0.087759435,18.750591,0.003482205
3653.894,-0.52922,-0.52922,-0.6,2.69,0.0012725152,25.106009,0.00153061
3655.144,-0.52922,-0.52922,-0.576,2.69,0.0897865,29.160904,0.00168125
3656.393,-0.52922,-0.52922,-0.552,2.69,0.045894958,10.44328,0.001679905
3657.726,-0.52922,-0.52769,-0.504,0.0,0.0023106756,-10.630009,0.0008964425
3658.898,-0.52922,-0.52922,-0.48,0.0,0.09103842,-14.205935,0.0
3660.17,-0.52922,-0.52922,-0.456,0.0,0.005965604,-11.943684,0.0
3661.393,-0.52922,-0.52922,-0.432,0.0,-0.08186183,-14.774685,0.0
3662.815,-0.52922,-0.52769,-0.384,0.0,0.00485068,-22.652754,0.0
3663.895,-0.52922,-0.52922,-0.384,0.0,-0.039110653,5.845368,0.0
3665.144,-0.52922,-0.52922,-0.36,0.0,-0.083471075,19.499962,0.0
3666.418,-0.52922,-0.52922,-0.312,0.0,-0.1296933,17.221874,0.0
3667.732,-0.52922,-0.52922,-0.312,0.0,0.1309995,16.892735,0.0
3668.895,-0.52922,-0.52922,-0.288,0.0,0.08637666,8.348546,0.0
3670.142,-0.52922,-0.52922,-0.264,0.0,0.043485884,-8.687087,0.0
3671.422,-0.52922,-0.52769,-0.24,0.0,-0.0002406647,-35.022305,0.0
3672.731,-0.52922,-0.52922,-0.24,0.0,-0.043385305,-19.982447,0.0
3673.909,-0.52922,-0.52922,-0.216,0.0,-0.08680361,16.421545,0.0
3675.171,-0.52922,-0.52922,-0.216,0.0,-0.13250601,68.94099,0.0
3676.402,-0.52922,-0.52922,-0.192,0.0,-5.0284938e-14,161.69655,0.0
3677.736,-0.52922,-0.52922,-0.168,0.0,0.26295125,279.7178,0.0
3678.867,0.51542,-0.52922,-0.168,0.0,0.5686033,403.6736,0.0
3680.153,0.51542,-0.52922,-0.168,392.74,1.259163,509.88367,0.12626591
3681.408,0.51542,-0.52616,-0.144,1482.19,2.0549285,594.7333,0.7145252
3682.818,0.51542,-0.52462,-0.12,1573.65,2.9088275,627.9526,1.7917088
3683.895,0.51542,-0.51849,-0.12,1366.52,3.718017,593.42584,2.5833495
3685.145,0.51542,-0.51388,-0.096,1151.32,4.5398927,521.4378,3.3701746
3686.424,0.51542,-0.50775,-0.048,895.77,5.1875167,442.75903,4.0247316
3687.694,0.51542,-0.50161,0.0,755.89,5.551542,354.64108,4.549134
3688.896,0.51542,-0.49241,0.024,578.35,5.846703,270.54977,4.950073
3690.167,0.51542,-0.48627,0.072,489.58,6.2720027,214.69237,5.2894077
3691.415,0.51542,-0.47707,0.192,387.36,6.48691,184.17517,5.5630126
3692.708,0.51542,-0.47093,0.264,320.11,6.603355,154.68864,5.7917023
3693.895,0.51542,-0.46019,0.336,260.93,6.775035,117.38869,5.964126
3695.176,0.51542,-0.45252,0.432,212.51,6.9705386,90.95135,6.115745
3696.418,0.51542,-0.44332,0.624,180.23,7.092038,70.48885,6.237691
3697.703,0.51542,-0.43565,0.743,158.71,7.1198406,52.557644,6.3465757
3698.902,0.51542,-0.42491,0.863,121.05,7.0969872,41.1081,6.4304338
3700.202,0.51542,-0.41724,0.983,126.43,7.1626787,44.9562,6.5108647
3701.418,0.51542,-0.4065,1.247,99.53,7.259379,56.65068,6.5795565
3702.678,0.51542,-0.40037,1.367,88.77,7.324246,78.82705,6.6388707
3703.895,0.51542,-0.38963,1.511,86.08,7.424893,79.4081,6.692069
3705.167,0.51542,-0.38043,1.655,69.94,7.5053473,57.604958,6.7416835
3706.422,0.51542,-0.36969,1.966,64.56,7.7321258,37.71919,6.7838826
3707.673,0.51542,-0.36202,2.134,61.87,7.710965,10.02086,6.823424
3708.894,0.51542,-0.35128,2.302,53.8,7.5690117,-7.586289,6.858732
3710.148,0.51542,-0.34208,2.47,59.18,7.597297,-17.543211,6.894151
3711.421,0.51542,-0.33134,2.83,53.8,7.53368,-4.3158607,6.930107
3712.76,0.51542,-0.32367,2.998,48.42,7.5856886,30.71158,6.9643254
3713.894,0.51542,-0.31293,3.189,51.11,7.6215825,43.436264,6.992542
3715.205,0.51542,-0.30526,3.381,43.04,7.6288457,57.083385,7.0234
3716.42,0.51542,-0.29299,3.741,40.35,7.8808875,63.60822,7.0487294
3718.003,0.51542,-0.28225,3.909,45.73,7.872676,14.172202,7.0827956
3722.17,0.51542,-0.2485,4.724,32.28,7.733295,-79.611725,7.1640625
3723.767,0.51542,-0.2393,4.892,43.04,7.253806,-14.507751,7.1941338
3724.791,0.51542,-0.2301,5.012,32.28,7.2969193,-10.069541,7.213416
3726.002,0.51542,-0.21936,5.156,37.66,7.3490524,-2.1590087,7.23459
3727.262,0.51542,-0.21322,5.276,43.04,7.6277466,40.766476,7.2600107
3728.765,0.51542,-0.20095,5.516,32.28,7.4330206,37.798424,7.2883124
3729.753,0.51542,-0.19328,5.635,43.04,7.501184,23.717232,7.306916
3730.988,0.51542,-0.18254,5.755,40.35,7.5625024,5.1156898,7.332663
3732.257,0.51542,-0.17487,5.851,32.28,7.6403503,51.851734,7.355705
3733.512,0.51542,-0.16414,6.019,43.04,7.576693,51.75368,7.3793364
3734.819,0.51542,-0.15647,6.115,34.97,7.5526013,41.295033,7.404826
3735.982,0.51542,-0.14419,6.187,29.59,7.99105,0.061460044,7.423597
3737.239,0.51542,-0.13652,6.283,45.73,7.853236,-30.520765,7.4472666
3738.822,0.51542,-0.12425,6.403,37.66,7.7889013,-66.58074,7.480268
3739.727,0.51542,-0.11351,6.475,32.28,7.393542,-109.289314,7.496092
3740.997,0.51542,-0.10738,6.547,40.35,7.381409,-63.317307,7.5191517
3742.253,0.51542,-0.09817,6.595,29.59,7.3290296,-23.202389,7.541113
3743.788,0.51542,-0.08744,6.691,37.66,7.1641893,36.65686,7.5669203
3744.773,0.51542,-0.07977,6.739,37.66,7.547834,36.419773,7.585468
3746.009,0.51542,-0.06903,6.787,32.28,7.4859943,14.023695,7.607079
3747.236,0.51542,-0.06136,6.835,43.04,7.70131,0.46442506,7.6301837
3748.512,0.51542,-0.05062,6.906,37.66,7.466315,-22.36993,7.655927
3749.752,0.51542,-0.04295,6.93,32.28,7.2546687,-8.994618,7.6776085
3750.987,0.51542,-0.03068,6.978,43.04,7.3917675,-20.452957,7.7008634
3752.258,0.51542,-0.02454,7.002,37.66,7.499831,15.076516,7.7265058
3753.741,0.51542,-0.01381,7.05,29.59,7.5327973,28.881123,7.7514386
3754.732,0.51542,-0.0046,7.074,45.73,7.325145,8.722332,7.770099
3755.984,0.51542,0.00614,7.098,37.66,7.5428257,-2.428384,7.7962003
3757.256,0.51542,0.01381,7.122,34.97,7.5428004,13.989284,7.819297
3758.82,0.51542,0.02454,7.17,45.73,7.4620643,40.821514,7.8508506
3759.736,0.51542,0.03221,7.194,32.28,7.4429865,21.66913,7.868715
3761.027,0.51542,0.04295,7.218,37.66,7.6409917,2.402212,7.891288
3762.244,0.51542,0.05216,7.218,40.35,7.7773876,-14.680091,7.9150224
3763.79,0.51542,0.06289,7.242,32.28,7.595889,-12.643641,7.943094
3764.736,0.51542,0.07056,7.266,43.04,7.3723006,-33.13927,7.960907
3765.993,0.51542,0.0813,7.266,40.35,7.3571167,-30.94969,7.9871125
3767.235,0.51542,0.08897,7.29,32.28,7.614679,2.7501292,8.009664
3768.809,0.51542,0.09971,7.29,37.66,7.433248,44.32823,8.037186
3769.724,0.51542,0.10738,7.314,37.66,7.443,44.23477,8.054415
3770.989,0.51542,0.11965,7.314,29.59,7.5493026,29.546322,8.075683
3772.255,0.51542,0.12579,7.314,45.73,7.826144,47.591293,8.099522
3773.513,0.51542,0.13652,7.338,37.66,7.6966743,30.603073,8.125748
3774.824,0.51542,0.14573,7.338,37.66,7.6619654,-7.2510757,8.150434
3775.99,0.51542,0.158,7.362,43.04,7.784961,-60.55481,8.173958
3777.287,0.51542,0.16567,7.362,32.28,7.7008653,-43.92896,8.19838
3778.817,0.51542,0.17794,7.362,34.97,7.5262504,-13.184181,8.224103
3779.785,0.51542,0.18408,7.362,43.04,7.2035594,8.087984,8.242982
3781.015,0.51542,0.19482,7.386,32.28,7.574693,31.826317,8.266143
3782.26,0.51542,0.20249,7.386,43.04,7.8242,55.365658,8.289586
3783.793,0.51542,0.21322,7.386,43.04,7.78402,65.21362,8.3225765
3784.743,0.51542,0.22396,7.386,26.9,7.6870184,5.0640664,8.339187
3786.008,0.51542,0.2347,7.41,37.66,7.753689,-21.068247,8.359604
3787.234,0.51542,0.24083,7.41,37.66,7.8804173,-8.636331,8.382689
3788.775,0.51542,0.25311,7.41,32.28,7.6134295,-4.012108,8.409634
3789.759,0.51542,0.26078,7.41,45.73,7.633963,-28.134441,8.428824
3790.985,0.51542,0.27305,7.41,40.35,7.774307,-53.63491,8.455208
3792.259,0.51542,0.28072,7.41,37.66,7.717472,-44.617283,8.480054
3793.699,0.51542,0.29146,7.41,43.04,7.491433,-34.235184,8.509107
3794.754,0.51542,0.29913,7.41,34.97,7.320959,-36.011513,8.529681
3795.991,0.51542,0.30986,7.41,16.14,7.414896,-46.751793,8.545487
3797.257,0.51542,0.31753,7.434,-18.83,7.6100845,-50.308907,8.544636
3798.83,0.51542,0.32981,7.434,-102.22,7.441817,-71.32269,8.497033
3799.727,0.51542,0.33594,7.434,-142.57,7.09643,-127.800186,8.442139
3800.988,0.51542,0.34821,7.434,-201.75,7.0361834,-186.64955,8.333591
3802.276,0.51542,0.35435,7.434,-239.41,6.8937125,-183.25285,8.191538
3803.795,0.51542,0.36355,7.434,-266.31,6.504716,-187.28944,7.999491
3804.78,0.51542,0.37122,7.434,-293.21,6.111907,-234.01813,7.861709
3805.997,0.51542,0.38043,7.41,-295.9,6.167313,-247.59059,7.6824727
3807.258,0.51542,0.38503,7.41,-325.49,5.740502,-224.39455,7.4865794
3808.956,0.51542,0.39577,7.386,-317.42,5.119721,-229.29121,7.213664
3809.925,0.51542,0.4019,7.386,-320.11,5.0067334,-222.1666,7.059222
3811.285,0.51542,0.4065,7.362,-303.97,4.933933,-187.5123,6.8470354
3812.741,0.51542,0.41417,7.314,-320.11,4.5465164,-154.77858,6.61987
3813.835,0.51542,0.41878,7.29,-301.28,4.3165617,-144.24565,6.4499197
3814.808,0.51542,0.42338,7.266,-285.14,4.2489657,-121.56183,6.3072734
3815.982,0.51542,0.42798,7.218,-295.9,4.1152678,-94.70167,6.136738
3817.244,0.51542,0.43258,7.194,-266.31,4.053483,-102.10778,5.9593606
3818.754,0.51542,0.43872,7.098,-247.48,3.9654691,-126.94564,5.765405
3819.693,0.51542,0.44332,7.05,-258.24,3.7900805,-163.94695,5.6466875
3820.994,0.51542,0.44792,7.002,-244.79,3.511049,-189.54681,5.4830766
3822.248,0.51542,0.45252,6.93,-225.96,3.2596722,-201.61412,5.3354964
3823.496,0.51542,0.45559,6.811,-217.89,2.8859522,-182.31165,5.1970153
3824.727,0.51542,0.45866,6.739,-220.58,2.7669182,-164.54546,5.062076
3825.988,0.51542,0.46326,6.667,-190.99,2.5526023,-137.63927,4.9323287
3827.238,0.51542,0.4648,6.595,-182.92,2.4610763,-112.2974,4.815482
3828.483,0.51542,0.4694,6.427,-169.47,2.2381725,-111.54604,4.7058005
3829.709,0.51542,0.47093,6.331,-174.85,2.1940908,-99.57671,4.6002665
3830.98,0.51542,0.474,6.235,-166.78,2.0660424,-89.21251,4.4917135
3832.226,0.51542,0.47553,6.139,-150.64,1.880948,-70.66772,4.392837
3833.484,0.51542,0.48014,5.923,-134.5,1.8362637,-72.77664,4.3031607
3834.702,0.51542,0.48014,5.827,-129.12,1.7956012,-68.76977,4.2228885
3836.014,0.51542,0.4832,5.707,-115.67,1.753771,-81.51532,4.142597
3837.231,0.51542,0.48474,5.588,-115.67,1.578707,-102.96363,4.072212
3838.483,0.51542,0.48781,5.372,-110.29,1.4911022,-118.454834,4.001487
3839.72,0.51542,0.48934,5.252,-110.29,1.2310301,-110.42052,3.9332724
3840.976,0.51542,0.49087,5.132,-96.84,1.0985937,-76.8427,3.8682334
3842.224,0.51542,0.49087,5.012,-86.08,0.96601325,-44.133762,3.8111625
3843.478,0.51542,0.49241,4.772,-72.63,1.0088758,-15.512372,3.761407
3844.696,0.51542,0.49394,4.652,-72.63,1.0957798,-17.952513,3.7171752
3845.977,0.51542,0.49548,4.532,-69.94,1.0972695,-31.545311,3.6715171
3847.226,0.51542,0.49701,4.388,-75.32,1.008172,-49.912865,3.6261597
3848.479,0.51542,0.49854,4.149,-69.94,0.83217555,-60.97939,3.580657
3849.699,0.51542,0.49854,4.053,-69.94,0.74539715,-46.31461,3.5379937
3850.975,0.51542,0.50008,3.933,-64.56,0.7484174,-30.253927,3.495088
3852.224,0.51542,0.50008,3.813,-53.8,0.7027978,-8.977045,3.4581301
3853.474,0.51542,0.50161,3.573,-51.11,0.7880379,-11.811449,3.425346
3854.674,0.51542,0.50315,3.477,-48.42,0.70001215,-29.638176,3.3954868
3855.979,0.51542,0.50315,3.357,-43.04,0.7439676,-35.490425,3.365648
3857.224,0.51542,0.50468,3.261,-34.97,0.61108834,-47.380043,3.3413672
3858.478,0.51542,0.50468,3.046,-37.66,0.47853205,-45.806274,3.3185978
3859.699,0.51542,0.50621,2.95,-29.59,0.52499187,-43.399605,3.2980697
3860.975,0.51542,0.50621,2.854,-21.52,0.43935543,-12.080834,3.2817657
3862.227,0.51542,0.50621,2.758,-21.52,0.39520183,13.153148,3.268294
3863.477,0.51542,0.50775,2.566,-26.9,0.39471942,15.2111435,3.2531629
3864.687,0.51542,0.50775,2.47,-29.59,0.5712042,17.400852,3.2360747
3865.971,0.51542,0.50775,2.398,-21.52,0.6170169,-0.13009556,3.2196684
3867.222,0.51542,0.50928,2.302,-18.83,0.5267974,-27.871008,3.207049
3868.472,0.51542,0.51082,2.134,-16.14,0.481341,-55.42807,3.1961207
3869.672,0.51542,0.51082,2.062,-21.52,0.35020265,-54.404285,3.1848228
3870.974,0.51542,0.51082,1.99,-24.21,0.26265857,-39.24303,3.1699376
3872.221,0.51542,0.51082,1.918,-24.21,0.2177456,-27.683481,3.1548429
3873.476,0.51542,0.51082,1.775,-16.14,0.26036713,-20.117699,3.142183
3874.683,0.51542,0.51235,1.727,-18.83,0.2614431,-28.747028,3.1316307
3875.971,0.51542,0.51235,1.655,-16.14,0.21833608,-71.04973,3.1203704
3877.23,0.51542,0.51235,1.583,-13.45,0.13053556,-144.79324,3.111057
3878.477,0.51542,0.51235,1.487,-13.45,5.049469e-14,-262.8149,3.102671
3879.694,-0.09204,0.51235,1.415,-5.38,-0.39451784,-399.81644,-0.0057290276
3880.977,-0.09204,0.51235,1.367,-930.74,-0.9205946,-551.717,-0.3059895
3882.226,-0.09204,0.51235,1.319,-1522.54,-1.8816525,-654.3407,-1.0720263
3883.473,-0.09204,0.50775,1.199,-1581.72,-2.7953255,-680.2295,-2.0397792
3884.721,-0.09204,0.50468,1.151,-1417.63,-3.9439862,-635.6421,-2.9755764
3885.977,-0.09204,0.49701,1.103,-1097.52,-4.6535254,-523.20325,-3.7653337
3887.226,-0.09204,0.49241,1.031,-938.81,-5.1766467,-397.57312,-4.4011774
3888.481,-0.09204,0.4832,0.887,-710.16,-5.524841,-290.01773,-4.918542
3889.701,-0.09204,0.4786,0.815,-607.94,-5.7429786,-250.49307,-5.3205624
3890.976,-0.09204,0.4694,0.719,-459.99,-5.93925,-229.53046,-5.660965
3892.227,-0.09204,0.46326,0.624,-400.81,-6.2805204,-220.33699,-5.9301805
3893.477,-0.09204,0.45406,0.432,-303.97,-6.7017317,-206.12816,-6.150424
3894.678,-0.09204,0.44792,0.312,-269.0,-6.8809023,-181.59593,-6.3224583
3895.976,-0.09204,0.43565,0.192,-212.51,-7.078517,-125.716125,-6.4787083
3897.228,-0.09204,0.42798,0.072,-172.16,-7.1913257,-76.92042,-6.59911
3898.48,-0.09204,0.41878,-0.168,-153.33,-7.32748,-54.066284,-6.7009883
3899.675,-0.09204,0.41111,-0.312,-121.05,-7.2207155,-28.12194,-6.7829595
3900.976,-0.09204,0.40037,-0.456,-104.91,-7.2881184,-9.808842,-6.856453
3902.255,-0.09204,0.39117,-0.6,-96.84,-7.3635573,-9.7311125,-6.9209623
3903.479,-0.09204,0.38196,-0.911,-75.32,-7.3046546,-46.682995,-6.9736433
3904.685,-0.09204,0.37429,-1.079,-83.39,-7.2714605,-69.1632,-7.0214944
3905.976,-0.09204,0.36355,-1.247,-67.25,-7.399675,-76.33837,-7.0701137
3907.226,-0.09204,0.35588,-1.439,-53.8,-7.72136,-78.20167,-7.1079416
3908.505,-0.09204,0.34515,-1.799,-59.18,-7.822045,-54.775723,-7.144067
3909.667,-0.09204,0.33594,-1.99,-51.11,-7.7506785,6.613759,-7.1761065
3910.97,-0.09204,0.32367,-2.158,-43.04,-7.7531176,55.22687,-7.2067757
3912.242,-0.09204,0.316,-2.35,-48.42,-7.6654453,51.611225,-7.23586
3913.68,-0.09204,0.30526,-2.758,-40.35,-7.393982,21.30083,-7.2677727
3914.72,-0.09204,0.29759,-2.95,-45.73,-7.3887243,2.2131066,-7.2901535
3915.971,-0.09204,0.28685,-3.141,-48.42,-7.5855074,-22.284513,-7.319599
3917.33,-0.09204,0.27918,-3.333,-37.66,-7.7098074,-41.63144,-7.3488445
3918.646,-0.09204,0.26691,-3.717,-43.04,-7.637982,-24.090322,-7.375395
3919.721,-0.09204,0.25924,-3.909,-37.66,-7.6586876,4.684959,-7.3970833
3920.992,-0.09204,0.2485,-4.077,-34.97,-7.6751246,22.167307,-7.4201612
3922.222,-0.09204,0.24083,-4.245,-48.42,-7.6217384,20.209826,-7.4458036
3923.474,-0.09204,0.2301,-4.58,-40.35,-7.5760183,10.68755,-7.4735885
3924.671,-0.09204,0.22243,-4.724,-34.97,-7.512065,9.224279,-7.496128
3925.994,-0.09204,0.21016,-4.892,-40.35,-7.5377145,8.395015,-7.5210404
3927.247,-0.09204,0.20249,-5.012,-32.28,-7.660353,-12.167155,-7.543792
3928.646,-0.09204,0.19175,-5.276,-32.28,-7.5513463,-36.262135,-7.5663714
3929.72,-0.09204,0.18408,-5.396,-40.35,-7.4877706,-37.27075,-7.5858727
3930.97,-0.09204,0.17181,-5.516,-34.97,-7.7317815,-20.381086,-7.6094103
3932.244,-0.09204,0.16567,-5.635,-40.35,-7.867568,-22.992598,-7.6333995
3933.633,-0.09204,0.1534,-5.827,-40.35,-7.779726,2.8525472,-7.6614227
3934.719,-0.09204,0.14419,-5.923,-29.59,-7.6180015,52.433758,-7.6804113
3935.992,-0.09204,0.13346,-6.019,-34.97,-7.712538,74.371735,-7.700958
3937.243,-0.09204,0.12579,-6.091,-34.97,-7.545257,73.412254,-7.7228312
3938.658,-0.09204,0.11505,-6.259,-21.52,-7.3511825,67.07643,-7.7428145
3939.719,-0.09204,0.10738,-6.307,8.07,-7.311453,86.551,-7.746382
3940.994,-0.09204,0.09664,-6.379,91.46,-7.2560997,92.566696,-7.714657
3942.244,-0.09204,0.08897,-6.451,145.26,-7.2188444,92.64553,-7.640682
3943.629,-0.09204,0.07823,-6.571,193.68,-6.95015,107.33009,-7.523324
3944.719,-0.09204,0.0721,-6.619,247.48,-6.769459,134.6223,-7.403108
