time[s],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2],velocity_integrated[rad/s]
0.289018,0.1488,0.05062,-1.295,850.04,3.2180789,309.52457,1.6445394
0.290106,0.1488,0.05676,-1.391,637.53,3.5262933,147.38289,1.9666221
0.291379,0.1488,0.05983,-1.415,497.65,3.6456854,40.50566,2.2543337
0.29263,0.1488,0.06443,-1.439,322.8,3.495188,-42.098404,2.4565253
0.293973,0.1488,0.06903,-1.463,239.41,3.323697,-110.416115,2.6017656
0.295102,0.1488,0.07363,-1.487,121.05,3.231294,-151.77533,2.677412
0.296365,0.1488,0.0767,-1.487,40.35,3.0459452,-163.80661,2.7102242
0.297645,0.1488,0.0813,-1.463,-56.49,2.7226717,-164.94415,2.6991847
0.299086,0.1488,0.08437,-1.415,-115.67,2.4602554,-154.0128,2.6424823
0.300114,0.1488,0.08744,-1.391,-131.81,2.3211162,-132.96922,2.5861368
0.301366,0.1488,0.08897,-1.343,-147.95,2.2111053,-110.58962,2.5081952
0.302599,0.1488,0.09204,-1.295,-166.78,2.1338797,-100.23845,2.4229023
0.303985,0.1488,0.09511,-1.223,-166.78,1.9716845,-88.31078,2.323488
0.305106,0.1488,0.09817,-1.079,-142.57,1.8338234,-73.46639,2.249757
0.306377,0.1488,0.09971,-1.007,-134.5,1.7121513,-51.98766,2.1729953
0.307608,0.1488,0.10124,-0.911,-126.43,1.7236733,-17.053965,2.1018994
0.308936,0.1488,0.10278,-0.815,-129.12,1.7100998,4.3965726,2.0270364
0.310099,0.1488,0.10584,-0.576,-126.43,1.7404898,10.844105,1.9625878
0.31135,0.1488,0.10891,-0.456,-115.67,1.8355298,1.496442,1.8982621
0.312609,0.1488,0.11045,-0.336,-99.53,1.7986346,-5.1388702,1.8394381
0.313969,0.1488,0.11198,-0.216,-96.84,1.7496362,-19.617805,1.7800784
0.315095,0.1488,0.11505,0.024,-94.15,1.6962631,-32.80392,1.7327857
0.316365,0.1488,0.11658,0.144,-94.15,1.709405,-31.519545,1.680064
0.317603,0.1488,0.11965,0.264,-104.91,1.6289895,-33.440487,1.6261623
0.318956,0.1488,0.12118,0.384,-112.98,1.5773294,-31.409746,1.563145
0.320098,0.1488,0.12272,0.6,-102.22,1.5691375,-32.717403,1.5105844
0.321369,0.1488,0.12425,0.695,-91.46,1.4908986,-33.140766,1.4565634
0.322595,0.1488,0.12732,0.791,-88.77,1.4958411,-54.785263,1.4080218
0.32396,0.1488,0.12885,0.863,-91.46,1.4436692,-73.66756,1.3546134
0.325094,0.1488,0.13039,0.959,-91.46,1.3559663,-93.64654,1.3103046
0.326385,0.1488,0.13192,1.079,-91.46,1.0990188,-109.64597,1.2598802
0.327613,0.1488,0.13346,1.127,-104.91,1.0141131,-114.64224,1.208086
0.328908,0.1488,0.13499,1.175,-110.29,0.83140314,-110.07784,1.1491338
0.330097,0.1488,0.13499,1.223,-118.36,0.741413,-84.81844,1.0914038
0.331379,0.1488,0.13652,1.271,-121.05,0.6140035,-73.917015,1.0265228
0.332626,0.1488,0.13652,1.295,-112.98,0.48446858,-45.884533,0.96484596
0.333949,0.1488,0.13806,1.319,-102.22,0.5281193,-28.496628,0.9045391
0.335094,0.1488,0.13806,1.343,-91.46,0.43790618,-11.455695,0.8577041
0.336376,0.1488,0.13806,1.343,-69.94,0.5269915,1.7739259,0.8138428
0.337595,0.1488,0.13959,1.343,-53.8,0.48362544,-15.408481,0.78133076
0.33895,0.1488,0.13959,1.343,-48.42,0.4799348,-22.270424,0.7511087
0.340106,0.1488,0.14113,1.343,-37.66,0.52119046,-40.761505,0.72920316
0.341377,0.1488,0.14113,1.343,-34.97,0.30849501,-32.223625,0.70861226
0.342627,0.1488,0.14113,1.319,-29.59,0.30957857,-19.432339,0.6904752
0.343979,0.1488,0.14266,1.319,-26.9,0.22126898,-8.154677,0.6723295
0.345095,0.1488,0.14113,1.295,-29.59,0.35269216,15.097783,0.6576811
0.346378,0.1488,0.14266,1.271,-24.21,0.39892212,13.744857,0.6422333
0.347609,0.1488,0.14266,1.247,-21.52,0.35600564,11.314462,0.62894034
0.348961,0.1488,0.14419,1.223,-21.52,0.39761266,-9.755508,0.6152058
0.350094,0.1488,0.14419,1.199,-18.83,0.35247892,-17.589983,0.60466456
0.351377,0.1488,0.14419,1.175,-16.14,0.35463852,-21.582523,0.5940848
0.35256,0.1488,0.14419,1.127,-16.14,0.267785,-10.511938,0.5849759
0.353979,0.1488,0.14573,1.103,-13.45,0.2649821,8.191654,0.5749736
0.355096,0.1488,0.14573,1.055,-29.59,0.2196712,27.753878,0.5637187
0.356376,0.1488,0.14573,1.031,-29.59,0.39269656,42.520164,0.5469316
0.357626,0.1488,0.14573,1.007,-32.28,0.43947095,35.964905,0.5299427
0.358958,0.1488,0.14573,0.959,-29.59,0.5227051,8.680182,0.5117788
0.360102,0.1488,0.1488,0.911,-21.52,0.51985383,-46.4216,0.49878806
0.361377,0.1488,0.1488,0.887,-16.14,0.43650755,-75.3469,0.4878256
0.362605,0.1488,0.1488,0.863,-13.45,0.26083702,-87.783585,0.0
0.363966,0.1488,0.1488,0.815,-10.76,1.9028004e-14,-77.13284,0.0
0.365094,0.1488,0.1488,0.791,-10.76,1.8637125e-14,-51.84839,0.0
0.366376,0.1488,0.1488,0.743,-10.76,1.9043754e-14,-22.499739,0.0
0.367626,0.1488,0.1488,0.719,-10.76,1.8698635e-14,-22.378942,0.0
0.368997,0.1488,0.1488,0.695,-10.76,1.8988956e-14,-29.56783,0.0
0.370094,0.1488,0.1488,0.671,-10.76,1.8873585e-14,-46.758713,-0.004767798
0.371346,0.1488,0.1488,0.624,-5.38,-0.26091382,-61.88856,-0.008825366
0.372627,0.1488,0.1488,0.6,-2.69,-0.17379592,-65.006065,-0.0108914245
0.37398,0.1488,0.1488,0.576,0.0,-0.34539357,-47.39692,-0.0115920985
0.375097,0.1488,0.14573,0.528,0.0,-0.4326761,-5.113731,-0.011567323
0.376385,0.1488,0.1488,0.504,0.0,-0.43754983,4.7685957,-0.011537239
0.377628,0.1488,0.14573,0.48,0.0,-0.35030112,47.64348,-0.01150828
0.378941,0.1488,0.14573,0.456,0.0,-0.17451523,64.65056,-0.01147777
0.380097,0.1488,0.14573,0.432,0.0,-0.2616341,62.31281,0.0
0.381378,0.1488,0.14573,0.408,0.0,1.2614908e-14,47.70006,0.0
0.382628,0.1488,0.14573,0.384,0.0,1.247292e-14,30.149748,0.0
0.383953,0.1488,0.14573,0.36,0.0,1.27357434e-14,22.587362,0.0
0.385096,0.1488,0.14573,0.336,0.0,1.25737365e-14,-5.240857e-15,0.0
0.386376,0.1488,0.14573,0.312,0.0,1.2668948e-14,-1.6762054e-14,0.0
0.387613,0.1488,0.14573,0.288,0.0,1.2425005e-14,-2.3247475e-14,0.0
0.38894,0.1488,0.14573,0.264,0.0,1.2603669e-14,-1.1411036e-14,0.0
0.390099,0.1488,0.14573,0.24,0.0,1.2410186e-14,6.1139246e-16,0.0
0.391377,0.1488,0.14573,0.216,0.0,1.25921426e-14,-1.7771946e-14,0.0
0.392626,0.1488,0.14573,0.216,0.0,1.2493978e-14,-2.9852643e-14,0.0
0.393948,0.1488,0.14573,0.192,0.0,1.2630016e-14,-1.3905423e-14,0.0
0.395096,0.1488,0.14573,0.192,0.0,1.21638675e-14,9.666765e-15,0.0
0.396376,0.1488,0.14573,0.168,0.0,1.2401173e-14,4.1354723e-14,0.0
0.397627,0.1488,0.14573,0.144,0.0,1.2478734e-14,7.8035174e-14,0.0
0.399166,0.1488,0.14573,0.12,0.0,1.2770929e-14,5.2645957e-14,0.0
0.400112,0.1488,0.14573,0.12,0.0,1.2767478e-14,1.11817844e-14,0.0
0.401356,0.1488,0.14573,0.096,0.0,1.30045045e-14,-1.9764797e-14,0.0
0.402627,0.1488,0.14573,0.096,0.0,1.2265206e-14,-3.072393e-14,0.0
0.403985,0.1488,0.14573,0.072,0.0,1.2587583e-14,-3.6390633e-14,0.0
0.405096,0.1488,0.14573,0.072,0.0,1.2535393e-14,-1.4260321e-14,0.0
0.406378,0.1488,0.14573,0.048,0.0,1.27164235e-14,2.1071625e-14,0.0
0.407646,0.1488,0.14573,0.048,0.0,1.2445789e-14,-7.545959e-15,0.0
0.408926,0.1488,0.14573,0.048,0.0,1.2675404e-14,-5.88322e-15,0.0
0.410096,0.1488,0.14573,0.048,0.0,1.2476569e-14,1.2037507e-15,0.0
0.411385,0.1488,0.14573,0.048,0.0,1.2551355e-14,-2.0908651e-14,0.0
0.412626,0.1488,0.14573,0.024,0.0,1.2564501e-14,-3.7387645e-14,0.0
0.413967,0.1488,0.14573,0.024,0.0,1.2689112e-14,-2.850941e-14,0.0
0.415098,0.1488,0.14573,0.024,0.0,1.2154504e-14,7.5030526e-15,0.0
0.416378,0.1488,0.14573,0.024,0.0,1.23996145e-14,4.4299393e-14,0.0
0.417625,0.1488,0.14573,0.024,0.0,1.23729194e-14,1.01437156e-13,0.0
0.419194,0.1488,0.14573,0.024,0.0,1.2832933e-14,7.882531e-14,0.0
0.420097,0.1488,0.14573,0.024,0.0,1.2898624e-14,3.278366e-14,0.0
0.421375,0.1488,0.14573,0.024,0.0,1.3219322e-14,-1.9448519e-14,0.0
0.422625,0.1488,0.14573,0.024,0.0,1.23363666e-14,-6.4523995e-14,0.0
0.423914,0.1488,0.14573,0.0,0.0,1.2662373e-14,-5.842488e-14,0.0
0.425097,0.1488,0.14573,0.0,0.0,1.2441732e-14,-4.0671883e-14,0.0
0.426375,0.1488,0.14573,0.0,0.0,1.2597971e-14,1.459876e-14,0.0
0.427605,0.1488,0.14573,0.0,0.0,1.2595815e-14,3.2284928e-15,0.0
0.428955,0.1488,0.14573,0.0,0.0,1.258792e-14,7.0909334e-15,0.0
0.4301,0.1488,0.14573,0.0,0.0,1.2502061e-14,4.9143683e-15,0.0
0.431381,0.1488,0.14573,0.0,0.0,1.2660505e-14,-6.730414e-15,0.0
0.432626,0.1488,0.14573,0.0,0.0,1.25126485e-14,1.170705e-14,0.0
0.433967,0.1488,0.14573,0.0,0.0,1.2684508e-14,8.576862e-15,0.0
0.435095,0.1488,0.14573,0.0,0.0,1.2444608e-14,6.9839963e-15,0.0
0.436376,0.1488,0.14573,0.0,0.0,1.2749488e-14,3.2634564e-15,0.0
0.437627,0.1488,0.14573,0.0,0.0,1.2561519e-14,-2.4142588e-16,0.0
0.438998,0.1488,0.14573,0.0,0.0,1.2683569e-14,-1.5134749e-14,0.0
0.440053,0.1488,0.14573,0.0,0.0,1.25039664e-14,-1.8150806e-14,0.0
0.44137,0.1488,0.14573,0.0,0.0,1.26566424e-14,-7.200036e-16,0.0
0.442617,0.1488,0.14573,0.0,0.0,1.2342805e-14,8.729054e-15,0.0
0.443985,0.1488,0.14573,0.0,0.0,1.2682595e-14,6.459005e-15,0.0
0.445101,0.1488,0.14573,0.0,0.0,1.2599223e-14,5.4464375e-15,0.0
0.446356,0.1488,0.14573,0.0,0.0,1.2705017e-14,1.7470627e-14,0.0
0.447631,0.1488,0.14573,0.0,0.0,1.2458577e-14,-2.8002217e-15,0.0
0.448957,0.1488,0.14573,0.0,0.0,1.26326155e-14,-3.95447e-15,0.0
0.450103,0.1488,0.14573,0.0,0.0,1.2622578e-14,-4.2651983e-17,0.0
0.45138,0.1488,0.14573,0.0,0.0,1.2657372e-14,2.6314614e-15,0.0
0.452605,0.1488,0.14573,0.0,0.0,1.2529814e-14,-9.034706e-16,0.0
0.453944,0.1488,0.14573,0.0,0.0,1.26478265e-14,-1.2032282e-14,0.0
0.4551,0.1488,0.14573,0.0,0.0,1.2507034e-14,-3.499018e-15,0.0
0.456356,0.1488,0.14573,0.0,0.0,1.270067e-14,5.300912e-15,0.0
0.45763,0.1488,0.14573,0.0,0.0,1.2459582e-14,6.1564345e-15,0.0
0.458943,0.1488,0.14573,0.0,0.0,1.26431865e-14,1.3098703e-15,0.0
0.460102,0.1488,0.14573,0.0,0.0,1.2608527e-14,-1.9212575e-15,0.0
0.461378,0.1488,0.14573,0.0,0.0,1.2669247e-14,2.100727e-15,0.0
0.462628,0.1488,0.14573,0.0,0.0,1.24930295e-14,-1.1295777e-14,0.0
0.46393,0.1488,0.14573,0.0,0.0,1.2646459e-14,-1.285411e-14,0.0
0.465099,0.1488,0.14573,0.0,0.0,1.2517994e-14,1.8854543e-15,0.0
0.466378,0.1488,0.14573,0.0,0.0,1.2578382e-14,-1.1048344e-15,0.0
0.467628,0.1488,0.14573,0.0,0.0,1.2509183e-14,-4.8399408e-15,0.0
0.468954,0.1488,0.14573,0.0,0.0,1.2699767e-14,-7.772526e-15,0.0
0.470101,0.1488,0.14573,0.0,0.0,1.2442243e-14,-1.860365e-16,0.0
0.471379,0.1488,0.14573,0.0,0.0,1.2595235e-14,8.5681245e-15,0.0
0.472628,0.1488,0.14573,0.0,0.0,1.2433928e-14,22.363913,0.0
0.474012,0.1488,0.14573,0.0,0.0,1.2654083e-14,63.541473,0.0
0.475101,0.1488,0.14573,0.0,0.0,1.2636582e-14,136.96802,0.0
0.476379,0.47093,0.14573,0.0,0.0,0.261172,227.22293,-3.3934623e-07
0.47763,0.47093,0.14573,0.0,868.87,0.57234854,335.92706,0.21976663
0.478983,0.47093,0.14573,0.0,1447.22,1.1310114,421.31113,0.8524953
0.480121,0.47093,0.1488,0.0,1476.81,1.7001674,449.52713,1.523918
0.481366,0.47093,0.15033,0.0,1328.86,2.456803,474.1709,2.224494
0.48262,0.47093,0.15493,0.0,1076.0,3.0876088,485.21884,2.8238602
0.483977,0.47093,0.158,0.0,941.5,3.4178407,497.016,3.3686743
0.4851,0.47093,0.16414,0.024,893.08,4.1079564,480.9038,3.7775812
0.486381,0.47093,0.16874,0.048,871.56,4.8346977,488.258,4.2247324
0.487602,0.47093,0.17334,0.072,852.73,5.572227,522.086,4.639528
0.488943,0.47093,0.18254,0.12,815.07,5.962847,474.0686,5.078212
0.490102,0.47093,0.19175,0.216,691.33,6.58727,401.1889,5.4155498
0.491351,0.47093,0.19942,0.264,618.7,7.4312963,315.9005,5.7322373
0.492608,0.47093,0.20709,0.336,521.86,7.5659227,201.66069,6.0060883
0.493966,0.47093,0.21783,0.408,425.02,7.733589,56.79357,6.2494183
0.495109,0.47093,0.23163,0.6,333.56,7.76512,-59.960323,6.4148173
0.496353,0.47093,0.23777,0.695,293.21,7.42413,-77.953606,6.559356
0.497628,0.47093,0.2485,0.815,223.27,7.181321,-93.37015,6.6747065
0.49892,0.47093,0.25617,0.935,182.92,7.085168,-72.86913,6.763214
0.5001,0.47093,0.26231,1.055,131.81,7.286241,-24.099613,6.816897
0.501379,0.47093,0.27458,1.319,29.59,7.0858455,-41.350834,6.83853
0.502627,0.47093,0.28532,1.439,-61.87,7.107356,-69.391815,6.81589
0.503991,0.47093,0.29299,1.583,-115.67,7.189585,-94.31686,6.747194
0.505102,0.47093,0.29913,1.751,-166.78,6.6818886,-72.87326,6.6683846
0.506377,0.47093,0.30833,2.038,-209.82,6.6377053,-95.666275,6.5541763
0.507613,0.47093,0.31907,2.206,-263.62,6.617427,-127.79713,6.4224873
0.508965,0.47093,0.3252,2.374,-271.69,6.7312417,-120.10668,6.262486
0.510101,0.47093,0.33441,2.686,-309.35,6.3085814,-173.02103,6.1166787
0.511382,0.47093,0.34054,2.854,-309.35,5.914039,-206.66728,5.9411697
0.512629,0.47093,0.35128,3.022,-341.63,5.854579,-246.15755,5.760433
0.513967,0.47093,0.35588,3.189,-341.63,5.3844466,-218.91711,5.558796
0.515099,0.47093,0.36202,3.357,-363.15,5.25298,-198.03815,5.3829155
0.51638,0.47093,0.36969,3.693,-373.91,4.753425,-205.41254,5.1782184
0.517627,0.47093,0.37429,3.837,-390.05,4.7277174,-183.18073,4.973352
0.518926,0.47093,0.38196,3.981,-390.05,4.5628557,-183.11404,4.7575893
0.520099,0.47093,0.38503,4.125,-381.98,4.1911945,-153.98093,4.5682178
0.521361,0.47093,0.39117,4.388,-387.36,4.034197,-168.77649,4.370712
0.522617,0.47093,0.3973,4.508,-357.77,3.7748394,-168.41968,4.180563
0.523952,0.47093,0.40037,4.604,-344.32,3.7575355,-141.37143,3.9854753
0.525099,0.47093,0.40497,4.7,-341.63,3.4304435,-134.03606,3.8236403
0.526377,0.47093,0.40957,4.844,-317.42,3.1957293,-139.99942,3.649615
0.527627,0.47093,0.41417,4.892,-290.52,3.2083292,-154.40085,3.4858208
0.528975,0.47093,0.41724,4.94,-279.76,3.0187812,-151.16068,3.3162997
0.530099,0.47093,0.42031,4.988,-279.76,2.7015352,-159.94186,3.1805942
0.531381,0.47093,0.42491,5.036,-263.62,2.5019736,-171.74612,3.0321128
0.532629,0.47093,0.42798,5.036,-239.41,2.2910566,-137.33072,2.8942504
0.533964,0.47093,0.42951,5.036,-231.34,2.1014216,-85.687454,2.7535093
0.535098,0.47093,0.43258,5.012,-228.65,1.9558439,-45.215878,2.6388133
0.536377,0.47093,0.43412,4.988,-231.34,2.054771,-27.58047,2.514123
0.537626,0.47093,0.43718,4.94,-220.58,2.1132917,-41.644302,2.3964574
0.539009,0.47093,0.44025,4.916,-196.37,2.100905,-79.75716,2.273088
0.54011,0.47093,0.44332,4.82,-182.92,1.9126093,-129.64925,2.1831944
0.541355,0.47093,0.44485,4.748,-169.47,1.623901,-152.0849,2.0893178
0.542629,0.47093,0.44792,4.7,-153.33,1.369055,-144.65768,2.0004776
0.543994,0.47093,0.44792,4.628,-150.64,1.1853722,-95.64743,1.9122466
0.545099,0.47093,0.44946,4.484,-131.81,1.1340144,-44.28309,1.8462065
0.546351,0.47093,0.45099,4.388,-123.74,1.0970929,-19.683077,1.7766243
0.547599,0.47093,0.45252,4.317,-115.67,1.2354299,-15.171903,1.7121251
0.548977,0.47093,0.45406,4.221,-104.91,1.2239987,-35.24402,1.645932
0.55011,0.47093,0.45559,4.029,-96.84,1.078817,-58.68423,1.5953319
0.551363,0.47093,0.45713,3.957,-94.15,1.0010632,-87.452614,1.5426714
0.552614,0.47093,0.45866,3.861,-88.77,0.833703,-86.82437,1.4927701
0.554028,0.47093,0.45866,3.765,-86.08,0.7443771,-68.22559,1.4386038
0.555111,0.47093,0.46019,3.573,-78.01,0.6101139,-49.29421,1.3990546
0.55636,0.47093,0.46019,3.477,-78.01,0.6138055,-27.430065,1.3559436
0.557602,0.47093,0.46173,3.381,-69.94,0.61792856,-23.582783,1.3155601
0.558946,0.47093,0.46173,3.285,-67.25,0.6118998,-26.527699,1.2744489
0.560115,0.47093,0.46326,3.094,-59.18,0.5995678,-38.18803,1.2411026
0.561373,0.47093,0.46326,2.998,-59.18,0.4770568,-43.39557,1.2081485
0.562625,0.47093,0.4648,2.902,-48.42,0.3962726,-46.662117,1.1781712
0.564101,0.47093,0.4648,2.734,-45.73,0.35257524,-30.92505,1.146166
0.565112,0.47093,0.4648,2.638,-40.35,0.34791058,-6.5170727,1.1260401
0.566357,0.47093,0.4648,2.542,-45.73,0.27879488,4.80798,1.1024166
0.567617,0.47093,0.46633,2.47,-34.97,0.3904168,4.2646794,1.0796922
0.569078,0.47093,0.46633,2.374,-37.66,0.42660454,5.409676,1.0547684
0.572579,0.47093,0.46786,2.062,-24.21,0.3490983,-20.333328,1.0041273
0.574146,0.47093,0.46786,1.918,-18.83,0.35502723,-24.212477,0.98713315
0.57521,0.47093,0.46786,1.847,-18.83,0.3133836,-33.302193,0.9766879
0.576415,0.47093,0.4694,1.775,-16.14,0.26162043,-44.241253,0.96571916
0.577663,0.47093,0.4694,1.703,-34.97,0.20407587,-49.289295,0.9494739
0.578958,0.47093,0.4694,1.631,-40.35,0.15638164,-50.617023,0.0
0.580209,0.47093,0.4694,1.511,-34.97,-4.1814608e-14,-43.464703,0.0
0.582054,0.47093,0.4694,1.463,-26.9,-4.510163e-14,-17.312252,0.0
0.583015,0.47093,0.4694,1.391,-24.21,2.5738475e-14,-13.681071,0.0
0.58443,0.47093,0.4694,1.295,-18.83,2.7295188e-14,1.00603605e-11,0.0
0.585473,0.47093,0.4694,1.247,-16.14,2.6571266e-14,6.4791696e-12,0.0
0.586536,0.47093,0.4694,1.199,-13.45,2.7773414e-14,-3.4239362e-14,0.0
0.587973,0.47093,0.4694,1.127,-10.76,2.6322287e-14,-3.3868085e-13,0.0
0.588906,0.47093,0.4694,1.079,-5.38,2.6085462e-14,-3.4067424e-13,0.0
0.590122,0.47093,0.4694,1.007,-2.69,2.6233166e-14,-3.2790922e-13,0.0
0.591395,0.47093,0.4694,0.959,-2.69,2.44673e-14,-1.6007675e-13,0.0
0.592669,0.47093,0.4694,0.911,0.0,2.5046271e-14,-1.017269e-13,0.0
0.593933,0.47093,0.4694,0.863,0.0,2.5438298e-14,-3.6794562e-14,0.0
0.595138,0.47093,0.4694,0.791,0.0,2.5314195e-14,7.020577e-14,0.0
0.596388,0.47093,0.4694,0.743,0.0,2.5190867e-14,-2.9452013e-14,0.0
0.597637,0.47093,0.4694,0.719,0.0,2.523771e-14,-5.17592e-14,0.0
0.5989,0.47093,0.4694,0.671,0.0,2.5234848e-14,-3.4165975e-14,0.0
0.600131,0.47093,0.4694,0.624,0.0,2.4864791e-14,-1.38998285e-14,0.0
0.60138,0.47093,0.4694,0.576,0.0,2.512116e-14,2.8357598e-15,0.0
0.602638,0.47093,0.4694,0.552,0.0,2.5086026e-14,2.5062673e-14,0.0
0.60395,0.47093,0.4694,0.528,0.0,2.5164732e-14,1.8243255e-14,0.0
0.60513,0.47093,0.4694,0.48,0.0,2.5242883e-14,-4.7737417e-15,0.0
0.60638,0.47093,0.4694,0.456,0.0,2.526002e-14,-2.5956744e-14,0.0
0.607635,0.47093,0.4694,0.432,0.0,2.4931854e-14,-1.6480942e-14,0.0
0.608899,0.47093,0.4694,0.408,0.0,2.5136345e-14,-4.8540595e-15,0.0
0.610135,0.47093,0.4694,0.36,0.0,2.4906843e-14,1.8088018e-14,0.0
0.611384,0.47093,0.4694,0.336,0.0,2.52392e-14,6.195146e-14,0.0
0.612666,0.47093,0.4694,0.312,0.0,2.5207797e-14,4.6030698e-14,0.0
0.613915,0.47093,0.4694,0.288,0.0,2.5253256e-14,3.4706152e-14,0.0
0.61514,0.47093,0.4694,0.264,0.0,2.547825e-14,-1.0638416e-14,0.0
0.61638,0.47093,0.4694,0.24,0.0,2.5287083e-14,-3.8093027e-14,0.0
0.617629,0.47093,0.4694,0.24,0.0,2.5188063e-14,-4.3705684e-14,0.0
0.61887,0.47093,0.4694,0.216,0.0,2.5117498e-14,-2.6978477e-14,0.0
0.620133,0.47093,0.4694,0.192,0.0,2.495457e-14,6.174388e-15,0.0
0.621382,0.47093,0.4694,0.168,0.0,2.5151378e-14,1.387344e-14,0.0
0.622636,0.47093,0.4694,0.168,0.0,2.533096e-14,2.1116511e-14,0.0
0.62391,0.47093,0.4694,0.168,0.0,2.5252275e-14,3.973457e-15,0.0
0.625132,0.47093,0.4694,0.144,0.0,2.5134537e-14,-1.3973683e-14,0.0
0.626383,0.47093,0.4694,0.12,0.0,2.5210228e-14,-2.9984448e-14,0.0
0.627633,0.47093,0.4694,0.12,0.0,2.502629e-14,-2.006324e-14,0.0
0.628904,0.47093,0.4694,0.12,0.0,2.5204467e-14,-1.6116557e-14,0.0
0.630133,0.47093,0.4694,0.096,0.0,2.50486e-14,-7.981348e-15,0.0
0.631389,0.47093,0.4694,0.096,0.0,2.5076822e-14,1.9642252e-14,0.0
0.632641,0.47093,0.4694,0.096,0.0,2.5027244e-14,1.9382457e-14,0.0
0.633935,0.47093,0.4694,0.072,0.0,2.5157168e-14,3.4427244e-14,0.0
0.635136,0.47093,0.4694,0.072,0.0,2.5294267e-14,2.4369782e-14,0.0
0.636389,0.47093,0.4694,0.072,0.0,2.5239845e-14,1.6860059e-14,0.0
0.637641,0.47093,0.4694,0.048,0.0,2.5252964e-14,2.495546e-15,0.0
0.638928,0.47093,0.4694,0.048,0.0,2.5184544e-14,-2.2767227e-14,0.0
0.640137,0.47093,0.4694,0.048,0.0,2.5219994e-14,-5.6606424e-15,0.0
0.641386,0.47093,0.4694,0.048,0.0,2.525546e-14,-9.617987e-15,0.0
0.642645,0.47093,0.4694,0.048,0.0,2.5029614e-14,6.6940827e-15,0.0
0.643908,0.47093,0.4694,0.048,0.0,2.5299126e-14,1.6510093e-14,0.0
0.645134,0.47093,0.4694,0.024,0.0,2.512796e-14,2.6295243e-14,0.0
0.646384,0.47093,0.4694,0.024,0.0,2.5309012e-14,1.6039878e-14,0.0
0.647637,0.47093,0.4694,0.024,0.0,2.5343973e-14,-1.4719693e-14,0.0
0.64889,0.47093,0.4694,0.024,0.0,2.5348913e-14,-3.082796e-14,0.0
0.65012,0.47093,0.4694,0.024,0.0,2.5109765e-14,-2.9060284e-14,0.0
0.651382,0.47093,0.4694,0.024,0.0,2.5126011e-14,-3.264723e-14,0.0
0.65263,0.47093,0.4694,0.024,0.0,2.4968099e-14,-2.5573795e-14,0.0
0.653882,0.47093,0.4694,0.024,0.0,2.5294423e-14,-1.1052469e-14,0.0
0.655132,0.47093,0.4694,0.0,0.0,2.5046176e-14,-7.438124e-15,0.0
0.656392,0.47093,0.4694,0.0,0.0,2.5035929e-14,9.163396e-15,0.0
0.657636,0.47093,0.4694,0.0,0.0,2.5014555e-14,1.2578079e-14,0.0
0.658881,0.47093,0.4694,0.0,0.0,2.5094473e-14,3.1157894e-14,0.0
0.660132,0.47093,0.4694,0.0,0.0,2.5219073e-14,2.6623643e-14,0.0
