time[ms],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2],velocity_integrated[rad/s]
319.002,-0.2393,-0.23777,1.487,10.76,-0.21330689,2.1021779,-0.21330688527391342
320.003,-0.2393,-0.2393,1.415,10.76,-0.16766033,23.038857,-0.16766032471477801
321.254,-0.2393,-0.2393,1.247,8.07,-0.08233147,32.10463,-0.0823314711190342
322.533,-0.2393,-0.2393,1.175,5.38,-0.12867294,30.738895,-0.1286729468854408
323.953,-0.2393,-0.2393,1.127,2.69,-1.2781857e-14,11.612502,-1.2781857001817845e-14
324.95,-0.2393,-0.2393,1.055,0.0,-1.25423845e-14,-0.44434988,-1.2542384067057458e-14
326.281,-0.2393,-0.2393,0.935,0.0,-1.27785025e-14,-12.3768215,-1.2778502550239826e-14
327.506,-0.2393,-0.2393,0.863,0.0,-0.13291156,-20.309778,-0.1329115620998806
328.932,-0.2393,-0.2393,0.815,0.0,-0.08588325,-17.702559,-0.08588325145042942
329.945,-0.2393,-0.2393,0.767,0.0,-0.17364141,-0.10597002,-0.1736414125886863
331.25,-0.2393,-0.24083,0.647,0.0,-0.09058112,17.033213,-0.09058111988942255
332.539,-0.2393,-0.2393,0.6,0.0,-0.13480873,19.207052,-0.1348087270196062
333.964,-0.2393,-0.24083,0.576,0.0,-0.0048179314,33.89052,-0.004817931450168798
334.985,-0.2393,-0.2393,0.528,0.0,-0.00519186,29.300697,-0.00519186000479967
336.281,-0.2393,-0.24083,0.456,0.0,-0.008653162,35.092644,-0.00865316169510343
337.531,-0.2393,-0.2393,0.408,0.0,0.12574711,20.285454,0.12574711374336744
338.932,-0.2393,-0.24083,0.384,0.0,0.08203972,17.786036,0.08203971895903475
339.946,-0.2393,-0.2393,0.36,0.0,0.1694562,0.5307108,0.1694561994959756
341.282,-0.2393,-0.2393,0.312,0.0,0.08322915,-17.041826,0.08322914866537198
342.531,-0.2393,-0.2393,0.288,0.0,0.12820315,-19.604467,0.12820314662384266
343.891,-0.2393,-0.2393,0.264,0.0,-1.26599425e-14,-22.85123,-1.2659942745669628e-14
345.0,-0.2393,-0.2393,0.24,0.0,-1.23872944e-14,-14.237707,-1.2387294631399863e-14
346.281,-0.2393,-0.2393,0.192,0.0,-1.2523491e-14,-11.015909,-1.252349116642574e-14
347.573,-0.2393,-0.2393,0.192,0.0,-1.2394017e-14,-4.8150543e-14,-1.2394017052928364e-14
348.962,-0.2393,-0.2393,0.168,0.0,-1.2735974e-14,-3.5522194e-14,-1.273597411926474e-14
350.0,-0.2393,-0.2393,0.168,0.0,-1.2703099e-14,-11.330959,-1.2703098924336557e-14
351.297,-0.2393,-0.2393,0.144,0.0,-1.2930708e-14,-15.040416,-1.2930708056190359e-14
352.531,-0.2393,-0.2393,0.12,0.0,-1.2421478e-14,-23.797192,-1.2421477752781159e-14
353.931,-0.2393,-0.2393,0.12,0.0,-0.13039604,-19.655647,-0.13039604124991935
354.994,-0.2393,-0.2393,0.12,0.0,-0.08427443,-5.544729,-0.0842744331220794
356.281,-0.2393,-0.2393,0.096,0.0,-0.17132126,15.2804785,-0.17132126358121844
357.53,-0.2393,-0.24083,0.096,0.0,-0.084787786,42.18667,-0.08478778250648734
358.954,-0.2393,-0.2393,0.072,0.0,0.003094625,40.176743,0.0030946250485899924
359.948,-0.2393,-0.24083,0.072,0.0,0.091315724,40.79307,0.09131572666088587
361.255,-0.2393,-0.2393,0.072,0.0,0.18083479,14.696411,0.18083478672202014
362.52,-0.2393,-0.2393,0.072,0.0,0.09246464,-7.1550384,0.09246463961103572
363.89,-0.2393,-0.2393,0.048,0.0,0.1316639,-20.359106,0.13166390099256406
364.979,-0.2393,-0.2393,0.048,0.0,-1.23235925e-14,-35.113712,-1.2323592081913685e-14
366.282,-0.2393,-0.2393,0.048,0.0,-1.2659951e-14,-30.228813,-1.2659950738220629e-14
367.533,-0.2393,-0.2393,0.048,0.0,-1.2445586e-14,-23.80206,-1.2445586093246951e-14
368.956,-0.2393,-0.2393,0.048,0.0,-0.13002892,-5.142063,-0.13002891308117814
369.957,-0.2393,-0.2393,0.048,0.0,-0.08518401,6.0956273,-0.08518400546348252
371.284,-0.2393,-0.2393,0.048,0.0,-0.043407127,19.777477,-0.043407127738851733
372.518,-0.2393,-0.24083,0.024,0.0,0.0011484462,23.919855,0.0011484462584521596
373.895,-0.2393,-0.2393,0.024,0.0,0.043510534,5.1765456,0.04351053437226451
374.945,-0.2393,-0.2393,0.024,0.0,0.08677639,-17.145493,0.08677639269585885
376.296,-0.2393,-0.2393,0.024,0.0,0.0039510326,-24.535933,0.003951032454671502
377.53,-0.2393,-0.2393,0.024,0.0,-0.085171156,-18.482489,-0.08517115527081354
378.943,-0.2393,-0.2393,0.024,0.0,-0.1706613,0.070476934,-0.17066130541407543
379.967,-0.2393,-0.24083,0.024,0.0,-0.08011674,29.605785,-0.08011674372866323
381.279,-0.2393,-0.2393,0.024,0.0,0.0046449825,39.62926,0.004644982508089122
382.531,-0.2393,-0.24083,0.024,0.0,0.09328407,40.79879,0.09328407073373964
383.984,-0.2393,-0.2393,0.024,0.0,0.17608267,14.482971,0.17608267511429151
384.974,-0.2393,-0.2393,0.0,0.0,0.0863178,-6.692457,0.08631780103780275
386.295,-0.2393,-0.2393,0.0,0.0,0.1314641,-20.188082,0.1314640904920196
387.535,-0.2393,-0.2393,0.0,0.0,-1.2279205e-14,-23.89681,-1.2279205707015623e-14
389.047,-0.2393,-0.2393,0.0,0.0,-1.286672e-14,-15.011244,-1.286672047911139e-14
390.04,-0.2393,-0.2393,0.0,0.0,-1.2425322e-14,-11.171511,-1.2425322249615304e-14
391.267,-0.2393,-0.2393,0.0,0.0,-1.3051321e-14,-1.9019605e-14,-1.305132095528524e-14
392.532,-0.2393,-0.2393,0.0,0.0,-1.2148181e-14,-8.632564e-15,-1.2148181199998203e-14
394.024,-0.2393,-0.2393,0.0,0.0,-1.2703276e-14,6.2963046e-15,-1.270327566539357e-14
395.015,-0.2393,-0.2393,0.0,0.0,-1.2677868e-14,2.1527427e-14,-1.2677868156727604e-14
396.299,-0.2393,-0.2393,0.0,0.0,-1.2898759e-14,-1.7949662e-14,-1.289875899264055e-14
397.533,-0.2393,-0.2393,0.0,0.0,-1.2271198e-14,-3.9114203e-15,-1.2271198529971026e-14
398.957,-0.2393,-0.2393,0.0,0.0,-1.2642829e-14,4.95563e-15,-1.2642829358010132e-14
400.075,-0.2393,-0.2393,0.0,0.0,-1.2519299e-14,-6.7259807e-15,-1.251929876187281e-14
401.317,-0.2393,-0.2393,0.0,0.0,-1.2935796e-14,-1.7857789e-14,-1.2935796083586418e-14
402.519,-0.2393,-0.2393,0.0,0.0,-1.2509234e-14,3.957255e-15,-1.2509234332011921e-14
403.958,-0.2393,-0.2393,0.0,0.0,-1.2715952e-14,3.1695126e-14,-1.2715951393171623e-14
404.983,-0.2393,-0.2393,0.0,0.0,-1.2417034e-14,2.1508008e-14,-1.2417033685865078e-14
406.285,-0.2393,-0.2393,0.0,0.0,-1.2730905e-14,-2.786042e-15,-1.2730905013024598e-14
407.51,-0.2393,-0.2393,0.0,0.0,-1.2310239e-14,-7.478474e-15,-1.2310239361302718e-14
408.981,-0.2393,-0.2393,0.0,0.0,-1.2787447e-14,-3.4662396e-16,-1.2787447563535908e-14
409.991,-0.2393,-0.2393,0.0,0.0,-1.25066354e-14,8.3976956e-15,-1.2506635846100471e-14
411.259,-0.2393,-0.2393,0.0,0.0,-1.2702586e-14,-5.377137e-15,-1.2702586076822369e-14
412.532,-0.2393,-0.2393,0.0,0.0,-1.2358993e-14,9.547582e-16,-1.235899322045038e-14
413.957,-0.2393,-0.2393,0.0,0.0,-1.261187e-14,3.621491e-15,-1.2611869649367295e-14
415.026,-0.2393,-0.2393,0.0,0.0,-1.2522463e-14,6.8392367e-15,-1.252246274171194e-14
416.258,-0.2393,-0.2393,0.0,0.0,-1.2787241e-14,-6.9671335e-16,-1.2787241171425214e-14
417.533,-0.2393,-0.2393,0.0,0.0,-1.2352219e-14,-6.277919e-16,-1.2352218835991113e-14
418.943,-0.2393,-0.2393,0.0,0.0,-1.2566577e-14,1.4225918e-15,-1.2566577205628713e-14
420.01,-0.2393,-0.2393,0.0,0.0,-1.2449182e-14,-9.426868e-16,-1.2449181984944391e-14
421.293,-0.2393,-0.2393,0.0,0.0,-1.2740274e-14,3.544723e-15,-1.2740274282981554e-14
422.531,-0.2393,-0.2393,0.0,0.0,-1.2504774e-14,5.7718777e-15,-1.250477385754825e-14
423.962,-0.2393,-0.2393,0.0,0.0,-1.2636653e-14,2.7595884e-14,-1.263665354019858e-14
424.993,-0.2393,-0.2393,0.0,0.0,-1.2232351e-14,1.2072029e-15,-1.2232351248632588e-14
426.294,-0.2393,-0.2393,0.0,0.0,-1.2669156e-14,-3.379904e-14,-1.2669155337154959e-14
427.558,-0.2393,-0.2393,0.0,0.0,-1.22539655e-14,-5.3880484e-14,-1.2253965614305487e-14
429.044,-0.2393,-0.2393,0.0,0.0,-1.28550735e-14,-2.8872948e-14,-1.2855073074044807e-14
430.016,-0.2393,-0.2393,0.0,0.0,-1.2725195e-14,-2.5912887e-15,-1.2725194951018268e-14
431.279,-0.2393,-0.2393,0.0,0.0,-1.284657e-14,1.4268231e-14,-1.2846570178359489e-14
432.523,-0.2393,-0.2393,0.0,0.0,-1.2272095e-14,3.2240686e-14,-1.2272095366374276e-14
433.947,-0.2393,-0.2393,0.0,0.0,-1.2673067e-14,2.7172683e-14,-1.2673067066538522e-14
435.065,-0.2393,-0.2393,0.0,0.0,-1.2340712e-14,1.9140178e-14,-1.234071207242611e-14
436.26,-0.2393,-0.2393,0.0,0.0,-1.2792128e-14,-1.3352808e-15,-1.2792127724980352e-14
437.533,-0.2393,-0.2393,0.0,0.0,-1.24198645e-14,-4.474016e-15,-1.2419864944880479e-14
438.947,-0.2393,-0.2393,0.0,0.0,-1.2480748e-14,4.022614e-16,-1.2480748366892276e-14
440.01,-0.2393,-0.2393,0.0,0.0,-1.2382949e-14,2.1601667e-15,-1.2382949086003188e-14
441.295,-0.2393,-0.2393,0.0,0.0,-1.2799395e-14,-6.9383315e-15,-1.2799394774831339e-14
442.539,-0.2393,-0.2393,0.0,0.0,-1.2346446e-14,-2.2522333e-14,-1.2346446205802695e-14
443.989,-0.2393,-0.2393,0.0,0.0,-1.2704363e-14,-11.111491,-1.2704363178248586e-14
445.014,-0.2393,-0.2393,0.0,0.0,-1.23515e-14,-25.886477,-1.2351499569912019e-14
446.301,-0.2393,-0.2393,0.0,0.0,-1.2783833e-14,-26.928701,-1.2783833259228348e-14
447.533,-0.2393,-0.2393,0.0,0.0,-0.13116115,-17.304039,-0.1311611515538164
449.011,-0.2393,-0.2393,0.0,0.0,-0.21560569,1.5246345,-0.21560569415760222
450.043,-0.2393,-0.2393,0.0,0.0,-0.12313459,26.276735,-0.12313458890682492
451.259,-0.2393,-0.24083,0.0,0.0,-0.03830001,54.206154,-0.03830001262715456
452.531,-0.2393,-0.24083,0.0,0.0,0.05017814,54.960308,0.0501781411574694
454.001,-0.2393,-0.2393,0.0,0.0,0.13303526,25.100218,0.13303525848780065
455.046,-0.2393,-0.2393,0.0,0.0,0.21523076,0.27897593,0.21523077000143945
456.258,-0.2393,-0.2393,0.0,0.0,0.13339344,-18.208017,0.13339344239077697
457.604,-0.2393,-0.2393,0.0,0.0,-1.2432217e-14,-28.368845,-1.243221686531701e-14
459.031,-0.2393,-0.2393,0.0,0.0,-1.2700334e-14,-26.498846,-1.270033428702856e-14
459.99,-0.2393,-0.2393,0.0,0.0,-1.2697298e-14,-11.4824505,-1.269729825665412e-14
461.282,-0.2393,-0.2393,0.0,0.0,-1.2716124e-14,2.7693128e-16,-1.2716123936794478e-14
462.535,-0.2393,-0.2393,0.0,0.0,-1.2260662e-14,7.303255e-15,-1.226066192185539e-14
463.992,-0.2393,-0.2393,0.0,0.0,-1.2686402e-14,2.5769292e-14,-1.2686402309837627e-14
465.023,-0.2393,-0.2393,0.0,0.0,-1.2574447e-14,5.8594906e-15,-1.2574446797448107e-14
466.257,-0.2393,-0.2393,0.0,0.0,-1.2701922e-14,-1.3655939e-15,-1.2701922181506688e-14
467.534,-0.2393,-0.2393,0.0,0.0,-1.2295914e-14,1.5585367e-14,-1.2295913660292531e-14
468.957,-0.2393,-0.2393,0.0,0.0,-1.260885e-14,9.524731e-15,-1.2608850710180732e-14
470.071,-0.2393,-0.2393,0.0,0.0,-1.2409017e-14,-5.123073e-15,-1.2409016937318417e-14
471.272,-0.2393,-0.2393,0.0,0.0,-1.264298e-14,-2.1169573e-14,-1.2642979996700408e-14
472.528,-0.2393,-0.2393,0.0,0.0,-1.2463425e-14,-11.1484585,-1.2463424843769589e-14
473.994,-0.2393,-0.2393,0.0,0.0,-1.2634343e-14,-14.844809,-1.2634342438977767e-14
475.063,-0.2393,-0.2393,0.0,0.0,-1.249935e-14,-0.56741947,-1.2499350034470395e-14
476.266,-0.2393,-0.2393,0.0,0.0,-0.13016614,32.819763,-0.13016614611412666
477.511,-0.2393,-0.2393,0.0,0.0,-0.08798687,84.06987,-0.08798687284528575
478.949,-0.2393,-0.2393,0.0,0.0,0.0885524,163.01399,0.08855239793701657
480.04,0.17181,-0.24083,0.0,0.0,0.34875882,264.70532,0.34875882549958354
481.293,0.17181,-0.2393,0.0,898.46,0.65587497,380.85056,0.6558749794151766
482.603,0.17181,-0.23777,0.0,1589.79,1.2444474,538.10156,1.244447369790929
483.971,0.17181,-0.23623,0.0,1535.99,1.9318931,683.0392,1.9318931437953715
485.001,0.17181,-0.2347,0.0,1363.83,2.8533902,795.46564,2.853390122194503
486.258,0.17181,-0.2301,0.0,1119.04,4.200182,845.56134,4.200181888552578
487.535,0.17181,-0.2255,0.024,971.09,5.4060597,806.73114,5.40605974999615
488.944,0.17181,-0.21629,0.048,817.76,6.4459724,633.307,6.445972480484384
490.037,0.17181,-0.20555,0.096,653.67,7.192464,368.29153,7.1924640044590324
491.276,0.17181,-0.19788,0.144,570.28,7.615084,155.81895,7.615084274773212
492.535,0.17181,-0.18715,0.192,430.4,7.373089,-17.486126,7.373088721971192
494.01,0.17181,-0.17641,0.336,349.7,6.9049587,-94.29147,6.904958541230815
495.069,0.17181,-0.16874,0.432,282.45,6.897308,-64.697365,6.897307713218026
496.26,0.17181,-0.1626,0.504,250.17,6.709746,8.190825,6.70974595698499
497.511,0.17181,-0.15493,0.6,196.37,6.867699,45.33573,6.86769921331069
499.014,0.17181,-0.14266,0.719,158.71,7.2434473,23.345024,7.243447360013073
499.984,0.17181,-0.13652,0.815,139.88,7.247905,-17.375792,7.247904722984407
501.294,0.17181,-0.12579,1.079,104.91,6.9965954,-74.02572,6.9965955834594995
502.54,0.17181,-0.11505,1.199,94.15,6.8368406,-107.70761,6.8368406567083415
503.989,0.17181,-0.10891,1.343,88.77,6.6043777,-42.85753,6.604377616430299
505.034,0.17181,-0.10278,1.463,78.01,6.5621285,28.701942,6.562128572202861
506.257,0.17181,-0.09204,1.751,75.32,6.601182,71.79534,6.601181959989695
507.533,0.17181,-0.0859,1.918,59.18,7.1174126,130.11969,7.117412584075144
508.978,0.17181,-0.07363,2.062,59.18,7.1465216,132.08035,7.146521607921771
509.998,0.17181,-0.0675,2.23,61.87,7.121559,133.86604,7.121558975300077
511.273,0.17181,-0.05676,2.542,53.8,7.5368624,94.913055,7.536862155517272
512.533,0.17181,-0.04909,2.734,61.87,7.473662,71.988884,7.473662060500651
513.937,0.17181,-0.03835,2.902,53.8,7.805317,34.158348,7.805317109425199
515.054,0.17181,-0.02761,3.261,0.0,7.6640377,-13.425754,7.66403751135892
516.285,0.17181,-0.01994,3.429,-40.35,7.5202303,-41.463192,7.52023039571328
517.537,0.17181,-0.00767,3.597,-115.67,7.455144,-104.68105,7.455143953456364
518.952,0.17181,0.0,3.789,-172.16,7.47726,-87.02188,7.477260344989091
519.988,0.17181,0.00614,3.957,-212.51,7.2678943,-94.86356,7.267894136664306
521.276,0.17181,0.01841,4.317,-271.69,6.871209,-148.64606,6.8712090942676545
522.535,0.17181,0.02915,4.46,-301.28,7.1406603,-207.04619,7.140660431055288
523.984,0.17181,0.03528,4.628,-333.56,6.807448,-214.49591,6.8074480503763235
525.01,0.17181,0.04142,4.772,-338.94,6.1933155,-226.46582,6.1933152985684075
526.296,0.17181,0.05369,5.036,-363.15,5.799864,-279.73453,5.799863851329214
527.535,0.17181,0.05829,5.156,-363.15,5.7667584,-257.1401,5.766758370498089
528.962,0.17181,0.06596,5.276,-390.05,5.436603,-229.7129,5.436602921123179
530.001,0.17181,0.07056,5.372,-376.6,4.928266,-231.25293,4.928265873182665
531.287,0.17181,0.07823,5.54,-368.53,4.791884,-271.86932,4.7918837613644145
532.532,0.17181,0.08437,5.612,-338.94,4.4563775,-273.22147,4.4563772858640425
534.011,0.17181,0.0905,5.731,-306.66,4.147166,-252.43053,4.1471659409792165
535.065,0.17181,0.09357,5.779,-312.04,3.5801702,-224.7395,3.580170085014535
536.273,0.17181,0.09817,5.827,-290.52,3.3700862,-196.36873,3.3700862413466144
537.569,0.17181,0.10278,5.851,-274.38,3.197381,-165.45879,3.197381039120113
539.022,0.17181,0.10584,5.875,-274.38,3.2082098,-127.14264,3.20820982723675
540.03,0.17181,0.11045,5.899,-263.62,2.9005916,-127.73952,2.9005915430179563
541.283,0.17181,0.11351,5.923,-242.1,2.7297938,-128.56546,2.729793737198168
542.525,0.17181,0.11812,5.899,-220.58,2.6193657,-120.115364,2.619365595955066
543.984,0.17181,0.11965,5.899,-225.96,2.4031994,-69.6769,2.403199378887262
545.0,0.17181,0.12272,5.875,-217.89,2.3336453,-72.47233,2.3336454438175367
546.282,0.17181,0.12579,5.803,-190.99,2.3118713,-81.054924,2.31187132300867
547.558,0.17181,0.12885,5.779,-174.85,2.464504,-77.93926,2.4645040704000523
548.974,0.17181,0.13192,5.731,-169.47,2.0156705,-109.04831,2.0156706241798195
550.04,0.17181,0.13499,5.612,-166.78,1.8914413,-132.6011,1.8914413236369516
552.843,0.17181,0.13806,5.468,-150.64,1.567107,-51.79627,1.567107015534445
554.03,0.17181,0.14113,5.3,-129.12,1.3979502,-31.069443,1.3979501245683907
555.367,0.17181,0.14266,5.204,-121.05,1.7076422,-5.2001133,1.7076421636916976
556.62,0.17181,0.14419,5.108,-115.67,1.6422201,-16.244825,1.6422201427552998
557.995,0.17181,0.14573,5.012,-112.98,1.5178014,-32.786385,1.5178014066101992
559.159,0.17181,0.15033,4.796,-104.91,1.4590267,-86.75342,1.4590267008090105
560.355,0.17181,0.15033,4.676,-112.98,1.3932737,-91.87252,1.3932736839372193
561.628,0.17181,0.15186,4.58,-107.6,1.2764556,-86.91096,1.2764556676015877
563.119,0.17181,0.1534,4.341,-94.15,0.97006375,-86.299286,0.9700637520668206
564.095,0.17181,0.15493,4.245,-83.39,0.99996066,-88.23004,0.9999606827749107
565.361,0.17181,0.15647,4.125,-75.32,0.96828794,-81.04849,0.9682879271931973
566.596,0.17181,0.15647,4.005,-75.32,0.84328955,-55.969315,0.8432895554905476
568.042,0.17181,0.158,3.789,-64.56,0.65657574,-54.92205,0.6565757244147274
569.099,0.17181,0.15953,3.693,-61.87,0.6082826,-49.32429,0.6082826098975809
570.354,0.17181,0.15953,3.573,-61.87,0.7011916,-27.35177,0.701191624913688
571.608,0.17181,0.15953,3.477,-51.11,0.62014335,-12.2065325,0.620143344257087
573.009,0.17181,0.16107,3.357,-48.42,0.5263928,-25.618332,0.5263928378062764
574.098,0.17181,0.1626,3.165,-51.11,0.61297286,-37.61133,0.6129728617813185
575.34,0.17181,0.1626,3.046,-48.42,0.5741897,-29.735876,0.574189693231858
576.598,0.17181,0.1626,2.95,-37.66,0.39887455,-15.643634,0.3988745533040091
577.945,0.17181,0.16414,2.854,-34.97,0.39602602,-12.949416,0.3960260186395542
579.091,0.17181,0.16414,2.662,-40.35,0.43674722,0.2739144,0.4367472232873071
580.349,0.17181,0.16414,2.59,-40.35,0.5260221,16.47332,0.5260220881252733
581.594,0.17181,0.16567,2.494,-37.66,0.4838535,7.0260715,0.4838535026187862
582.944,0.17181,0.16567,2.398,-32.28,0.47930843,-7.300002,0.4793084172153938
584.089,0.17181,0.1672,2.23,-26.9,0.5210339,-28.392189,0.5210338635185893
585.342,0.17181,0.1672,2.158,-32.28,0.4380102,-38.530186,0.4380101821032383
586.612,0.17181,0.1672,2.086,-29.59,0.3976479,-52.369724,0.3976478769129916
587.959,0.17181,0.16874,2.014,-24.21,0.26566947,-67.287865,0.26566945480421744
589.084,0.17181,0.16874,1.871,-26.9,0.2188744,-63.56201,0.21887439568727873
590.338,0.17181,0.16874,1.799,-26.9,0.13285258,-44.388107,0.13285259152489495
591.589,0.17181,0.16874,1.727,-21.52,6.2439216e-15,-12.860171,6.243921536481073e-15
592.974,0.17181,0.16874,1.679,-24.21,6.35481e-15,12.468568,6.354810215007268e-15
594.083,0.17181,0.16874,1.535,-32.28,0.13234858,32.285168,0.13234857628794755
595.334,0.17181,0.16874,1.487,-26.9,0.22071469,37.605366,0.2207146812364243
596.583,0.17181,0.16874,1.439,-24.21,0.2669705,17.522902,0.2669704745354153
597.939,0.17181,0.17027,1.367,-16.14,0.26373672,-17.52088,0.2637367200434291
599.085,0.17181,0.17027,1.271,-10.76,0.21932063,-37.71747,0.21932063006703265
600.333,0.17181,0.17027,1.223,-16.14,0.13268588,-44.290264,0.13268588885796173
601.586,0.17181,0.17027,1.175,-16.14,1.2449706e-14,-39.202656,1.2449706239921517e-14
602.89,0.17181,0.17027,1.127,-16.14,1.2647441e-14,-26.454165,1.2647440914060212e-14
604.083,0.17181,0.17027,1.031,-10.76,1.2529406e-14,-11.296186,1.2529406633896702e-14
605.333,0.17181,0.17027,0.983,-8.07,1.2656537e-14,1.0032138e-14,1.2656537710122808e-14
606.583,0.17181,0.17027,0.935,-5.38,1.2551713e-14,5.4883208e-15,1.255171269211869e-14
607.927,0.17181,0.17027,0.911,-2.69,1.2636775e-14,-1.9861726e-15,1.2636774868285582e-14
609.08,0.17181,0.17027,0.839,-2.69,1.2564326e-14,-1.0930028e-15,1.2564326226911639e-14
610.331,0.17181,0.17027,0.791,-2.69,1.2693288e-14,-7.470323e-15,1.269328720316643e-14
611.581,0.17181,0.17027,0.767,0.0,1.2476273e-14,-8.754883e-15,1.2476273087661234e-14
612.905,0.17181,0.17027,0.719,0.0,1.2673099e-14,-1.30210834e-14,1.2673099010043577e-14
614.082,0.17181,0.17027,0.647,0.0,1.24666665e-14,-5.1856712e-15,1.246666666352485e-14
