time[s],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2],velocity_integrated[rad/s] 
  0.261381,0.00000,0.02301,00.000,00000.00,nan,nan,nan
  0.262141,-0.06136,0.02301,00.000,00000.00,nan,nan,nan
  0.263454,-0.06136,0.02301,00.000,-0430.40,nan,nan,nan
  0.264701,-0.06136,0.02301,00.000,-0634.84,nan,nan,nan
  0.266569,-0.06136,0.02148,00.000,-0597.18,nan,nan,nan
  0.268003,-0.06136,0.02148,00.000,-0470.75,nan,nan,nan
  0.269446,-0.06136,0.01687,00.000,-0376.60,nan,nan,nan
  0.270131,-0.06136,0.01687,00.000,-0347.01,nan,nan,nan
  0.271094,-0.06136,0.01534,00.000,-0314.73,nan,nan,nan
  0.272369,-0.06136,0.01227,-0.024,-0271.69,nan,nan,nan
  0.273462,-0.06136,0.00920,-0.048,-0239.41,nan,nan,nan
  0.274706,-0.06136,0.00614,-0.072,-0193.68,nan,nan,nan
  0.276027,-0.06136,0.00307,-0.072,-0104.91,nan,nan,nan
  0.277206,-0.06136,0.00000,-0.096,-0056.49,nan,nan,nan
  0.278467,-0.06136,-0.00460,-0.168,-0013.45,nan,nan,nan
  0.281283,-0.06136,-0.01227,-0.288,00053.80,nan,nan,nan
  0.282626,-0.06136,-0.01534,-0.312,00083.39,nan,nan,nan
  0.284117,-0.06136,-0.01994,-0.360,00107.60,nan,nan,nan
  0.285105,-0.06136,-0.02148,-0.408,00118.36,nan,nan,nan
  0.293099,-0.06136,-0.03682,-0.839,00161.40,nan,nan,nan
  0.294428,-0.06136,-0.03835,-0.959,00150.64,nan,nan,nan
  0.295683,-0.06136,-0.03988,-1.007,00142.57,nan,nan,nan
  0.296989,-0.06136,-0.04142,-1.055,00121.05,nan,nan,nan
  0.298157,-0.06136,-0.04295,-1.103,00112.98,nan,nan,nan
  0.299443,-0.06136,-0.04449,-1.223,00102.22,nan,nan,nan
  0.300667,-0.06136,-0.04449,-1.271,00102.22,nan,nan,nan
  0.302028,-0.06136,-0.04755,-1.295,00091.46,nan,nan,nan
  0.303162,-0.06136,-0.04755,-1.343,00091.46,nan,nan,nan
  0.304415,-0.06136,-0.04909,-1.415,00086.08,nan,nan,nan
  0.305673,-0.06136,-0.05062,-1.439,00078.01,nan,nan,nan
  0.307058,-0.06136,-0.05062,-1.463,00075.32,nan,nan,nan
  0.308161,-0.06136,-0.05062,-1.487,00072.63,nan,nan,nan
  0.309446,0.14880,-0.05216,-1.511,00061.87,nan,nan,nan
  0.310668,0.14880,-0.05216,-1.511,00459.99,nan,nan,nan
  0.311935,0.14880,-0.05216,-1.511,01573.65,nan,nan,nan
  0.313156,0.14880,-0.05062,-1.511,01670.49,nan,nan,nan
  0.314405,0.14880,-0.04909,-1.487,01439.15,nan,nan,nan
  0.315655,0.14880,-0.04602,-1.487,01272.37,nan,nan,nan
  0.316949,0.14880,-0.03988,-1.439,01070.62,nan,nan,nan
  0.318150,0.14880,-0.03528,-1.415,00933.43,nan,nan,nan
  0.319441,0.14880,-0.02761,-1.295,00753.20,nan,nan,nan
  0.320694,0.14880,-0.02148,-1.247,00626.77,nan,nan,nan
  0.321943,0.14880,-0.01227,-1.175,00406.19,nan,nan,nan
  0.323159,0.14880,-0.00614,-1.079,00295.90,nan,nan,nan
  0.324409,0.14880,0.00460,-0.887,00121.05,nan,nan,nan
  0.325699,0.14880,0.00920,-0.767,00043.04,nan,nan,nan
  0.327045,0.14880,0.01841,-0.647,-0051.11,nan,nan,nan
  0.328150,0.14880,0.02454,-0.528,-0115.67,nan,nan,nan
  0.329407,0.14880,0.03221,-0.264,-0188.30,nan,nan,nan
  0.330654,0.14880,0.03682,-0.120,-0247.48,nan,nan,nan
  0.331888,0.14880,0.04449,00.000,-0287.83,nan,nan,nan
  0.333150,0.14880,0.04755,00.144,-0320.11,nan,nan,nan
  0.334458,0.14880,0.05676,00.432,-0314.73,nan,nan,nan
  0.335660,0.14880,0.05983,00.600,-0303.97,nan,nan,nan
  0.336922,0.14880,0.06596,00.743,-0301.28,nan,nan,nan
  0.338151,0.14880,0.07056,00.887,-0274.38,nan,nan,nan
  0.339433,0.14880,0.07517,01.199,-0255.55,nan,nan,nan
  0.340685,0.14880,0.07823,01.343,-0258.24,nan,nan,nan
  0.341894,0.14880,0.08437,01.487,-0236.72,nan,nan,nan
  0.343157,0.14880,0.08744,01.631,-0225.96,nan,nan,nan
  0.344471,0.14880,0.09204,01.918,-0225.96,nan,nan,nan
  0.345831,0.14880,0.09664,02.062,-0234.03,nan,nan,nan
  0.346921,0.14880,0.09817,02.206,-0220.58,nan,nan,nan
  0.348162,0.14880,0.10124,02.326,-0212.51,nan,nan,nan
  0.349474,0.14880,0.10431,02.566,-0223.27,nan,nan,nan
  0.350658,0.14880,0.10738,02.686,-0231.34,nan,nan,nan
  0.351930,0.14880,0.11045,02.782,-0234.03,nan,nan,nan
  0.353150,0.14880,0.11198,02.878,-0209.82,nan,nan,nan
  0.354403,0.14880,0.11505,02.998,-0185.61,nan,nan,nan
  0.355697,0.14880,0.11658,03.070,-0172.16,nan,nan,nan
  0.356928,0.14880,0.11965,03.094,-0158.71,nan,nan,nan
  0.358153,0.14880,0.12118,03.141,-0156.02,nan,nan,nan
  0.359447,0.14880,0.12272,03.165,-0145.26,nan,nan,nan
  0.360667,0.14880,0.12425,03.189,-0137.19,nan,nan,nan
  0.361939,0.14880,0.12579,03.165,-0115.67,nan,nan,nan
  0.363154,0.14880,0.12732,03.165,-0110.29,nan,nan,nan
  0.364408,0.14880,0.12885,03.118,-0107.60,nan,nan,nan
  0.365664,0.14880,0.13039,03.094,-0110.29,nan,nan,nan
  0.366897,0.14880,0.13192,03.070,-0107.60,nan,nan,nan
  0.368165,0.14880,0.13192,03.022,-0104.91,nan,nan,nan
  0.369403,0.14880,0.13346,02.950,-0096.84,nan,nan,nan
  0.370650,0.14880,0.13346,02.902,-0088.77,nan,nan,nan
  0.371946,0.14880,0.13499,02.830,-0083.39,nan,nan,nan
  0.373155,0.14880,0.13499,02.782,-0072.63,nan,nan,nan
  0.374447,0.14880,0.13652,02.686,-0064.56,nan,nan,nan
  0.375656,0.14880,0.13806,02.614,-0059.18,nan,nan,nan
  0.376924,0.14880,0.13959,02.566,-0056.49,nan,nan,nan
  0.378656,0.14880,0.13959,02.446,-0053.80,nan,nan,nan
  0.379961,0.14880,0.13959,02.374,-0048.42,nan,nan,nan
  0.380969,0.14880,0.14113,02.302,-0043.04,nan,nan,nan
  0.381926,0.14880,0.14113,02.254,-0045.73,nan,nan,nan
  0.383151,0.14880,0.14113,02.182,-0043.04,nan,nan,nan
  0.384401,0.14880,0.14113,02.062,-0034.97,nan,nan,nan
  0.385670,0.14880,0.14266,01.990,-0034.97,nan,nan,nan
  0.386989,0.14880,0.14266,01.942,-0032.28,nan,nan,nan
  0.388344,0.14880,0.14419,01.823,-0034.97,nan,nan,nan
  0.389412,0.14880,0.14419,01.751,-0037.66,nan,nan,nan
  0.390661,0.14880,0.14419,01.703,-0034.97,nan,nan,nan
  0.391941,0.14880,0.14419,01.655,-0026.90,nan,nan,nan
  0.393163,0.14880,0.14419,01.583,-0029.59,nan,nan,nan
  0.394402,0.14880,0.14573,01.487,-0040.35,nan,nan,nan
  0.395651,0.14880,0.14573,01.439,-0045.73,nan,nan,nan
  0.396976,0.14880,0.14573,01.391,-0045.73,nan,nan,nan
  0.398149,0.14880,0.14573,01.343,-0043.04,nan,nan,nan
  0.399433,0.14880,0.14573,01.247,-0034.97,nan,nan,nan
  0.400660,0.14880,0.14573,01.199,-0029.59,nan,nan,nan
  0.401938,0.14880,0.14573,01.151,-0021.52,nan,nan,nan
  0.403149,0.14880,0.14573,01.103,-0016.14,nan,nan,nan
  0.404412,0.14880,0.14573,01.007,-0010.76,nan,nan,nan
  0.405684,0.14880,0.14573,00.983,-0008.07,nan,nan,nan
  0.406934,0.14880,0.14573,00.935,-0002.69,nan,nan,nan
  0.408155,0.14880,0.14573,00.887,-0002.69,nan,nan,nan
  0.409441,0.14880,0.14573,00.815,-0002.69,nan,nan,nan
  0.410671,0.14880,0.14573,00.791,-0002.69,nan,nan,nan
  0.412329,0.14880,0.14573,00.767,-0002.69,nan,nan,nan
  0.413241,0.14880,0.14573,00.719,00000.00,nan,nan,nan
  0.414403,0.14880,0.14573,00.671,00000.00,nan,nan,nan
  0.415657,0.14880,0.14573,00.624,00000.00,nan,nan,nan
  0.416971,0.14880,0.14573,00.600,00000.00,nan,nan,nan
  0.418150,0.14880,0.14573,00.576,00000.00,nan,nan,nan
  0.419445,0.14880,0.14573,00.528,00000.00,nan,nan,nan
  0.420652,0.14880,0.14573,00.480,00000.00,nan,nan,nan
  0.421966,0.14880,0.14573,00.456,00000.00,nan,nan,nan
  0.423154,0.14880,0.14573,00.432,00000.00,nan,nan,nan
  0.424405,0.14880,0.14573,00.408,00000.00,nan,nan,nan
  0.425681,0.14880,0.14573,00.384,00000.00,nan,nan,nan
  0.426909,0.14880,0.14573,00.360,00000.00,nan,nan,nan
  0.428150,0.14880,0.14573,00.336,00000.00,nan,nan,nan
  0.429446,0.14880,0.14573,00.288,00000.00,nan,nan,nan
  0.430651,0.14880,0.14573,00.264,00000.00,nan,nan,nan
  0.431954,0.14880,0.14573,00.264,00000.00,nan,nan,nan
  0.433149,0.14880,0.14573,00.240,00000.00,nan,nan,nan
  0.434412,0.14880,0.14573,00.216,00000.00,nan,nan,nan
  0.435664,0.14880,0.14573,00.192,00000.00,nan,nan,nan
  0.436914,0.14880,0.14573,00.192,00000.00,nan,nan,nan
  0.438156,0.14880,0.14573,00.168,00000.00,nan,nan,nan
  0.439422,0.14880,0.14573,00.144,00000.00,nan,nan,nan
  0.440683,0.14880,0.14573,00.144,00000.00,nan,nan,nan
  0.441929,0.14880,0.14573,00.144,00000.00,nan,nan,nan
  0.443168,0.14880,0.14573,00.120,00000.00,nan,nan,nan
  0.444455,0.14880,0.14573,00.120,00000.00,nan,nan,nan
  0.445662,0.14880,0.14573,00.096,00000.00,nan,nan,nan
  0.446932,0.14880,0.14573,00.096,00000.00,nan,nan,nan
  0.448194,0.14880,0.14573,00.096,00000.00,nan,nan,nan
  0.449413,0.14880,0.14573,00.072,00000.00,nan,nan,nan
  0.450657,0.14880,0.14573,00.072,00000.00,nan,nan,nan
  0.452034,0.14880,0.14573,00.072,00000.00,nan,nan,nan
  0.453150,0.14880,0.14573,00.072,00000.00,nan,nan,nan
  0.454455,0.14880,0.14573,00.048,00000.00,nan,nan,nan
  0.455663,0.14880,0.14573,00.048,00000.00,nan,nan,nan
  0.456939,0.14880,0.14573,00.048,00000.00,nan,nan,nan
  0.458154,0.14880,0.14573,00.048,00000.00,nan,nan,nan
  0.459445,0.14880,0.14573,00.048,00000.00,nan,nan,nan
  0.460663,0.14880,0.14573,00.024,00000.00,nan,nan,nan
  0.461964,0.14880,0.14573,00.024,00000.00,nan,nan,nan
  0.463156,0.14880,0.14573,00.024,00000.00,nan,nan,nan
  0.464401,0.14880,0.14573,00.024,00000.00,nan,nan,nan
  0.465653,0.14880,0.14573,00.024,00000.00,nan,nan,nan
  0.466971,0.14880,0.14573,00.024,00000.00,nan,nan,nan
  0.468163,0.14880,0.14573,00.024,00000.00,nan,nan,nan
  0.472339,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.473713,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.474909,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.476146,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.477716,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.479003,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.479928,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.481150,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.482400,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.483656,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.484980,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.486146,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.487402,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.488666,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.490011,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.491154,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.492401,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.493731,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.494952,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.496147,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.497408,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.498651,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.499933,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.501147,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.502403,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.503695,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.504930,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.506147,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.507396,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.508654,0.14880,0.14573,00.000,00000.00,nan,nan,nan
  0.509960,0.47093,0.14573,00.000,00000.00,nan,nan,nan
  0.511154,0.47093,0.14573,00.000,00384.67,nan,nan,nan
  0.512406,0.47093,0.14573,00.000,01525.23,nan,nan,nan
  0.513657,0.47093,0.14880,00.000,01611.31,nan,nan,nan
  0.514946,0.47093,0.15033,00.000,01390.73,nan,nan,nan
  0.516149,0.47093,0.15186,00.000,01213.19,nan,nan,nan
  0.517437,0.47093,0.15800,00.000,00979.16,nan,nan,nan
  0.518651,0.47093,0.16260,00.024,00925.36,nan,nan,nan
  0.519930,0.47093,0.17027,00.048,00874.25,nan,nan,nan
  0.521156,0.47093,0.17641,00.072,00831.21,nan,nan,nan
  0.522412,0.47093,0.18715,00.144,00737.06,nan,nan,nan
  0.523656,0.47093,0.19482,00.216,00634.84,nan,nan,nan
  0.524949,0.47093,0.20709,00.264,00500.34,nan,nan,nan
  0.526143,0.47093,0.21476,00.336,00419.64,nan,nan,nan
  0.527398,0.47093,0.22856,00.528,00314.73,nan,nan,nan
  0.528646,0.47093,0.23470,00.624,00260.93,nan,nan,nan
  0.529908,0.47093,0.24544,00.719,00166.78,nan,nan,nan
  0.531151,0.47093,0.25464,00.839,00129.12,nan,nan,nan
  0.532395,0.47093,0.26384,01.103,00045.73,nan,nan,nan
  0.533682,0.47093,0.27151,01.223,-0010.76,nan,nan,nan
  0.535292,0.47093,0.28225,01.367,-0080.70,nan,nan,nan
  0.536143,0.47093,0.28839,01.511,-0134.50,nan,nan,nan
  0.537422,0.47093,0.29759,01.799,-0188.30,nan,nan,nan
  0.538649,0.47093,0.30373,01.966,-0215.20,nan,nan,nan
  0.539909,0.47093,0.31293,02.110,-0252.86,nan,nan,nan
  0.541143,0.47093,0.31907,02.278,-0258.24,nan,nan,nan
  0.542415,0.47093,0.32827,02.590,-0293.21,nan,nan,nan
  0.543731,0.47093,0.33441,02.758,-0287.83,nan,nan,nan
  0.544954,0.47093,0.34515,02.926,-0317.42,nan,nan,nan
  0.546147,0.47093,0.35128,03.094,-0309.35,nan,nan,nan
  0.547395,0.47093,0.36049,03.405,-0328.18,nan,nan,nan
  0.548652,0.47093,0.36662,03.573,-0322.80,nan,nan,nan
  0.549939,0.47093,0.37429,03.741,-0344.32,nan,nan,nan
  0.551143,0.47093,0.38043,03.909,-0338.94,nan,nan,nan
  0.552401,0.47093,0.38656,04.197,-0333.56,nan,nan,nan
  0.553658,0.47093,0.39270,04.317,-0360.46,nan,nan,nan
  0.554979,0.47093,0.39730,04.460,-0365.84,nan,nan,nan
  0.556147,0.47093,0.40190,04.556,-0376.60,nan,nan,nan
  0.557429,0.47093,0.40650,04.772,-0403.50,nan,nan,nan
  0.558649,0.47093,0.40957,04.844,-0387.36,nan,nan,nan
  0.560082,0.47093,0.41417,04.892,-0349.70,nan,nan,nan
  0.561151,0.47093,0.41724,04.964,-0328.18,nan,nan,nan
  0.563696,0.47093,0.42338,05.060,-0258.24,nan,nan,nan
  0.565885,0.47093,0.42798,05.060,-0209.82,nan,nan,nan
  0.566937,0.47093,0.43105,05.060,-0201.75,nan,nan,nan
  0.567927,0.47093,0.43412,05.036,-0196.37,nan,nan,nan
  0.569018,0.47093,0.43412,05.012,-0185.61,nan,nan,nan
  0.570119,0.47093,0.43718,04.988,-0169.47,nan,nan,nan
  0.571260,0.47093,0.44025,04.964,-0158.71,nan,nan,nan
  0.572506,0.47093,0.44332,04.868,-0156.02,nan,nan,nan
  0.576325,0.47093,0.44946,04.700,-0166.78,nan,nan,nan
  0.579359,0.47093,0.45252,04.412,-0142.57,nan,nan,nan
  0.579936,0.47093,0.45406,04.412,-0134.50,nan,nan,nan
  0.580983,0.47093,0.45559,04.341,-0121.05,nan,nan,nan
  0.581944,0.47093,0.45559,04.245,-0112.98,nan,nan,nan
  0.582933,0.47093,0.45713,04.149,-0104.91,nan,nan,nan
  0.583954,0.47093,0.45713,04.053,-0099.53,nan,nan,nan
  0.585131,0.47093,0.45866,03.957,-0086.08,nan,nan,nan
  0.586398,0.47093,0.45866,03.765,-0078.01,nan,nan,nan
  0.587752,0.47093,0.46019,03.669,-0069.94,nan,nan,nan
  0.588972,0.47093,0.46173,03.573,-0059.18,nan,nan,nan
  0.590136,0.47093,0.46326,03.453,-0059.18,nan,nan,nan
  0.591387,0.47093,0.46326,03.261,-0061.87,nan,nan,nan
  0.592637,0.47093,0.46326,03.165,-0061.87,nan,nan,nan
  0.593940,0.47093,0.46326,03.070,-0056.49,nan,nan,nan
  0.595343,0.47093,0.46480,02.974,-0053.80,nan,nan,nan
  0.596391,0.47093,0.46480,02.782,-0053.80,nan,nan,nan
  0.597629,0.47093,0.46633,02.686,-0048.42,nan,nan,nan
  0.599037,0.47093,0.46633,02.614,-0040.35,nan,nan,nan
  0.600134,0.47093,0.46633,02.518,-0037.66,nan,nan,nan
  0.601383,0.47093,0.46633,02.350,-0026.90,nan,nan,nan
  0.602617,0.47093,0.46633,02.278,-0024.21,nan,nan,nan
  0.603911,0.47093,0.46786,02.182,-0026.90,nan,nan,nan
  0.605123,0.47093,0.46786,02.110,-0026.90,nan,nan,nan
  0.606383,0.47093,0.46786,01.942,-0021.52,nan,nan,nan
  0.607632,0.47093,0.46786,01.871,-0018.83,nan,nan,nan
  0.608936,0.47093,0.46940,01.799,-0021.52,nan,nan,nan
  0.610138,0.47093,0.46940,01.727,-0034.97,nan,nan,nan
  0.612890,0.47093,0.46940,01.535,-0034.97,nan,nan,nan
  0.614324,0.47093,0.46940,01.487,-0029.59,nan,nan,nan
  0.615451,0.47093,0.46940,01.367,-0021.52,nan,nan,nan
  0.616699,0.47093,0.46940,01.295,-0021.52,nan,nan,nan
  0.618031,0.47093,0.46940,01.247,-0018.83,nan,nan,nan
  0.619196,0.47093,0.46940,01.199,-0016.14,nan,nan,nan
  0.620452,0.47093,0.46940,01.103,-0013.45,nan,nan,nan
  0.621710,0.47093,0.46940,01.055,-0010.76,nan,nan,nan
  0.622925,0.47093,0.46940,01.007,-0008.07,nan,nan,nan
  0.624194,0.47093,0.46940,00.959,-0008.07,nan,nan,nan
  0.625452,0.47093,0.46940,00.863,-0002.69,nan,nan,nan
  0.626699,0.47093,0.46940,00.815,-0002.69,nan,nan,nan
  0.627914,0.47093,0.46940,00.791,-0002.69,nan,nan,nan
  0.629199,0.47093,0.46940,00.743,-0002.69,nan,nan,nan
  0.630453,0.47093,0.46940,00.671,00000.00,nan,nan,nan
  0.631922,0.47093,0.46940,00.647,00000.00,nan,nan,nan
  0.632925,0.47093,0.46940,00.624,00000.00,nan,nan,nan
  0.634310,0.47093,0.46940,00.576,00000.00,nan,nan,nan
  0.635455,0.47093,0.46940,00.528,00000.00,nan,nan,nan
  0.636712,0.47093,0.46940,00.504,00000.00,nan,nan,nan
  0.637920,0.47093,0.46940,00.480,00000.00,nan,nan,nan
  0.639199,0.47093,0.46940,00.432,00000.00,nan,nan,nan
  0.640450,0.47093,0.46940,00.408,00000.00,nan,nan,nan
  0.641703,0.47093,0.46940,00.384,00000.00,nan,nan,nan
  0.642913,0.47093,0.46940,00.360,00000.00,nan,nan,nan
  0.645727,0.47093,0.46940,00.288,00000.00,nan,nan,nan
  0.647239,0.47093,0.46940,00.264,00000.00,nan,nan,nan
  0.648285,0.47093,0.46940,00.264,00000.00,nan,nan,nan
  0.649540,0.47093,0.46940,00.216,00000.00,nan,nan,nan
  0.650923,0.47093,0.46940,00.216,00000.00,nan,nan,nan
  0.652038,0.47093,0.46940,00.192,00000.00,nan,nan,nan
  0.653293,0.47093,0.46940,00.192,00000.00,nan,nan,nan
  0.654557,0.47093,0.46940,00.168,00000.00,nan,nan,nan
  0.655909,0.47093,0.46940,00.144,00000.00,nan,nan,nan
  0.657031,0.47093,0.46940,00.144,00000.00,nan,nan,nan
  0.658282,0.47093,0.46940,00.144,00000.00,nan,nan,nan
  0.659541,0.47093,0.46940,00.120,00000.00,nan,nan,nan
  0.661323,0.47093,0.46786,00.120,00000.00,nan,nan,nan
  0.662031,0.47093,0.46940,00.096,00002.69,nan,nan,nan
  0.663292,0.47093,0.46940,00.096,00000.00,nan,nan,nan
  0.664541,0.47093,0.46940,00.072,00000.00,nan,nan,nan
  0.665934,0.47093,0.46940,00.072,00000.00,nan,nan,nan
  0.667034,0.47093,0.46940,00.072,00000.00,nan,nan,nan
  0.668296,0.47093,0.46940,00.072,00000.00,nan,nan,nan
  0.669532,0.47093,0.46940,00.048,00000.00,nan,nan,nan
  0.670897,0.47093,0.46940,00.048,00000.00,nan,nan,nan
  0.672034,0.47093,0.46940,00.048,00000.00,nan,nan,nan
  0.673464,0.47093,0.46940,00.048,00000.00,nan,nan,nan
  0.674531,0.47093,0.46940,00.048,00000.00,nan,nan,nan
  0.677283,0.47093,0.46940,00.024,00000.00,nan,nan,nan
  0.679159,0.47093,0.46940,00.024,00000.00,nan,nan,nan
  0.679967,0.47093,0.46940,00.024,00000.00,nan,nan,nan
  0.685663,0.47093,0.46940,00.024,00000.00,nan,nan,nan
  0.686967,0.47093,0.46940,00.024,00000.00,nan,nan,nan
  0.688257,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.689469,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.690772,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.691969,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.693223,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.695860,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.696891,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.697909,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.698954,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.699868,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.700921,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.701918,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.703218,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.704466,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.705738,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.706964,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.708279,0.47093,0.46940,00.000,00000.00,nan,nan,nan
  0.709471,0.13499,0.46940,00.000,00000.00,nan,nan,nan
  0.710726,0.13499,0.46940,00.000,-0435.78,nan,nan,nan
  0.711921,0.13499,0.46786,00.000,-1549.44,nan,nan,nan
  0.713283,0.13499,0.46633,00.000,-1643.59,nan,nan,nan
  0.714520,0.13499,0.46173,00.000,-1444.53,nan,nan,nan
  0.715887,0.13499,0.45713,00.000,-1266.99,nan,nan,nan
  0.716918,0.13499,0.45252,-0.024,-1162.08,nan,nan,nan
  0.718223,0.13499,0.44792,-0.048,-1065.24,nan,nan,nan
  0.719471,0.13499,0.43718,-0.096,-0944.19,nan,nan,nan
  0.720740,0.13499,0.43105,-0.144,-0815.07,nan,nan,nan
  0.721916,0.13499,0.42031,-0.192,-0661.74,nan,nan,nan
  0.723243,0.13499,0.41264,-0.240,-0540.69,nan,nan,nan
  0.724475,0.13499,0.40190,-0.408,-0425.02,nan,nan,nan
  0.725774,0.13499,0.39423,-0.480,-0344.32,nan,nan,nan
  0.728360,0.13499,0.37122,-0.791,-0220.58,nan,nan,nan
  0.730568,0.13499,0.35742,-1.031,-0161.40,nan,nan,nan
  0.732114,0.13499,0.34668,-1.151,-0110.29,nan,nan,nan
  0.733420,0.13499,0.33441,-1.439,-0013.45,nan,nan,nan
  0.734674,0.13499,0.32827,-1.583,00032.28,nan,nan,nan
  0.735916,0.13499,0.31600,-1.727,00123.74,nan,nan,nan
  0.737192,0.13499,0.30986,-1.871,00172.16,nan,nan,nan
  0.738464,0.13499,0.29913,-2.182,00223.27,nan,nan,nan
  0.739673,0.13499,0.29299,-2.350,00269.00,nan,nan,nan
  0.740917,0.13499,0.28225,-2.518,00293.21,nan,nan,nan
  0.742205,0.13499,0.27612,-2.686,00333.56,nan,nan,nan
  0.743428,0.13499,0.26538,-3.046,00341.63,nan,nan,nan
  0.744692,0.13499,0.25924,-3.213,00371.22,nan,nan,nan
  0.746401,0.13499,0.24697,-3.549,00384.67,nan,nan,nan
  0.747174,0.13499,0.24544,-3.549,00398.12,nan,nan,nan
  0.748425,0.13499,0.23623,-3.885,00387.36,nan,nan,nan
  0.749725,0.13499,0.23163,-4.053,00403.50,nan,nan,nan
  0.750897,0.13499,0.22550,-4.197,00400.81,nan,nan,nan
  0.752169,0.13499,0.21936,-4.341,00384.67,nan,nan,nan
  0.753423,0.13499,0.21322,-4.580,00392.74,nan,nan,nan
  0.754675,0.13499,0.21016,-4.700,00376.60,nan,nan,nan
  0.755893,0.13499,0.20402,-4.796,00355.08,nan,nan,nan
  0.757170,0.13499,0.20095,-4.868,00357.77,nan,nan,nan
  0.758451,0.13499,0.19635,-5.012,00322.80,nan,nan,nan
  0.759695,0.13499,0.19328,-5.060,00298.59,nan,nan,nan
  0.763540,0.13499,0.18254,-5.180,00242.10,nan,nan,nan
  0.764891,0.13499,0.17948,-5.180,00217.89,nan,nan,nan
  0.766091,0.13499,0.17641,-5.180,00207.13,nan,nan,nan
  0.767347,0.13499,0.17487,-5.156,00215.20,nan,nan,nan
  0.768598,0.13499,0.17181,-5.108,00212.51,nan,nan,nan
  0.769886,0.13499,0.16874,-5.060,00188.30,nan,nan,nan
  0.771091,0.13499,0.16720,-5.036,00172.16,nan,nan,nan
  0.772342,0.13499,0.16567,-4.964,00164.09,nan,nan,nan
  0.773594,0.13499,0.16260,-4.844,00153.33,nan,nan,nan
  0.774901,0.13499,0.16107,-4.796,00156.02,nan,nan,nan
  0.776091,0.13499,0.15953,-4.724,00147.95,nan,nan,nan
  0.777368,0.13499,0.15800,-4.556,00137.19,nan,nan,nan
  0.779099,0.13499,0.15647,-4.460,00110.29,nan,nan,nan
  0.780004,0.13499,0.15493,-4.365,00104.91,nan,nan,nan
  0.781094,0.13499,0.15340,-4.293,00104.91,nan,nan,nan
  0.782365,0.13499,0.15186,-4.197,00099.53,nan,nan,nan
  0.783593,0.13499,0.15033,-4.005,00096.84,nan,nan,nan
  0.784865,0.13499,0.15033,-3.885,00091.46,nan,nan,nan
  0.786093,0.13499,0.14880,-3.789,00086.08,nan,nan,nan
  0.787402,0.13499,0.14573,-3.597,00078.01,nan,nan,nan
  0.788610,0.13499,0.14573,-3.501,00078.01,nan,nan,nan
