time[s],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2],velocity_integrated[rad/s]
0.425126,0.1488,-1.84384,7.602,75.32,7.494699,-52.834152,4.6672297
0.426394,0.1488,-1.83618,7.602,80.7,7.1122365,4.369406,4.659297
0.427642,0.1488,-1.82544,7.602,75.32,7.0577297,43.609703,4.651146
0.429013,0.1488,-1.81623,7.602,78.01,7.300767,66.27052,4.641702
0.430173,0.1488,-1.80856,7.578,83.39,7.7034407,97.20691,4.633236
0.431395,0.1488,-1.79936,7.578,75.32,7.7590947,75.41159,4.6237693
0.432643,0.1488,-1.78862,7.578,78.01,7.6276054,14.384493,4.613442
0.433951,0.1488,-1.77635,7.578,75.32,7.716971,-52.389027,4.6017294
0.435127,0.1488,-1.76868,7.578,67.25,7.680055,-54.934887,4.590207
0.436393,0.1488,-1.76254,7.578,72.63,7.502335,-16.385992,4.576521
0.437612,0.1488,-1.75027,7.578,67.25,7.247711,-8.026609,4.561866
0.438992,0.1488,-1.73953,7.578,61.87,7.435444,4.425278,4.543672
0.440115,0.1488,-1.73186,7.578,78.01,7.7688937,40.130142,4.5312834
0.441406,0.1488,-1.72419,7.578,64.56,7.5870132,71.3033,4.520322
0.442643,0.1488,-1.71346,7.578,80.7,7.5041556,40.895523,4.512028
0.443954,0.1488,-1.70118,7.578,83.39,7.751951,-5.674037,4.5043826
0.445125,0.1488,-1.69351,7.578,75.32,7.9588575,-5.4897876,4.4975233
0.446392,0.1488,-1.68584,7.578,91.46,7.73227,-32.361668,4.4910827
0.447641,0.1488,-1.67357,7.554,86.08,7.45521,-79.83271,4.487742
0.448958,0.1488,-1.66284,7.554,78.01,7.563294,-96.80046,4.4859233
0.450177,0.1488,-1.65517,7.554,91.46,7.419942,-41.944187,4.4843655
0.451394,0.1488,-1.6475,7.554,80.7,7.237706,-10.716732,4.48157
0.452643,0.1488,-1.63676,7.554,83.39,7.166835,6.038269,4.4771667
0.453895,0.1488,-1.62909,7.554,88.77,7.543357,35.356846,4.474153
0.455115,0.1488,-1.61835,7.554,80.7,7.4267473,48.873627,4.472369
0.456392,0.1488,-1.61068,7.554,91.46,7.523451,55.891018,4.4711847
0.457612,0.1488,-1.59841,7.554,88.77,7.5511885,26.332973,4.470197
0.458948,0.1488,-1.59227,7.554,80.7,7.560599,27.66584,4.4681935
0.460125,0.1488,-1.58,7.554,86.08,7.7680473,-7.7524242,4.464995
0.46141,0.1488,-1.57233,7.554,78.01,7.6124935,-14.966471,4.460495
0.462624,0.1488,-1.56159,7.53,75.32,7.6191497,-24.357023,4.455785
0.463941,0.1488,-1.55085,7.53,86.08,7.3732295,-18.296808,4.45075
0.465133,0.1488,-1.54318,7.53,78.01,7.554162,18.596027,4.446766
0.466375,0.1488,-1.53551,7.53,86.08,7.5048447,40.96024,4.443692
0.467631,0.1488,-1.52478,7.53,86.08,7.651909,38.39635,4.4412465
0.469113,0.1488,-1.51251,7.53,80.7,7.762797,-19.37411,4.438434
0.470136,0.1488,-1.50484,7.53,83.39,7.8095574,-51.965176,4.4363394
0.471459,0.1488,-1.4941,7.53,86.08,7.5671835,-100.740974,4.433197
0.473024,0.1488,-1.48336,7.53,80.7,7.240824,-107.5259,4.428482
0.473977,0.1488,-1.47569,7.53,80.7,7.227633,-89.34232,4.4248896
0.47512,0.1488,-1.46802,7.53,78.01,7.02185,-15.527606,4.41982
0.476394,0.1488,-1.46035,7.53,75.32,7.185728,68.40741,4.413962
0.477612,0.1488,-1.44961,7.53,86.08,7.129891,100.15435,4.4085097
0.478949,0.1488,-1.44194,7.53,75.32,7.475266,113.57465,4.4030137
0.480119,0.1488,-1.4312,7.53,80.7,7.7863355,75.85754,4.398894
0.481409,0.47093,-1.42353,7.53,88.77,7.7786727,28.358246,4.3953958
0.482632,0.47093,-1.41126,7.53,83.39,7.734501,-49.87392,4.393472
0.48398,0.47093,-1.40052,7.506,86.08,7.577333,-96.11607,4.394545
0.485119,0.47093,-1.39285,7.506,96.84,7.4091744,-80.29314,4.397405
0.486395,0.47093,-1.38518,7.506,88.77,7.2161717,-10.489046,4.4013467
0.487642,0.47093,-1.37445,7.506,96.84,7.14567,52.99066,4.4045715
0.488927,0.47093,-1.36678,7.506,86.08,7.352669,86.67108,4.405884
0.490112,0.47093,-1.35604,7.506,83.39,7.852883,84.87168,4.406393
0.491397,0.47093,-1.34837,7.506,94.15,7.8475246,61.077282,4.407046
0.49264,0.47093,-1.33763,7.506,88.77,7.769403,2.6272564,4.4078665
0.493963,0.47093,-1.32383,7.506,83.39,7.63783,-77.05065,4.4090424
0.49511,0.47093,-1.31769,7.506,96.84,7.7006745,-63.154297,4.410273
0.496394,0.47093,-1.31002,7.506,83.39,7.5598593,-56.68647,4.4110284
0.497613,0.47093,-1.29928,7.506,94.15,7.1685987,-58.08102,4.41122
0.498966,0.47093,-1.28854,7.482,99.53,7.5315166,-29.281326,4.411152
0.500111,0.47093,-1.27934,7.482,83.39,7.3543215,13.983088,4.411114
0.501404,0.47093,-1.2732,7.482,102.22,7.1991134,48.62345,4.4113765
0.502613,0.47093,-1.26093,7.482,94.15,7.5361495,23.694729,4.4121757
0.503924,0.47093,-1.2548,7.482,91.46,7.5844893,40.83441,4.413945
0.505116,0.47093,-1.24406,7.482,96.84,7.6347203,26.200314,4.4166317
0.506462,0.47093,-1.23025,7.482,91.46,7.4920535,-26.304594,4.4207897
0.507901,0.47093,-1.22258,7.458,91.46,7.621359,-12.128535,4.424914
0.508889,0.47093,-1.21645,7.458,94.15,7.4829693,-2.8987744,4.4273643
0.510117,0.47093,-1.20571,7.458,86.08,7.2893004,5.684625,4.4298725
0.511395,0.47093,-1.19651,7.458,96.84,7.6710625,-13.637648,4.4317336
0.51264,0.47093,-1.18577,7.458,91.46,7.586988,-12.704892,4.4326873
0.513897,0.47093,-1.1781,7.458,86.08,7.508007,-9.487886,4.432666
0.515123,0.47093,-1.16736,7.458,91.46,7.342658,-21.0441,4.431572
0.516377,0.47093,-1.15969,7.458,80.7,7.3513694,5.5140944,4.429557
0.517614,0.47093,-1.14895,7.458,86.08,7.47132,28.576296,4.429747
0.518949,0.47093,-1.14128,7.434,94.15,7.5510993,41.139355,4.432443
0.520124,0.47093,-1.13054,7.434,86.08,7.5779953,33.05502,4.4360657
0.521405,0.47093,-1.12134,7.434,99.53,7.6174245,21.927616,4.4403863
0.522645,0.47093,-1.1106,7.434,96.84,7.610855,18.693342,4.444007
0.52394,0.47093,-1.10293,7.434,88.77,7.623901,4.4180155,4.4463105
0.52512,0.47093,-1.09219,7.434,99.53,7.6675386,-23.694454,4.4475226
0.526392,0.47093,-1.08452,7.434,88.77,7.7067056,-23.73526,4.4482408
0.527642,0.47093,-1.07225,7.434,83.39,7.5511937,-33.452175,4.4485087
0.528991,0.47093,-1.06305,7.434,94.15,7.3559833,-37.946793,4.448494
0.530111,0.47093,-1.05384,7.434,88.77,7.556607,-23.665936,4.4483814
0.531391,0.47093,-1.04771,7.41,88.77,7.43089,-2.0566719,4.448881
0.532642,0.47093,-1.03697,7.41,96.84,7.411497,-3.5653324,4.4508953
0.533968,0.47093,-1.0247,7.41,94.15,7.5009675,-39.932148,4.4545717
0.535111,0.47093,-1.01703,7.41,94.15,7.4822392,-28.930153,4.4589186
0.536392,0.47093,-1.00936,7.41,99.53,7.3434153,-4.8663793,4.4649806
0.537612,0.47093,-0.99862,7.41,91.46,7.123763,18.326534,4.4718237
0.538956,0.47093,-0.99095,7.41,107.6,7.33354,37.527996,4.48045
0.54011,0.47093,-0.98021,7.41,102.22,7.5853076,49.817406,4.4886694
0.541406,0.47093,-0.97254,7.41,102.22,7.646622,61.8778,4.498687
0.542643,0.47093,-0.96181,7.41,107.6,7.567273,26.371786,4.5089192
0.543946,0.47093,-0.95107,7.41,99.53,7.5290465,-14.017745,4.51972
0.545138,0.47093,-0.94186,7.386,99.53,7.7250814,-21.34237,4.5289993
0.546378,0.47093,-0.93573,7.386,99.53,7.589512,-6.019986,4.5380797
0.547645,0.47093,-0.92346,7.386,91.46,7.4076643,-30.7359,4.5467954
0.54898,0.47093,-0.91272,7.386,96.84,7.4840527,-71.26906,4.55541
0.550112,0.47093,-0.90505,7.386,99.53,7.636211,-56.87671,4.562293
0.551365,0.47093,-0.89738,7.386,96.84,7.2691255,-40.193504,4.5694995
0.552611,0.47093,-0.88664,7.386,107.6,7.0342717,-13.424631,4.5762744
0.553998,0.47093,-0.8759,7.386,102.22,7.240167,44.562565,4.583407
0.555289,0.47093,-0.86823,7.386,96.84,7.2896113,107.04702,4.589705
0.556365,0.47093,-0.8621,7.386,104.91,7.5703955,139.35493,4.594736
0.557613,0.47093,-0.84983,7.386,96.84,7.888248,89.15487,4.600636
0.560031,0.47093,-0.82988,7.386,110.29,7.9898453,-82.17427,4.615979
0.560997,0.47093,-0.82221,7.386,99.53,7.6836762,-145.41405,4.622959
0.561981,0.47093,-0.81454,7.362,110.29,7.543229,-120.79742,4.630123
0.562932,0.47093,-0.81148,7.362,110.29,7.0675044,-92.29265,4.6368155
0.563959,0.47093,-0.7992,7.362,110.29,7.148236,-87.05599,4.643467
0.565123,0.47093,-0.79307,7.362,99.53,7.274916,-3.4983447,4.649836
0.566375,0.47093,-0.7854,7.362,107.6,7.4413295,57.76143,4.654879
0.56763,0.47093,-0.77466,7.362,99.53,7.0918303,58.62934,4.658575
0.569018,0.47093,-0.76392,7.362,91.46,7.3666706,67.91541,4.6618996
0.570121,0.47093,-0.75625,7.362,104.91,7.6461678,88.38229,4.6645627
0.571364,0.47093,-0.74858,7.362,91.46,7.6105833,116.07839,4.668213
0.572634,0.47093,-0.73784,7.362,104.91,7.7738223,54.59012,4.6732955
0.57397,0.47093,-0.72557,7.362,110.29,7.9427958,-3.59542,4.6799755
0.575123,0.47093,-0.7179,7.362,99.53,8.015058,-29.84849,4.6867576
0.5764,0.47093,-0.70717,7.362,110.29,7.6458907,-66.17161,4.6955557
0.577975,0.47093,-0.69489,7.362,115.67,7.5131574,-83.618286,4.7085557
0.578989,0.47093,-0.68722,7.362,102.22,7.5340934,-89.52184,4.7183433
0.580124,0.47093,-0.68109,7.362,118.36,7.439841,-67.07756,4.730761
0.581493,0.47093,-0.66882,7.362,107.6,7.392454,-95.946045,4.745581
0.58297,0.47093,-0.65808,7.362,96.84,7.1480036,-100.93738,4.7589283
0.584,0.47093,-0.65041,7.362,112.98,7.1551757,-65.62618,4.766924
0.585111,0.47093,-0.64274,7.362,96.84,6.767676,4.603669,4.77461
0.586366,0.47093,-0.6366,7.362,110.29,6.893196,69.09289,4.7824364
0.587618,0.47093,-0.62586,7.362,107.6,7.1477575,87.56767,4.7896953
0.588941,0.47093,-0.61819,7.362,104.91,7.513896,88.855316,4.7977552
0.590117,0.47093,-0.60746,7.362,115.67,7.5306582,36.579765,4.8062153
0.591471,0.47093,-0.59672,7.362,115.67,7.450107,-29.270933,4.8170896
0.592997,0.47093,-0.58445,7.362,107.6,7.3642592,-48.2234,4.8302317
0.593906,0.47093,-0.58138,7.362,115.67,7.2062683,-9.0433445,4.838239
0.595105,0.47093,-0.57064,7.362,107.6,7.0495887,33.860825,4.848714
0.596358,0.47093,-0.56297,7.362,123.74,7.3562226,63.4287,4.8591957
0.597605,0.47093,-0.55223,7.362,115.67,7.5953026,72.01396,4.8690596
0.598915,0.47093,-0.54456,7.362,112.98,7.6171927,43.113403,4.879329
0.600108,0.47093,-0.53229,7.362,123.74,7.604537,-18.405436,4.889084
0.601361,0.47093,-0.52462,7.362,110.29,7.585839,-49.080345,4.900241
0.602612,0.47093,-0.51388,7.362,118.36,7.3946404,-46.39592,4.912813
0.6039,0.47093,-0.50621,7.362,123.74,7.2851515,-29.979353,4.92779
0.605102,0.47093,-0.49548,7.362,112.98,7.315193,-8.316296,4.943315
0.606351,0.47093,-0.48934,7.362,123.74,7.3730745,18.380173,4.959929
0.6076,0.47093,-0.47707,7.362,121.05,7.4253755,17.007128,4.9764833
0.608889,0.47093,-0.4694,7.362,118.36,7.4396772,5.7938457,4.9929132
0.610101,0.47093,-0.45866,7.338,126.43,7.469425,-5.5876894,5.007213
0.611357,0.47093,-0.45099,7.338,112.98,7.3582234,-10.923702,5.0203013
0.612615,0.47093,-0.44025,7.338,118.36,7.377894,-9.713231,5.031229
0.61389,0.47093,-0.43258,7.338,118.36,7.3664,-5.6275263,5.0420384
0.615101,0.47093,-0.42184,7.338,110.29,7.3773065,1.5414925,5.0526457
0.616354,0.47093,-0.41417,7.338,123.74,7.385516,-3.0189526,5.0637994
0.617601,0.47093,-0.40344,7.338,118.36,7.3861685,-4.326913,5.0749083
0.618854,0.47093,-0.39577,7.338,115.67,7.3643274,5.6063004,5.0859065
0.620101,0.47093,-0.38503,7.338,126.43,7.3413486,21.398535,5.0965157
0.621351,0.47093,-0.37736,7.338,110.29,7.347282,22.84428,5.1067653
0.6226,0.47093,-0.36662,7.338,112.98,7.4831495,16.303701,5.1173034
0.623889,0.47093,-0.35895,7.338,118.36,7.5760427,12.536072,5.128619
0.625103,0.47093,-0.34821,7.338,112.98,7.463917,2.2896948,5.1396766
0.626357,0.47093,-0.33901,7.338,121.05,7.395685,-17.853846,5.1514974
0.627604,0.47093,-0.32827,7.338,121.05,7.4606023,-13.369934,5.1636443
0.628902,0.47093,-0.32214,7.338,118.36,7.4482646,11.975279,5.1766953
0.630103,0.47093,-0.3114,7.338,126.43,7.3597217,15.529325,5.1891313
0.631354,0.47093,-0.30219,7.338,118.36,7.4714737,-13.147894,5.2024446
0.632605,0.47093,-0.29146,7.338,123.74,7.586806,-34.066517,5.2161164
0.633941,0.47093,-0.28379,7.338,129.12,7.4866176,-37.214603,5.2310553
0.635106,0.47093,-0.27305,7.338,121.05,7.203718,-41.220127,5.244044
0.636359,0.47093,-0.26538,7.338,137.19,7.1477656,-26.586222,5.2578645
0.637608,0.47093,-0.25464,7.338,126.43,7.2658215,3.3329012,5.271452
0.638918,0.47093,-0.2485,7.338,123.74,7.3122387,30.217033,5.285462
0.640106,0.47093,-0.23777,7.338,129.12,7.3702116,14.708784,5.2979193
0.64136,0.47093,-0.22856,7.338,115.67,7.355175,-20.176416,5.310779
0.642612,0.47093,-0.21783,7.338,118.36,7.383132,-22.72588,5.3232856
0.643927,0.47093,-0.21016,7.338,121.05,7.229262,-2.7610486,5.3360248
0.645106,0.47093,-0.20095,7.338,112.98,7.0815635,41.953655,5.3470674
0.64636,0.47093,-0.19328,7.338,126.43,7.28358,77.841,5.3583846
0.647612,0.47093,-0.18254,7.338,129.12,7.487406,95.851616,5.3692083
0.648912,0.47093,-0.17487,7.338,126.43,7.756279,84.62747,5.3799067
0.650104,0.47093,-0.1626,7.338,131.81,7.801608,30.896114,5.3891983
0.651352,0.47093,-0.15493,7.338,118.36,7.699896,-28.31317,5.3983607
0.652612,0.47093,-0.14266,7.338,123.74,7.68357,-67.62361,5.407094
0.653939,0.47093,-0.13499,7.338,123.74,7.5357156,-72.72134,5.4167275
0.655106,0.47093,-0.12579,7.338,118.36,7.3425303,-63.308647,5.425716
0.656356,0.47093,-0.11658,7.338,131.81,7.3303595,-63.10657,5.435814
0.657606,0.47093,-0.10584,7.338,126.43,7.312669,-43.127644,5.4463315
0.658912,0.47093,-0.09971,7.338,123.74,7.274082,-5.5421505,5.457695
0.660105,0.47093,-0.08744,7.338,134.5,7.132053,25.760563,5.4683447
0.661356,0.47093,-0.0813,7.338,121.05,7.192389,57.473804,5.4797215
0.662605,0.47093,-0.07056,7.338,123.74,7.430269,75.46016,5.4912276
0.66389,0.47093,-0.06289,7.338,129.12,7.5788617,72.728516,5.503147
0.665107,0.47093,-0.05216,7.338,123.74,7.678521,32.5636,5.514446
0.666359,0.47093,-0.04295,7.338,134.5,7.655703,-27.607199,5.526012
0.667605,0.47093,-0.03068,7.338,131.81,7.5880265,-50.913578,5.537398
0.668915,0.47093,-0.02454,7.338,126.43,7.4449434,-30.55359,5.5491595
0.670105,0.47093,-0.01381,7.338,134.5,7.2270017,-31.066235,5.559594
0.671359,0.47093,-0.00614,7.338,123.74,7.3576417,-35.062855,5.5702405
0.672613,0.47093,0.0046,7.338,126.43,7.6414695,-24.70103,5.5804853
0.673944,0.47093,0.01227,7.338,129.12,7.285982,-9.133783,5.5915504
0.675528,0.47093,0.02761,7.338,131.81,7.1423235,-42.541317,5.6060376
0.676901,0.47093,0.03528,7.338,126.43,7.3820047,1.3822657,5.617206
0.677884,0.47093,0.04142,7.338,126.43,7.273761,-18.823866,5.62318
0.6789,0.47093,0.04909,7.338,121.05,7.231919,-89.832565,5.6288366
0.680103,0.47093,0.05983,7.338,129.12,7.2592187,-198.94273,5.636423
0.681427,0.13499,0.0675,7.338,115.67,7.041884,-282.89716,5.639666
0.682587,0.13499,0.07823,7.338,-521.86,6.4111385,-377.93942,5.452776
0.6839,0.13499,0.08437,7.338,-979.16,5.8724384,-457.78738,4.885589
0.685105,0.13499,0.09204,7.338,-1086.76,5.2629375,-511.73917,4.203847
0.686376,0.13499,0.09664,7.338,-1019.51,4.554235,-515.9434,3.4782522
0.687624,0.13499,0.10431,7.314,-844.66,3.9593048,-522.7919,2.8539236
0.688888,0.13499,0.10738,7.29,-747.82,3.1570356,-483.95605,2.3153358
0.6901,0.13499,0.11198,7.266,-632.15,2.6302292,-421.4036,1.868811
0.691353,0.13499,0.11351,7.242,-548.76,2.0190778,-347.8775,1.4731194
0.692623,0.13499,0.11505,7.17,-430.4,1.7524151,-263.35358,1.1435655
0.69388,0.13499,0.11812,7.122,-365.84,1.4894549,-216.86531,0.87910753
0.6951,0.13499,0.11965,7.074,-290.52,1.3117468,-171.36678,0.6677257
0.696374,0.13499,0.12118,7.002,-239.41,1.1397564,-142.78314,0.48960802
0.697601,0.13499,0.12272,6.859,-182.92,0.83268297,-111.87679,0.3545802
0.698893,0.13499,0.12272,6.763,-145.26,0.744993,-84.14409,0.24387759
0.700101,0.13499,0.12425,6.691,-94.15,0.74458635,-67.85305,0.16862181
0.70136,0.13499,0.12425,6.595,-78.01,0.6956451,-58.648674,0.11236254
0.702612,0.13499,0.12579,6.379,-56.49,0.6560463,-80.963585,0.06885016
0.703888,0.13499,0.12732,6.259,-40.35,0.48183998,-104.23702,0.037087966
0.705185,0.13499,0.12732,6.139,-37.66,0.35029262,-95.277596,0.01130667
0.706359,0.13499,0.12732,6.019,-29.59,0.13223155,-67.610664,0.0
0.707621,0.13499,0.12732,5.755,-10.76,1.2670826e-14,-26.197678,-0.012715958
0.708907,0.13499,0.12732,5.612,-2.69,0.13212381,6.617369,-0.016865268
0.710103,0.13499,0.12732,5.468,13.45,0.21893133,26.16934,-0.01338974
0.711375,0.13499,0.12732,5.3,26.9,0.26371878,17.385778,-0.00038056364
