time[s],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2],velocity_integrated[rad/s]
0.306422,0.1488,-0.41264,6.763,24.21,7.3263063,-46.359455,7.3314576
0.30804,0.1488,-0.40037,6.811,29.59,7.4973574,-44.231136,7.3244114
0.31041,0.1488,-0.38503,6.906,29.59,7.306768,87.735306,7.315147
0.311721,0.1488,-0.37429,6.978,34.97,7.461735,94.98864,7.310715
0.313023,0.1488,-0.36355,7.002,32.28,8.0267935,33.156345,7.306904
0.314222,0.1488,-0.35588,7.05,29.59,8.0267935,33.156345,7.3039827
0.315479,0.1488,-0.34515,7.098,34.97,7.958557,-117.64101,7.3015337
0.316985,0.1488,-0.33134,7.122,37.66,7.336344,-192.91176,7.2985806
0.318543,0.1488,-0.3206,7.17,32.28,6.8409586,-114.1081,7.2952876
0.319948,0.1488,-0.31293,7.194,34.97,6.5274067,87.72476,7.2921457
0.320954,0.1488,-0.3068,7.194,32.28,6.9898047,116.754814,7.289813
0.321952,0.1488,-0.29913,7.218,32.28,7.335754,218.53198,7.2874436
0.32298,0.1488,-0.29146,7.218,29.59,7.8241525,236.16443,7.284956
0.324216,0.1488,-0.27918,7.242,24.21,7.8162174,137.15323,7.2819204
0.325471,0.1488,-0.27151,7.266,37.66,8.030897,61.81071,7.2788076
0.326717,0.1488,-0.26078,7.29,34.97,8.203888,-6.3144336,7.2757087
0.327932,0.1488,-0.25311,7.29,32.28,7.884416,-39.838802,7.272699
0.329216,0.1488,-0.2393,7.29,40.35,7.8879323,-85.14328,7.269554
0.330485,0.1488,-0.22856,7.314,34.97,7.752253,-94.84272,7.266504
0.331963,0.1488,-0.22089,7.338,29.59,7.638343,-43.06894,7.263249
0.332916,0.1488,-0.21322,7.338,37.66,7.4439344,-1.6837898,7.2619767
0.334216,0.1488,-0.20249,7.338,29.59,7.463844,22.818193,7.2608337
0.3355,0.1488,-0.19328,7.362,34.97,7.7638206,30.336294,7.259492
0.336718,0.1488,-0.18254,7.362,37.66,7.918339,20.057688,7.257148
0.337952,0.1488,-0.17487,7.386,24.21,7.715737,-15.714134,7.253071
0.339228,0.1488,-0.16414,7.386,29.59,7.6447177,-48.286697,7.248901
0.340512,0.1488,-0.15186,7.41,37.66,7.574189,-67.5506,7.2453456
0.34196,0.1488,-0.14419,7.41,26.9,7.500066,-24.419182,7.242073
0.342921,0.1488,-0.13652,7.41,34.97,7.525182,-20.218601,7.240313
0.344238,0.1488,-0.12579,7.434,32.28,7.3017526,-8.181336,7.238124
0.345466,0.1488,-0.11812,7.434,32.28,7.681308,-11.724132,7.2346487
0.346712,0.1488,-0.10584,7.434,34.97,7.4095407,-18.498081,7.2300506
0.34797,0.1488,-0.09971,7.434,24.21,7.490363,-18.346535,7.225129
0.349216,0.1488,-0.08744,7.458,26.9,7.354934,-36.64796,7.220792
0.350498,0.1488,-0.0813,7.458,34.97,7.3378177,0.5925911,7.2179976
0.35172,0.1488,-0.06903,7.458,29.59,7.336065,4.994951,7.217487
0.352963,0.1488,-0.06289,7.458,32.28,7.3533974,48.20422,7.2133827
0.354255,0.1488,-0.05062,7.458,-10.76,7.513386,42.65901,7.194185
0.355498,0.1488,-0.04449,7.458,-69.94,7.437299,20.41487,7.1431727
0.356718,0.1488,-0.03221,7.482,-129.12,7.793404,-39.214233,7.0582614
0.357958,0.1488,-0.02454,7.482,-174.85,7.500974,-100.96151,6.935233
0.359257,0.1488,-0.01381,7.482,-236.72,7.384226,-156.24017,6.771163
0.360487,0.1488,-0.00307,7.482,-269.0,6.9615917,-229.13441,6.58834
0.361934,0.1488,0.0046,7.482,-309.35,6.7822328,-230.77895,6.3459096
0.362948,0.1488,0.01074,7.482,-322.8,6.451722,-237.66446,6.159931
0.364254,0.1488,0.01994,7.458,-360.46,5.992867,-230.36797,5.9060817
0.365497,0.1488,0.02761,7.458,-357.77,5.8941464,-216.54918,5.655797
0.366715,0.1488,0.03528,7.458,-387.36,5.6048393,-192.14285,5.40484
0.367964,0.1488,0.03988,7.434,-381.98,5.274987,-187.28961,5.1396923
0.369215,0.1488,0.04755,7.434,-395.43,5.212189,-212.70624,4.871055
0.370497,0.1488,0.05369,7.41,-376.6,4.935525,-231.30441,4.5992494
0.371719,0.1488,0.05983,7.362,-349.7,4.583998,-250.7378,4.352448
0.372993,0.1488,0.0675,7.338,-341.63,4.2040367,-263.57352,4.1087356
0.374237,0.1488,0.07056,7.314,-317.42,3.8193517,-230.59604,3.8838758
0.375498,0.1488,0.07363,7.266,-298.59,3.5097668,-192.93546,3.666493
0.37672,0.1488,0.07977,7.17,-301.28,3.3400216,-164.96147,3.4647985
0.377973,0.1488,0.08283,7.122,-277.07,3.3120172,-133.59088,3.2672806
0.379226,0.1488,0.08744,7.074,-252.86,3.0913227,-127.11361,3.0793047
0.380475,0.1488,0.09204,6.954,-252.86,2.8364727,-133.86685,2.901558
0.381953,0.1488,0.09511,6.882,-250.17,2.7625146,-141.54517,2.7038217
0.382923,0.1488,0.09664,6.811,-228.65,2.5567777,-128.76306,2.581571
0.384238,0.1488,0.10124,6.739,-199.06,2.3794057,-138.3218,2.425162
0.385488,0.1488,0.10431,6.571,-190.99,2.224244,-152.20284,2.2850044
0.386922,0.1488,0.10738,6.499,-190.99,2.1021001,-134.68214,2.1329813
0.387922,0.1488,0.10891,6.403,-185.61,1.7706472,-106.73141,2.0317042
0.389236,0.1488,0.11045,6.307,-164.09,1.6187541,-81.92741,1.9066688
0.390486,0.1488,0.11351,6.091,-147.95,1.632325,-60.55833,1.8000256
0.391969,0.1488,0.11505,5.971,-145.26,1.6556783,-34.084053,1.6803678
0.392956,0.1488,0.11658,5.875,-139.88,1.598719,-36.07976,1.6032063
0.394237,0.1488,0.11965,5.755,-131.81,1.4897441,-68.01438,1.5074223
0.395485,0.1488,0.12118,5.635,-131.81,1.4656396,-78.97287,1.4174848
0.396952,0.1488,0.12272,5.372,-121.05,1.3579437,-77.01792,1.3163418
0.397966,0.1488,0.12425,5.252,-115.67,1.0768232,-69.97977,1.2502973
0.399219,0.1488,0.12579,5.132,-96.84,1.1365117,-60.1961,1.1776081
0.400487,0.1488,0.12732,4.988,-86.08,1.0600609,-45.428425,1.1135405
0.401959,0.1488,0.12732,4.724,-86.08,1.0004716,-26.605545,1.0439217
0.402919,0.1488,0.13039,4.604,-80.7,1.0071375,-48.00204,0.9996698
0.404218,0.1488,0.13039,4.46,-83.39,0.922452,-49.148575,0.9417718
0.405496,0.1488,0.13192,4.341,-78.01,0.92753017,-46.724125,0.8870987
0.406719,0.1488,0.13346,4.101,-69.94,0.6953467,-43.377026,0.8373813
0.408002,0.1488,0.13346,3.957,-67.25,0.72362345,-33.931644,0.78850085
0.409221,0.1488,0.13499,3.837,-61.87,0.73009115,-29.96726,0.7456364
0.4105,0.1488,0.13499,3.717,-59.18,0.6934751,-18.923494,0.70406747
0.412039,0.1488,0.13652,3.477,-48.42,0.65725344,-39.019825,0.65785176
0.412977,0.1488,0.13806,3.381,-51.11,0.6052792,-47.16084,0.6312788
0.414221,0.1488,0.13806,3.261,-51.11,0.5742953,-43.675804,0.59619373
0.415502,0.1488,0.13806,3.141,-45.73,0.39937717,-26.679344,0.5622729
0.416973,0.1488,0.13959,2.95,-32.28,0.39467907,-12.315097,0.53117114
0.417956,0.1488,0.13959,2.83,-32.28,0.4319684,0.25644207,0.5132823
0.419269,0.1488,0.13959,2.734,-29.59,0.5272808,4.9999933,0.49060172
0.420486,0.1488,0.14113,2.542,-29.59,0.48742938,-9.13621,0.47058362
0.422002,0.1488,0.14113,2.446,-26.9,0.47862443,-20.852907,0.44709057
0.422914,0.1488,0.14266,2.374,-24.21,0.3815142,-34.70856,0.43369249
0.424256,0.1488,0.14266,2.278,-26.9,0.33876845,-21.903261,0.41423148
0.425488,0.1488,0.14266,2.11,-26.9,0.34443995,-16.46775,0.39567634
0.427013,0.1488,0.14266,2.038,-24.21,0.25611,-6.419452,0.37410444
0.428062,0.1488,0.14419,1.966,-18.83,0.38979015,-10.297088,0.36134145
0.429226,0.1488,0.14419,1.894,-21.52,0.30966032,-15.153033,0.3480176
0.430498,0.1488,0.14419,1.823,-24.21,0.31511176,-19.603062,0.3317632
0.431939,0.1488,0.14573,1.679,-21.52,0.22515942,-35.9377,0.31021765
0.432994,0.1488,0.14419,1.607,-37.66,0.21955566,-28.700014,0.29204553
0.43422,0.1488,0.14573,1.559,-37.66,0.17994371,-35.78664,0.0
0.4355,0.1488,0.14573,1.487,-43.04,0.09195421,-33.367573,-0.026799453
0.436969,0.1488,0.14573,1.391,-29.59,0.13259242,-31.414707,0.0
0.437953,0.1488,0.14573,1.319,-21.52,1.2444041e-14,-23.623625,0.0
0.439235,0.1488,0.14573,1.271,-21.52,1.280066e-14,-15.071672,0.0
0.440504,0.1488,0.14573,1.175,-18.83,1.2204584e-14,-11.064249,0.0
0.441975,0.1488,0.14573,1.127,-16.14,1.2662003e-14,-1.1576306e-14,0.0
0.442958,0.1488,0.14573,1.079,-10.76,1.2416133e-14,9.691538e-15,0.0
0.444265,0.1488,0.14573,1.031,-5.38,1.2731208e-14,2.3329295e-14,0.0
0.445475,0.1488,0.14573,1.007,-2.69,1.227183e-14,2.7191918e-14,0.0
0.44703,0.1488,0.14573,0.911,0.0,1.28213675e-14,-2.1283522e-15,0.0
0.447957,0.1488,0.14573,0.863,0.0,1.2380733e-14,-1.3192501e-15,0.0
0.44922,0.1488,0.14573,0.839,0.0,1.2940036e-14,1.7340492e-14,0.0
0.450498,0.1488,0.14573,0.791,0.0,1.21918035e-14,1.15064284e-14,0.0
0.451992,0.1488,0.14573,0.719,0.0,1.2700749e-14,2.206627e-15,0.0
0.452978,0.1488,0.14573,0.695,0.0,1.2587811e-14,-1.07029575e-14,0.0
0.45422,0.1488,0.14573,0.671,0.0,1.28765584e-14,6.222051e-15,0.0
0.455498,0.1488,0.14573,0.624,0.0,1.2311548e-14,-1.8264768e-14,0.0
0.45694,0.1488,0.14573,0.576,0.0,1.2669244e-14,-2.6516756e-14,0.0
0.457947,0.1488,0.14573,0.552,0.0,1.2358796e-14,-6.2433803e-15,0.0
0.459256,0.1488,0.14573,0.528,0.0,1.2704247e-14,1.436826e-14,0.0
0.460494,0.1488,0.14573,0.48,0.0,1.2369591e-14,1.693648e-14,0.0
0.461991,0.1488,0.14573,0.456,0.0,1.2734295e-14,3.689655e-15,0.0
0.46296,0.1488,0.14573,0.432,0.0,1.2406291e-14,2.816841e-15,0.0
0.464232,0.1488,0.14573,0.408,0.0,1.2802369e-14,1.1021998e-14,0.0
0.465498,0.1488,0.14573,0.36,0.0,1.2308085e-14,1.0024931e-14,0.0
0.466994,0.1488,0.14573,0.336,0.0,1.2734898e-14,-8.353082e-15,0.0
0.467957,0.1488,0.14573,0.312,0.0,1.2505349e-14,-1.3928617e-14,0.0
0.469222,0.1488,0.14573,0.288,0.0,1.2787009e-14,-3.2377674e-19,0.0
0.470483,0.1488,0.14573,0.288,0.0,1.2240271e-14,9.178026e-15,0.0
0.471986,0.1488,0.14573,0.24,0.0,1.2648287e-14,1.1380279e-15,0.0
0.472984,0.1488,0.14573,0.24,0.0,1.2432428e-14,1.1218707e-14,0.0
0.474252,0.1488,0.14573,0.216,0.0,1.2921555e-14,2.5572321e-14,0.0
0.475499,0.1488,0.14573,0.192,0.0,1.235817e-14,7.673534e-15,0.0
0.476972,0.1488,0.14573,0.168,0.0,1.273899e-14,-2.2570673e-14,0.0
0.477914,0.1488,0.14573,0.168,0.0,1.2478215e-14,22.703316,0.0
0.479231,0.1488,0.14573,0.168,0.0,1.275227e-14,63.499573,0.0
0.480486,0.1488,0.14573,0.144,0.0,1.2229878e-14,127.67338,0.0
0.481974,0.47093,0.14573,0.12,0.0,0.25922316,222.98083,5.811906e-07
0.482957,0.47093,0.14573,0.12,411.57,0.5674883,342.7653,0.105033696
0.484224,0.47093,0.14573,0.12,1479.5,1.008946,503.98764,0.7261806
0.485499,0.47093,0.1488,0.096,1565.58,1.7780713,623.9736,1.7313386
0.486954,0.47093,0.15033,0.096,1361.14,2.6063378,717.3333,2.8270812
0.487975,0.47093,0.1534,0.096,1197.05,3.9180317,755.23566,3.4915388
0.489223,0.47093,0.15953,0.096,960.33,4.6729937,728.8468,4.1822495
0.490501,0.47093,0.16567,0.096,868.87,5.834426,636.77466,4.7679925
0.492085,0.47093,0.17794,0.144,669.81,6.675978,493.43173,5.3764944
0.492988,0.47093,0.18101,0.192,632.15,7.0081477,354.65262,5.668379
0.494261,0.47093,0.19328,0.216,484.2,7.273115,192.581,6.0100794
0.495499,0.47093,0.20402,0.336,387.36,7.533945,77.10878,6.2717643
0.496984,0.47093,0.21169,0.408,312.04,7.5260863,25.481455,6.5187454
0.497933,0.47093,0.21936,0.48,274.38,7.299498,-25.502184,6.6473927
0.499221,0.47093,0.23163,0.576,204.44,7.2812796,-73.9477,6.786831
0.50048,0.47093,0.23777,0.671,177.54,7.361737,-70.09178,6.895302
0.501739,0.47093,0.2485,0.887,145.26,7.16517,-61.95949,6.979045
0.503053,0.47093,0.25771,1.007,107.6,6.894993,-75.69462,7.040824
0.504251,0.47093,0.26538,1.127,72.63,7.024328,-80.54006,7.073386
0.505499,0.47093,0.27458,1.247,16.14,6.898498,-67.612015,7.0738144
0.506975,0.47093,0.28379,1.535,-67.25,6.7368455,-41.957508,7.0266623
0.507963,0.47093,0.29146,1.679,-102.22,6.7006836,-46.53603,6.9651566
0.509264,0.47093,0.30066,1.823,-180.23,6.6027007,-24.425486,6.8477526
0.510499,0.47093,0.3068,1.966,-204.44,6.7591357,2.1578605,6.707099
0.511977,0.47093,0.31753,2.278,-250.17,6.614038,-2.7697408,6.5074205
0.51293,0.47093,0.32367,2.446,-269.0,6.682439,-31.042257,6.3628135
0.514252,0.47093,0.33441,2.614,-303.97,6.7722807,-95.274635,6.1451874
0.515499,0.47093,0.34054,2.782,-320.11,6.5850687,-134.39986,5.9273763
0.516957,0.47093,0.35128,3.118,-330.87,6.314132,-208.29962,5.660378
0.517954,0.47093,0.35742,3.285,-338.94,5.88504,-266.2152,5.47145
0.519222,0.47093,0.36509,3.453,-355.08,5.756678,-297.06424,5.22501
0.520471,0.47093,0.37122,3.621,-352.39,5.144155,-309.58176,4.9771776
0.521742,0.47093,0.37736,3.933,-363.15,4.8340697,-299.3587,4.7252164
0.523019,0.47093,0.38503,4.101,-336.25,4.3845425,-295.6963,4.4774528
0.524257,0.47093,0.3881,4.221,-336.25,4.055372,-255.45758,4.2434316
0.525492,0.47093,0.39423,4.484,-314.73,3.7570744,-231.24493,4.0211067
0.527028,0.47093,0.39884,4.58,-279.76,3.3890014,-189.92502,3.7663357
0.527975,0.47093,0.4019,4.676,-274.38,3.2929027,-154.8696,3.6175134
0.529222,0.47093,0.4065,4.772,-274.38,3.0849307,-136.8619,3.4284046
0.5305,0.47093,0.40957,4.844,-258.24,2.9880478,-125.62786,3.241314
0.531978,0.47093,0.41417,4.94,-236.72,2.8442817,-133.19092,3.0367
0.532942,0.47093,0.41724,4.988,-231.34,2.635343,-127.13178,2.9097393
0.534251,0.47093,0.42031,5.012,-231.34,2.4650643,-120.51094,2.7444444
0.535499,0.47093,0.42338,5.036,-209.82,2.261477,-100.86999,2.594429
0.536959,0.47093,0.42645,5.06,-185.61,2.1848042,-79.23341,2.435701
0.537948,0.47093,0.42798,5.036,-180.23,2.1487372,-58.560238,2.3353531
0.539263,0.47093,0.43105,5.036,-177.54,2.0955768,-45.843845,2.203934
0.540499,0.47093,0.43412,5.012,-177.54,1.9949889,-56.286674,2.0824454
0.542053,0.47093,0.43718,4.94,-156.02,1.9736042,-72.00225,1.9398148
0.542976,0.47093,0.43872,4.892,-147.95,1.9150027,-85.12037,1.8621155
0.544232,0.47093,0.44025,4.844,-137.19,1.7278609,-99.35296,1.7631123
0.545494,0.47093,0.44332,4.796,-137.19,1.5729132,-116.26303,1.6696135
0.546978,0.47093,0.44639,4.676,-121.05,1.4540769,-109.457756,1.5658262
0.547963,0.47093,0.44639,4.58,-118.36,1.2999617,-75.9091,1.4998881
0.549238,0.47093,0.44792,4.508,-118.36,1.146015,-49.429165,1.4175937
0.550488,0.47093,0.44946,4.436,-107.6,1.1152036,-33.89377,1.3408368
0.551995,0.47093,0.45099,4.245,-102.22,1.224515,-24.285408,1.2534672
0.552939,0.47093,0.45252,4.149,-91.46,1.2053349,-35.741657,1.2034369
0.554222,0.47093,0.45406,4.077,-78.01,1.0917197,-59.957836,1.1435411
0.555495,0.47093,0.45559,3.861,-75.32,1.0190761,-76.49814,1.088941
0.557012,0.47093,0.45713,3.765,-72.63,0.83412945,-70.10505,1.0263904
0.558001,0.47093,0.45713,3.669,-69.94,0.73599005,-56.225147,0.9872326
0.559234,0.47093,0.45866,3.573,-64.56,0.74512327,-46.196518,0.94090986
0.560484,0.47093,0.45866,3.477,-61.87,0.71381366,-32.813297,0.89697075
0.56201,0.47093,0.46019,3.285,-53.8,0.65893275,-41.540356,0.84762037
0.563018,0.47093,0.46173,3.189,-51.11,0.6040844,-49.0901,0.8176831
0.564224,0.47093,0.46173,3.094,-51.11,0.5718052,-44.92172,0.7825974
0.565486,0.47093,0.46173,2.998,-51.11,0.4014827,-38.112732,0.7463611
0.567026,0.47093,0.46326,2.83,-45.73,0.39774263,-26.991495,0.7048724
0.567983,0.47093,0.46326,2.734,-43.04,0.43199956,-11.439985,0.6817842
0.569234,0.47093,0.46326,2.638,-34.97,0.395712,1.1010977,0.6547107
0.570487,0.47093,0.4648,2.566,-32.28,0.40096977,-0.55333596,0.6305519
0.572044,0.47093,0.4648,2.398,-26.9,0.43681654,1.8457031,0.6040823
0.57304,0.47093,0.4648,2.302,-24.21,0.39755324,1.959395,0.5893362
0.574226,0.47093,0.46633,2.23,-18.83,0.39937684,-13.151273,0.5741837
0.575477,0.47093,0.46633,2.158,-18.83,0.45091054,-16.28634,0.5600243
0.576725,0.47093,0.46633,1.99,-18.83,0.39540756,-13.016635,0.54580325
0.577986,0.47093,0.46786,1.918,-21.52,0.25960755,-20.868767,0.5312149
0.57922,0.47093,0.46786,1.847,-18.83,0.34699598,-27.52015,0.5166387
0.580467,0.47093,0.46786,1.799,-21.52,0.34602213,-23.269632,0.50149506
0.581825,0.47093,0.46786,1.655,-21.52,0.2411848,-17.682251,0.48435903
0.582999,0.47093,0.4694,1.607,-16.14,0.20232302,-41.74379,0.0
0.587966,0.47093,0.4694,1.319,-32.28,1.6710164e-14,-30.591625,0.0
0.588921,0.47093,0.4694,1.271,-32.28,1.6710164e-14,-30.591625,0.0
0.590234,0.47093,0.4694,1.223,-24.21,1.0167878e-14,-2.5811603e-12,0.0
0.594733,0.47093,0.4694,0.983,-10.76,9.702582e-17,-2.1538353e-12,0.0
0.595913,0.47093,0.4694,0.959,-8.07,-4.2135857e-14,8.0734003e-13,0.0
0.59722,0.47093,0.4694,0.911,-2.69,-4.651202e-14,9.193482e-12,0.0
0.598471,0.47093,0.4694,0.863,-2.69,2.5092238e-14,8.0711835e-12,0.0
0.599722,0.47093,0.4694,0.791,-2.69,2.5229439e-14,9.819287e-12,0.0
0.600922,0.47093,0.4694,0.767,-2.69,2.499955e-14,6.1450866e-12,0.0
0.602222,0.47093,0.4694,0.719,-2.69,2.5136307e-14,2.3869705e-14,0.0
0.603469,0.47093,0.4694,0.695,-2.69,2.5014724e-14,2.4777664e-14,0.0
0.604719,0.47093,0.4694,0.624,0.0,2.535906e-14,1.68974e-14,0.0
0.605967,0.47093,0.4694,0.6,0.0,2.5277787e-14,-3.3603476e-15,0.0
0.607218,0.47093,0.4694,0.576,0.0,2.5257803e-14,-1.6436196e-15,0.0
0.608469,0.47093,0.4694,0.552,0.0,2.5027667e-14,-1.6956912e-14,0.0
0.609719,0.47093,0.4694,0.504,0.0,2.5122359e-14,-6.0164314e-15,0.0
0.610968,0.47093,0.4694,0.48,0.0,2.5236808e-14,-1.1151003e-14,0.0
0.612218,0.47093,0.4694,0.456,0.0,2.5233752e-14,7.915349e-15,0.0
0.613468,0.47093,0.4694,0.432,0.0,2.5153992e-14,5.774577e-15,0.0
0.614711,0.47093,0.4694,0.384,0.0,2.5006312e-14,-6.342617e-14,0.0
0.615967,0.47093,0.4694,0.36,0.0,2.5224668e-14,-6.7229154e-14,0.0
0.617221,0.47093,0.4694,0.336,0.0,2.5273252e-14,-2.719688e-14,0.0
0.618468,0.47093,0.4694,0.312,0.0,2.4446474e-14,6.788839e-15,0.0
0.619719,0.47093,0.4694,0.288,0.0,2.48314e-14,5.6984514e-14,0.0
0.620944,0.47093,0.4694,0.264,0.0,2.5214807e-14,1.3483241e-13,0.0
0.622439,0.47093,0.4694,0.24,0.0,2.5231634e-14,5.320028e-14,0.0
0.623473,0.47093,0.4694,0.24,0.0,2.5671815e-14,-3.826695e-14,0.0
0.624723,0.47093,0.4694,0.216,0.0,2.591694e-14,-8.099379e-14,0.0
0.62597,0.47093,0.4694,0.192,0.0,2.4183309e-14,-5.086146e-14,0.0
0.627222,0.47093,0.4694,0.192,0.0,2.4841218e-14,-6.1976764e-14,0.0
0.628475,0.47093,0.4694,0.168,0.0,2.5039327e-14,2.0610798e-14,0.0
0.629912,0.47093,0.4694,0.144,0.0,2.5405625e-14,9.393618e-14,0.0
0.630967,0.47093,0.4694,0.144,0.0,2.4974616e-14,4.4205128e-14,0.0
0.632222,0.47093,0.4694,0.12,0.0,2.5428713e-14,-1.6396947e-14,0.0
0.633474,0.47093,0.4694,0.12,0.0,2.488746e-14,-9.16883e-15,0.0
0.634923,0.47093,0.4694,0.096,0.0,2.5434472e-14,-2.9123598e-14,0.0
0.635968,0.47093,0.4694,0.096,0.0,2.4828215e-14,-1.8282732e-14,0.0
0.637219,0.47093,0.4694,0.096,0.0,2.5372121e-14,1.1575364e-14,0.0
0.638474,0.47093,0.4694,0.096,0.0,2.4673299e-14,2.534559e-14,0.0
0.639916,0.47093,0.4694,0.072,0.0,2.534768e-14,1.819704e-14,0.0
0.640974,0.47093,0.4694,0.072,0.0,2.5100803e-14,1.9117012e-14,0.0
0.642223,0.47093,0.4694,0.072,0.0,2.5528421e-14,7.1686695e-14,0.0
0.64347,0.47093,0.4694,0.072,0.0,2.4780698e-14,9.373177e-14,0.0
0.644906,0.47093,0.4694,0.048,0.0,2.5446416e-14,4.1947877e-14,0.0
0.64597,0.47093,0.4694,0.048,0.0,2.5530354e-14,1.7221763e-15,0.0
0.647218,0.47093,0.4694,0.048,0.0,2.6159735e-14,7.363326e-15,0.0
0.648468,0.47093,0.4694,0.048,0.0,2.4914602e-14,-7.154993e-14,0.0
0.649719,0.47093,0.4694,0.024,0.0,2.5217385e-14,-8.714917e-14,0.0
0.650918,0.47093,0.4694,0.024,0.0,2.5214589e-14,-8.065121e-14,0.0
0.652217,0.47093,0.4694,0.024,0.0,2.5161874e-14,-4.2044988e-14,0.0
0.653466,0.47093,0.4694,0.024,0.0,2.5080791e-14,-8.112963e-14,0.0
0.654712,0.47093,0.4694,0.024,0.0,2.5126707e-14,-6.481403e-14,0.0
0.655923,0.47093,0.4694,0.024,0.0,2.4528399e-14,-1.461516e-14,0.0
0.657217,0.47093,0.4694,0.024,0.0,2.4737142e-14,-6.009707e-12,0.0
0.658474,0.47093,0.4694,0.024,0.0,2.491868e-14,-9.431505e-12,0.0
0.659889,0.47093,0.4694,0.024,0.0,2.5208043e-14,-1.0747458e-11,0.0
0.660966,0.47093,0.4694,0.024,0.0,-4.7274664e-14,-1.2892516e-11,0.0
0.662218,0.47093,0.4694,0.0,0.0,-3.970208e-14,-1.0046274e-11,0.0
