time[ms],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
000427.131,0.00767,0.06443,00.216,-0078.01,nan,nan
000429.697,-0.00460,0.05983,00.000,-0021.52,nan,nan
000432.132,-0.00460,0.05522,-0.144,-0075.32,nan,nan
000434.656,-0.01534,0.04755,-0.360,-0026.90,nan,nan
000437.132,-0.01534,0.04295,-0.504,-0040.35,nan,nan
000439.632,-0.02761,0.03835,-0.695,-0021.52,nan,nan
000442.132,-0.02761,0.03375,-0.791,-0056.49,nan,nan
000444.656,-0.03988,0.02915,-0.959,-0013.45,nan,nan
000447.149,-0.03988,0.02301,-1.055,-0061.87,nan,nan
000449.653,-0.05216,0.01687,-1.175,-0008.07,nan,nan
000452.131,-0.05216,0.01227,-1.247,-0048.42,nan,nan
000454.656,-0.06443,0.00614,-1.367,-0016.14,nan,nan
000457.151,-0.06443,0.00000,-1.439,-0032.28,nan,nan
000459.654,-0.07670,-0.00460,-1.535,-0008.07,nan,nan
000462.132,-0.07670,-0.01074,-1.607,-0043.04,nan,nan
000464.658,-0.08897,-0.01687,-1.679,00000.00,nan,nan
000467.132,-0.08897,-0.02148,-1.751,-0051.11,nan,nan
000469.655,-0.10124,-0.02761,-1.823,00005.38,nan,nan
000472.135,-0.10124,-0.03375,-1.847,-0043.04,nan,nan
000474.657,-0.11351,-0.03988,-1.918,00002.69,nan,nan
000477.132,-0.11351,-0.04602,-1.966,-0032.28,nan,nan
000479.657,-0.12579,-0.05062,-2.014,-0008.07,nan,nan
000482.136,-0.12579,-0.05676,-2.038,-0024.21,nan,nan
000484.659,-0.13806,-0.06289,-2.086,-0005.38,nan,nan
000487.134,-0.13806,-0.06903,-2.110,-0034.97,nan,nan
000489.631,-0.15033,-0.07517,-2.134,00000.00,nan,nan
000492.131,-0.15033,-0.08130,-2.158,-0029.59,nan,nan
000494.655,-0.16107,-0.08744,-2.182,00013.45,nan,nan
000497.131,-0.16107,-0.09357,-2.206,-0024.21,nan,nan
000499.658,-0.17334,-0.09971,-2.230,00016.14,nan,nan
000502.131,-0.17334,-0.10584,-2.254,-0026.90,nan,nan
000504.655,-0.18408,-0.11045,-2.254,00002.69,nan,nan
000507.131,-0.18408,-0.11658,-2.278,-0013.45,nan,nan
000509.631,-0.19482,-0.12272,-2.278,00005.38,nan,nan
000512.133,-0.19482,-0.12885,-2.302,-0008.07,nan,nan
000514.659,-0.20555,-0.13499,-2.302,00005.38,nan,nan
000517.132,-0.20555,-0.14113,-2.326,-0024.21,nan,nan
000519.656,-0.21629,-0.14573,-2.326,00018.83,nan,nan
000522.132,-0.21629,-0.15340,-2.326,-0026.90,nan,nan
000524.631,-0.22550,-0.15953,-2.326,00016.14,nan,nan
000527.131,-0.22550,-0.16567,-2.326,-0008.07,nan,nan
000529.631,-0.23623,-0.17181,-2.326,00013.45,nan,nan
000532.132,-0.23623,-0.17641,-2.326,00000.00,nan,nan
000534.631,-0.24390,-0.18254,-2.326,00013.45,nan,nan
000537.131,-0.24390,-0.18715,-2.326,00000.00,nan,nan
000539.659,-0.25311,-0.19328,-2.326,00032.28,nan,nan
000542.132,-0.25311,-0.19788,-2.326,00002.69,nan,nan
000544.631,-0.26078,-0.20402,-2.302,00029.59,nan,nan
000547.131,-0.26078,-0.20862,-2.302,00010.76,nan,nan
000549.631,-0.26845,-0.21322,-2.278,00021.52,nan,nan
000552.132,-0.26845,-0.21783,-2.278,00002.69,nan,nan
000554.656,-0.27458,-0.22243,-2.254,00029.59,nan,nan
000557.133,-0.27458,-0.22703,-2.230,00002.69,nan,nan
000559.656,-0.28072,-0.23163,-2.206,00018.83,nan,nan
000562.132,-0.28072,-0.23470,-2.182,00016.14,nan,nan
000564.659,-0.28532,-0.23930,-2.158,00018.83,nan,nan
000567.131,-0.28532,-0.24390,-2.110,00008.07,nan,nan
000569.631,-0.28992,-0.24850,-2.086,00034.97,nan,nan
000572.133,-0.28992,-0.25311,-2.062,00024.21,nan,nan
000574.656,-0.29452,-0.25617,-2.014,00029.59,nan,nan
000577.132,-0.29452,-0.25924,-1.966,00010.76,nan,nan
000579.656,-0.29606,-0.26384,-1.918,00032.28,nan,nan
000582.131,-0.29606,-0.26691,-1.894,00043.04,nan,nan
000584.631,-0.29913,-0.26998,-1.847,00048.42,nan,nan
000587.136,-0.29913,-0.27305,-1.823,00029.59,nan,nan
000589.633,-0.29913,-0.27612,-1.751,00037.66,nan,nan
000592.133,-0.29913,-0.27918,-1.727,00051.11,nan,nan
000594.657,-0.30066,-0.28072,-1.679,00059.18,nan,nan
000597.134,-0.30066,-0.28225,-1.631,00040.35,nan,nan
000599.656,-0.29913,-0.28532,-1.583,00037.66,nan,nan
000602.131,-0.29913,-0.28685,-1.535,00048.42,nan,nan
000604.654,-0.29759,-0.28839,-1.463,00056.49,nan,nan
000607.132,-0.29759,-0.28839,-1.439,00067.25,nan,nan
000609.631,-0.29452,-0.29146,-1.367,00059.18,nan,nan
000612.146,-0.29452,-0.29299,-1.319,00096.84,nan,nan
000614.656,-0.29146,-0.29299,-1.247,00080.70,nan,nan
000617.136,-0.29146,-0.29299,-1.199,00059.18,nan,nan
000619.657,-0.28685,-0.29299,-1.103,00034.97,nan,nan
000622.135,-0.28685,-0.29452,-1.055,00075.32,nan,nan
000624.654,-0.28072,-0.29299,-0.959,00061.87,nan,nan
000627.135,-0.28072,-0.29299,-0.911,00080.70,nan,nan
000629.629,-0.27458,-0.29299,-0.815,00056.49,nan,nan
000632.134,-0.27458,-0.29146,-0.767,00080.70,nan,nan
000634.656,-0.26691,-0.29146,-0.671,00048.42,nan,nan
000637.143,-0.26691,-0.28992,-0.600,00078.01,nan,nan
000639.657,-0.25771,-0.28839,-0.504,00045.73,nan,nan
000642.136,-0.25771,-0.28532,-0.456,00083.39,nan,nan
000644.658,-0.24850,-0.28379,-0.336,00045.73,nan,nan
000647.134,-0.24850,-0.28072,-0.264,00067.25,nan,nan
000649.655,-0.23777,-0.27918,-0.168,00043.04,nan,nan
000652.135,-0.23777,-0.27612,-0.096,00086.08,nan,nan
000654.657,-0.22550,-0.27305,00.000,00045.73,nan,nan
000657.134,-0.22550,-0.26998,00.072,00091.46,nan,nan
000659.657,-0.21322,-0.26691,00.168,00048.42,nan,nan
000662.133,-0.21322,-0.26231,00.240,00088.77,nan,nan
000664.657,-0.19942,-0.25924,00.360,00061.87,nan,nan
000667.137,-0.19942,-0.25464,00.432,00110.29,nan,nan
000669.631,-0.18561,-0.25004,00.528,00048.42,nan,nan
000672.135,-0.18561,-0.24390,00.600,00104.91,nan,nan
000674.657,-0.17027,-0.24083,00.719,00059.18,nan,nan
000677.134,-0.17027,-0.23470,00.791,00091.46,nan,nan
000679.655,-0.15340,-0.23010,00.887,00059.18,nan,nan
000682.143,-0.15340,-0.22550,00.959,00115.67,nan,nan
000684.660,-0.13652,-0.21936,01.055,00051.11,nan,nan
000687.135,-0.13652,-0.21322,01.127,00110.29,nan,nan
000689.635,-0.11965,-0.20709,01.247,00040.35,nan,nan
000692.136,-0.11965,-0.20095,01.319,00099.53,nan,nan
000694.658,-0.10124,-0.19328,01.439,00040.35,nan,nan
000697.136,-0.10124,-0.18715,01.511,00099.53,nan,nan
000699.657,-0.08283,-0.18101,01.607,00053.80,nan,nan
000702.135,-0.08283,-0.17334,01.679,00102.22,nan,nan
000704.656,-0.06289,-0.16567,01.775,00048.42,nan,nan
000707.134,-0.06289,-0.15800,01.847,00102.22,nan,nan
000709.629,-0.04295,-0.15033,01.966,00048.42,nan,nan
000712.135,-0.04295,-0.14113,02.038,00110.29,nan,nan
000714.660,-0.02301,-0.13192,02.134,00032.28,nan,nan
000717.136,-0.02301,-0.12425,02.206,00107.60,nan,nan
000719.656,-0.00307,-0.11505,02.326,00024.21,nan,nan
000722.134,-0.00307,-0.10738,02.398,00099.53,nan,nan
000724.656,0.01687,-0.09817,02.494,00018.83,nan,nan
000727.134,0.01687,-0.08897,02.566,00086.08,nan,nan
000729.631,0.03682,-0.08130,02.662,00034.97,nan,nan
000732.190,0.03682,-0.07056,02.710,00067.25,nan,nan
000734.632,0.05829,-0.06136,02.806,00021.52,nan,nan
000737.149,0.05829,-0.05369,02.878,00080.70,nan,nan
000739.662,0.07823,-0.04295,02.974,00005.38,nan,nan
000742.138,0.07823,-0.03528,03.022,00080.70,nan,nan
000744.655,0.09817,-0.02454,03.094,00008.07,nan,nan
000747.134,0.09817,-0.01534,03.165,00061.87,nan,nan
000749.656,0.11812,-0.00460,03.237,00010.76,nan,nan
000752.135,0.11812,0.00460,03.261,00059.18,nan,nan
000754.655,0.13806,0.01381,03.333,-0005.38,nan,nan
000757.135,0.13806,0.02301,03.381,00072.63,nan,nan
000759.658,0.15647,0.03375,03.429,00005.38,nan,nan
000762.134,0.15647,0.04295,03.477,00043.04,nan,nan
000764.661,0.17487,0.05522,03.525,-0005.38,nan,nan
000767.137,0.17487,0.06289,03.573,00032.28,nan,nan
000769.656,0.19175,0.07363,03.597,-0016.14,nan,nan
000772.135,0.19175,0.08283,03.645,00034.97,nan,nan
000774.656,0.20709,0.09204,03.669,-0024.21,nan,nan
000777.135,0.20709,0.09971,03.693,00016.14,nan,nan
000779.657,0.22243,0.11198,03.717,-0018.83,nan,nan
000782.185,0.22243,0.12118,03.717,-0005.38,nan,nan
000784.656,0.23777,0.13039,03.741,-0034.97,nan,nan
000787.138,0.23777,0.13652,03.741,-0008.07,nan,nan
000789.690,0.25004,0.15033,03.765,-0040.35,nan,nan
000792.135,0.25004,0.15800,03.765,-0005.38,nan,nan
000794.654,0.26231,0.16720,03.765,-0059.18,nan,nan
000797.131,0.26231,0.17334,03.741,-0010.76,nan,nan
000799.653,0.27151,0.18254,03.741,-0061.87,nan,nan
000802.134,0.27151,0.19021,03.717,-0034.97,nan,nan
000804.658,0.28072,0.19942,03.693,-0083.39,nan,nan
000807.134,0.28072,0.20402,03.669,-0034.97,nan,nan
000809.640,0.28839,0.21322,03.645,-0072.63,nan,nan
000812.137,0.28839,0.21936,03.597,-0029.59,nan,nan
000814.668,0.29452,0.22703,03.549,-0072.63,nan,nan
000817.135,0.29452,0.23163,03.501,-0040.35,nan,nan
000819.656,0.29759,0.23930,03.429,-0069.94,nan,nan
000822.134,0.29759,0.24390,03.381,-0069.94,nan,nan
000824.654,0.29913,0.24850,03.309,-0072.63,nan,nan
000827.145,0.29913,0.25464,03.237,-0088.77,nan,nan
000829.646,0.29913,0.25924,03.141,-0083.39,nan,nan
000832.174,0.29913,0.26231,03.070,-0086.08,nan,nan
000834.662,0.29759,0.26691,02.950,-0096.84,nan,nan
000837.133,0.29759,0.27151,02.878,-0102.22,nan,nan
000839.649,0.29452,0.27458,02.758,-0088.77,nan,nan
000842.131,0.29452,0.27765,02.662,-0102.22,nan,nan
000844.655,0.28992,0.28072,02.542,-0099.53,nan,nan
000847.130,0.28992,0.28225,02.446,-0107.60,nan,nan
000849.629,0.28225,0.28379,02.374,-0107.60,nan,nan
000852.129,0.28225,0.28532,02.230,-0142.57,nan,nan
000854.655,0.27305,0.28532,02.086,-0086.08,nan,nan
000857.129,0.27305,0.28532,01.990,-0126.43,nan,nan
000859.657,0.26231,0.28532,01.823,-0099.53,nan,nan
000862.130,0.26231,0.28532,01.727,-0129.12,nan,nan
000864.635,0.24850,0.28379,01.631,-0094.15,nan,nan
000867.130,0.24850,0.28072,01.463,-0147.95,nan,nan
000869.631,0.23470,0.28072,01.343,-0107.60,nan,nan
000872.131,0.23470,0.27765,01.151,-0164.09,nan,nan
000874.656,0.21783,0.27458,00.983,-0094.15,nan,nan
000877.130,0.21783,0.27151,00.863,-0131.81,nan,nan
000879.656,0.20095,0.26538,00.671,-0086.08,nan,nan
000882.136,0.20095,0.26231,00.528,-0150.64,nan,nan
000884.659,0.18101,0.25771,00.336,-0104.91,nan,nan
000887.135,0.18101,0.25311,00.216,-0158.71,nan,nan
000889.635,0.15953,0.24697,00.000,-0110.29,nan,nan
000892.135,0.15953,0.24237,-0.096,-0182.92,nan,nan
000894.656,0.13806,0.23623,-0.288,-0102.22,nan,nan
000897.132,0.13806,0.22856,-0.432,-0174.85,nan,nan
000899.656,0.11505,0.22243,-0.624,-0086.08,nan,nan
000902.131,0.11505,0.21476,-0.743,-0164.09,nan,nan
000904.665,0.09050,0.20555,-0.935,-0080.70,nan,nan
000907.131,0.09050,0.19942,-1.079,-0169.47,nan,nan
000909.631,0.06596,0.19175,-1.199,-0104.91,nan,nan
000912.130,0.06596,0.18254,-1.391,-0188.30,nan,nan
000914.634,0.03988,0.17334,-1.511,-0088.77,nan,nan
000917.133,0.03988,0.16107,-1.703,-0131.81,nan,nan
000919.658,0.01381,0.15186,-1.894,-0043.04,nan,nan
000922.130,0.01381,0.14266,-2.014,-0121.05,nan,nan
000924.657,-0.01227,0.13039,-2.206,-0032.28,nan,nan
000927.130,-0.01227,0.12118,-2.350,-0121.05,nan,nan
000929.630,-0.03835,0.11045,-2.470,-0061.87,nan,nan
000932.130,-0.03835,0.09971,-2.662,-0118.36,nan,nan
000934.655,-0.06443,0.08744,-2.830,-0013.45,nan,nan
000937.132,-0.06443,0.07517,-2.950,-0094.15,nan,nan
000939.659,-0.09050,0.06289,-3.118,-0024.21,nan,nan
000942.138,-0.09050,0.05216,-3.213,-0104.91,nan,nan
000944.656,-0.11505,0.03835,-3.381,-0013.45,nan,nan
000947.133,-0.11505,0.02761,-3.477,-0061.87,nan,nan
000949.630,-0.13959,0.01687,-3.573,-0013.45,nan,nan
000952.184,-0.13959,0.00153,-3.717,-0075.32,nan,nan
000954.656,-0.16414,-0.01074,-3.861,00018.83,nan,nan
000957.136,-0.16414,-0.02301,-3.933,-0048.42,nan,nan
000959.655,-0.18561,-0.03528,-4.053,00024.21,nan,nan
000962.130,-0.18561,-0.04602,-4.125,-0024.21,nan,nan
000964.655,-0.20709,-0.05829,-4.197,00045.73,nan,nan
000967.130,-0.20709,-0.07056,-4.293,-0024.21,nan,nan
000969.631,-0.22550,-0.08283,-4.341,00032.28,nan,nan
000972.132,-0.22550,-0.09357,-4.436,00005.38,nan,nan
000974.658,-0.24237,-0.10891,-4.508,00080.70,nan,nan
000977.130,-0.24237,-0.11658,-4.556,00048.42,nan,nan
000979.656,-0.25771,-0.13192,-4.604,00096.84,nan,nan
000982.129,-0.25771,-0.14113,-4.628,00048.42,nan,nan
000984.656,-0.27151,-0.15493,-4.652,00102.22,nan,nan
000987.136,-0.27151,-0.16260,-4.676,00072.63,nan,nan
000989.658,-0.28225,-0.17487,-4.676,00094.15,nan,nan
000992.136,-0.28225,-0.18254,-4.676,00078.01,nan,nan
000994.730,-0.28992,-0.19328,-4.652,00115.67,nan,nan
000997.131,-0.28992,-0.20095,-4.628,00083.39,nan,nan
000999.655,-0.29606,-0.20862,-4.580,00118.36,nan,nan
001002.131,-0.29606,-0.21629,-4.532,00086.08,nan,nan
001004.656,-0.29913,-0.22550,-4.484,00115.67,nan,nan
001007.129,-0.29913,-0.23163,-4.388,00099.53,nan,nan
001009.630,-0.29913,-0.23930,-4.341,00142.57,nan,nan
001012.129,-0.29913,-0.24697,-4.221,00123.74,nan,nan
001014.654,-0.29759,-0.25157,-4.149,00145.26,nan,nan
001017.133,-0.29759,-0.25771,-4.005,00142.57,nan,nan
001019.665,-0.29299,-0.26231,-3.861,00131.81,nan,nan
001022.131,-0.29299,-0.26691,-3.765,00161.40,nan,nan
001024.652,-0.28379,-0.27151,-3.597,00150.64,nan,nan
001027.148,-0.28379,-0.27305,-3.501,00188.30,nan,nan
001029.644,-0.27305,-0.27612,-3.381,00177.54,nan,nan
001032.141,-0.27305,-0.27765,-3.189,00236.72,nan,nan
001034.631,-0.26078,-0.27918,-3.070,00199.06,nan,nan
001037.135,-0.26078,-0.27918,-2.854,00223.27,nan,nan
001039.636,-0.24390,-0.27918,-2.734,00172.16,nan,nan
001042.138,-0.24390,-0.27765,-2.494,00207.13,nan,nan
001044.655,-0.22550,-0.27458,-2.350,00156.02,nan,nan
001047.136,-0.22550,-0.27458,-2.110,00209.82,nan,nan
001049.631,-0.20555,-0.27151,-1.942,00156.02,nan,nan
001052.135,-0.20555,-0.26691,-1.679,00212.51,nan,nan
001054.728,-0.18254,-0.26231,-1.415,00126.43,nan,nan
001057.130,-0.18254,-0.25771,-1.247,00209.82,nan,nan
001059.656,-0.15647,-0.25311,-1.055,00153.33,nan,nan
001062.131,-0.15647,-0.24850,-0.767,00250.17,nan,nan
001064.655,-0.13039,-0.23930,-0.600,00172.16,nan,nan
001067.130,-0.13039,-0.23163,-0.312,00223.27,nan,nan
001069.633,-0.10278,-0.22550,-0.120,00142.57,nan,nan
001072.129,-0.10278,-0.21629,00.144,00225.96,nan,nan
001074.659,-0.07363,-0.20862,00.336,00123.74,nan,nan
001077.131,-0.07363,-0.19788,00.624,00225.96,nan,nan
001079.656,-0.04295,-0.18868,00.815,00112.98,nan,nan
001082.132,-0.04295,-0.17948,01.103,00209.82,nan,nan
001084.653,-0.01227,-0.16720,01.295,00131.81,nan,nan
001087.128,-0.01227,-0.15800,01.559,00207.13,nan,nan
001089.687,0.01994,-0.14113,01.847,00072.63,nan,nan
001092.134,0.01994,-0.13192,02.014,00156.02,nan,nan
001094.664,0.05062,-0.11658,02.302,00075.32,nan,nan
001097.145,0.05062,-0.10431,02.470,00161.40,nan,nan
001099.665,0.08130,-0.09204,02.734,00056.49,nan,nan
001102.137,0.08130,-0.08130,02.902,00137.19,nan,nan
001104.654,0.11045,-0.06903,03.070,00078.01,nan,nan
001107.133,0.11045,-0.05522,03.285,00150.64,nan,nan
001109.630,0.13959,-0.04142,03.453,00045.73,nan,nan
001112.133,0.13959,-0.02761,03.669,00115.67,nan,nan
001114.637,0.16720,-0.01381,03.813,00018.83,nan,nan
001117.144,0.16720,0.00307,04.005,00072.63,nan,nan
001119.731,0.19175,0.01841,04.197,-0029.59,nan,nan
001122.137,0.19175,0.02915,04.317,00016.14,nan,nan
001124.629,0.21629,0.04295,04.436,-0024.21,nan,nan
001127.137,0.21629,0.05983,04.604,00045.73,nan,nan
001129.699,0.23777,0.07517,04.748,-0059.18,nan,nan
001132.145,0.23777,0.08744,04.820,-0002.69,nan,nan
001134.656,0.25617,0.09971,04.892,-0043.04,nan,nan
001137.134,0.25617,0.11351,05.012,-0005.38,nan,nan
001139.654,0.27151,0.12579,05.060,-0075.32,nan,nan
001142.137,0.27151,0.13806,05.156,-0061.87,nan,nan
001144.643,0.28379,0.15186,05.180,-0118.36,nan,nan
001147.112,0.28379,0.16414,05.228,-0086.08,nan,nan
001149.631,0.29299,0.17487,05.252,-0112.98,nan,nan
001152.133,0.29299,0.18715,05.252,-0099.53,nan,nan
001154.659,0.29759,0.19635,05.228,-0145.26,nan,nan
001157.133,0.29759,0.20555,05.204,-0126.43,nan,nan
001159.656,0.30066,0.21476,05.180,-0158.71,nan,nan
001162.161,0.30066,0.22550,05.108,-0161.40,nan,nan
001164.656,0.29759,0.23163,05.036,-0142.57,nan,nan
001167.135,0.29759,0.23930,04.940,-0193.68,nan,nan
001169.631,0.29299,0.24697,04.844,-0180.23,nan,nan
001172.136,0.29299,0.25157,04.700,-0201.75,nan,nan
001174.633,0.28379,0.25617,04.604,-0199.06,nan,nan
001177.136,0.28379,0.26078,04.412,-0215.20,nan,nan
001179.655,0.27151,0.26538,04.293,-0196.37,nan,nan
001182.135,0.27151,0.26691,04.077,-0255.55,nan,nan
001184.654,0.25464,0.26845,03.933,-0225.96,nan,nan
001187.135,0.25464,0.27151,03.693,-0274.38,nan,nan
001189.631,0.23470,0.27151,03.525,-0207.13,nan,nan
001192.144,0.23470,0.27151,03.261,-0274.38,nan,nan
001194.655,0.21169,0.26845,03.070,-0204.44,nan,nan
001197.134,0.21169,0.26538,02.782,-0271.69,nan,nan
001199.655,0.18715,0.26231,02.590,-0199.06,nan,nan
001202.138,0.18715,0.25924,02.278,-0285.14,nan,nan
001204.654,0.15800,0.25464,02.062,-0193.68,nan,nan
001207.134,0.15800,0.25004,01.751,-0293.21,nan,nan
001209.630,0.12885,0.24390,01.511,-0220.58,nan,nan
001212.134,0.12885,0.23623,01.175,-0271.69,nan,nan
001214.655,0.09664,0.22856,00.959,-0185.61,nan,nan
001217.151,0.09664,0.21783,00.600,-0271.69,nan,nan
001219.659,0.06289,0.21016,00.360,-0169.47,nan,nan
001222.136,0.06289,0.20095,00.000,-0287.83,nan,nan
001224.657,0.02761,0.19021,-0.216,-0156.02,nan,nan
001227.134,0.02761,0.17948,-0.576,-0252.86,nan,nan
001229.635,-0.00767,0.16720,-0.791,-0139.88,nan,nan
001232.137,-0.00767,0.15493,-1.151,-0252.86,nan,nan
001234.663,-0.04295,0.14113,-1.391,-0121.05,nan,nan
001237.137,-0.04295,0.12732,-1.751,-0220.58,nan,nan
001239.659,-0.07670,0.11351,-1.966,-0091.46,nan,nan
001242.142,-0.07670,0.09971,-2.326,-0180.23,nan,nan
001244.655,-0.11045,0.08590,-2.542,-0064.56,nan,nan
001247.134,-0.11045,0.07056,-2.878,-0164.09,nan,nan
001249.632,-0.14419,0.05676,-3.094,-0045.73,nan,nan
001252.133,-0.14419,0.03988,-3.381,-0139.88,nan,nan
001254.655,-0.17334,0.02301,-3.597,-0029.59,nan,nan
001257.133,-0.17334,0.00767,-3.885,-0088.77,nan,nan
001259.656,-0.20249,-0.00767,-4.053,00010.76,nan,nan
001262.136,-0.20249,-0.02454,-4.317,-0064.56,nan,nan
001264.657,-0.22703,-0.03988,-4.484,00018.83,nan,nan
001267.133,-0.22703,-0.05522,-4.724,-0021.52,nan,nan
001269.631,-0.25004,-0.07056,-4.844,00061.87,nan,nan
001272.134,-0.25004,-0.08590,-5.060,00021.52,nan,nan
001274.658,-0.26845,-0.10124,-5.156,00094.15,nan,nan
001277.134,-0.26845,-0.11505,-5.324,00056.49,nan,nan
001279.657,-0.28225,-0.12885,-5.420,00118.36,nan,nan
001282.134,-0.28225,-0.14419,-5.540,00086.08,nan,nan
001284.656,-0.29299,-0.15800,-5.588,00142.57,nan,nan
001287.133,-0.29299,-0.17027,-5.659,00137.19,nan,nan
001289.657,-0.29913,-0.18254,-5.683,00188.30,nan,nan
001292.131,-0.29913,-0.19328,-5.707,00177.54,nan,nan
001294.667,-0.30066,-0.20402,-5.707,00185.61,nan,nan
001297.135,-0.30066,-0.21322,-5.683,00204.44,nan,nan
001299.654,-0.29606,-0.22243,-5.635,00223.27,nan,nan
001302.131,-0.29606,-0.23163,-5.540,00239.41,nan,nan
001304.655,-0.28839,-0.23777,-5.468,00250.17,nan,nan
001307.131,-0.28839,-0.24697,-5.348,00260.93,nan,nan
001309.629,-0.27612,-0.25157,-5.228,00244.79,nan,nan
001312.131,-0.27612,-0.25617,-5.060,00287.83,nan,nan
001314.654,-0.25924,-0.26078,-4.916,00252.86,nan,nan
001317.132,-0.25924,-0.26384,-4.676,00333.56,nan,nan
001319.668,-0.23930,-0.26538,-4.508,00274.38,nan,nan
001322.129,-0.23930,-0.26538,-4.245,00322.80,nan,nan
001324.653,-0.21476,-0.26538,-4.053,00239.41,nan,nan
001327.127,-0.21476,-0.26384,-3.741,00322.80,nan,nan
001329.628,-0.18561,-0.26231,-3.525,00247.48,nan,nan
001332.126,-0.18561,-0.25771,-3.165,00352.39,nan,nan
001334.654,-0.15340,-0.25464,-2.926,00242.10,nan,nan
001337.132,-0.15340,-0.24850,-2.542,00352.39,nan,nan
001339.654,-0.11965,-0.24083,-2.302,00255.55,nan,nan
001342.136,-0.11965,-0.23470,-1.894,00325.49,nan,nan
001344.667,-0.08437,-0.22703,-1.631,00231.34,nan,nan
001347.137,-0.08437,-0.21783,-1.223,00330.87,nan,nan
001349.631,-0.04602,-0.20709,-0.935,00209.82,nan,nan
001352.134,-0.04602,-0.19788,-0.504,00338.94,nan,nan
001354.657,-0.00767,-0.18561,-0.216,00201.75,nan,nan
001357.135,-0.00767,-0.17334,00.192,00312.04,nan,nan
001359.654,0.03221,-0.16107,00.480,00172.16,nan,nan
001362.135,0.03221,-0.14573,00.911,00282.45,nan,nan
001364.657,0.07056,-0.13192,01.199,00137.19,nan,nan
001367.134,0.07056,-0.11658,01.631,00239.41,nan,nan
001369.670,0.10738,-0.10124,01.894,00107.60,nan,nan
001372.136,0.10738,-0.08590,02.326,00201.75,nan,nan
