time[ms],setpoint[rad],position[rad],velocity[rad/s],current[mA],velocity_computed[rad/s],acceleration_computed[rad/s^2]
496.118,-0.57217,0.05369,0.072,-1535.99,-1.2386453,-378.99277
498.656,-0.57217,0.04602,0.048,-1492.95,-2.888695,-545.69183
501.116,-0.57217,0.03528,0.0,-1054.48,-4.2965,-569.18243
503.625,-0.57217,0.02148,-0.072,-747.82,-5.5081873,-480.80927
506.181,-0.57217,0.0046,-0.192,-532.62,-6.507903,-361.88223
508.671,-0.57217,-0.01381,-0.408,-371.22,-7.004342,-243.01804
511.117,-0.57217,-0.03068,-0.6,-266.31,-7.360469,-130.67918
513.633,-0.57217,-0.05062,-0.959,-196.37,-7.4704285,-93.118904
516.115,-0.57217,-0.06903,-1.199,-177.54,-7.739759,-62.72995
518.614,-0.57217,-0.08897,-1.631,-172.16,-7.7930717,-83.75473
521.133,-0.57217,-0.10891,-1.966,-142.57,-8.150355,-72.567
523.619,-0.57217,-0.13039,-2.47,-99.53,-8.225748,-27.293983
526.115,-0.57217,-0.15033,-2.83,-88.77,-7.994404,81.54486
528.616,-0.57217,-0.16874,-3.405,-69.94,-7.549951,121.37382
531.116,-0.57217,-0.18715,-3.789,-53.8,-7.3628,89.64454
533.615,-0.57217,-0.20555,-4.365,-64.56,-7.3098016,5.03439
536.176,-0.57217,-0.22396,-4.7,-83.39,-7.523632,-38.70981
538.619,-0.57217,-0.2439,-5.156,-94.15,-7.6146364,-38.39315
541.126,-0.57217,-0.26231,-5.444,-112.98,-7.59826,-2.500051
543.617,-0.57217,-0.28072,-5.803,-118.36,-7.5503125,-20.486032
546.119,-0.57217,-0.30066,-6.019,-96.84,-7.8012447,-55.21824
548.616,-0.57217,-0.3206,-6.307,-96.84,-7.974084,-55.672348
551.12,-0.57217,-0.34054,-6.475,-110.29,-7.956801,-18.746906
553.639,-0.57217,-0.36049,-6.691,-94.15,-7.96385,21.7483
556.124,-0.57217,-0.38043,-6.811,5.38,-7.7898536,54.718422
558.629,-0.57217,-0.39884,-6.954,150.64,-7.55828,103.998146
561.124,-0.57217,-0.41724,-7.026,255.55,-7.1758766,101.77943
563.629,-0.57217,-0.43412,-7.146,314.73,-7.068706,139.61722
566.184,-0.57217,-0.45252,-7.218,357.77,-6.4240513,163.19563
568.635,-0.57217,-0.4648,-7.242,368.53,-6.0264916,211.97023
571.132,-0.57217,-0.48014,-7.266,368.53,-5.438618,183.4641
573.627,-0.57217,-0.49241,-7.266,371.22,-5.1018577,221.14888
576.122,-0.57217,-0.50315,-7.242,371.22,-4.299072,242.60881
578.625,-0.57217,-0.51235,-7.17,333.56,-3.6866522,268.84912
581.114,-0.57217,-0.52002,-7.098,298.59,-3.0688286,201.33998
583.623,-0.57217,-0.52616,-6.93,255.55,-2.8273914,150.44127
586.109,-0.57217,-0.53383,-6.787,228.65,-2.5152104,115.59441
588.62,-0.57217,-0.53843,-6.547,182.92,-2.2094035,152.96063
591.114,-0.57217,-0.54303,-6.355,161.4,-1.655453,176.57549
593.616,-0.57217,-0.5461,-6.043,147.95,-1.2273151,208.77533
596.115,-0.57217,-0.54763,-5.803,96.84,-0.61320007,178.96303
598.615,-0.57217,-0.54763,-5.42,64.56,-0.36867478,105.542885
601.109,-0.57217,-0.54917,-5.156,40.35,-0.4302575,-24.745735
603.612,-0.57217,-0.5507,-4.724,24.21,-0.79864055,-95.846466
606.107,-0.57217,-0.55377,-4.436,8.07,-1.0438206,-105.6967
608.605,-0.57217,-0.55684,-4.029,8.07,-1.2286676,-14.640595
611.1,-0.57217,-0.5599,-3.741,29.59,-0.85880476,73.86172
613.6,-0.57217,-0.5599,-3.357,32.28,-0.5522336,130.21414
616.1,-0.57217,-0.56144,-3.118,18.83,-0.2463655,71.083626
618.601,-0.57217,-0.56144,-2.782,18.83,-0.36829188,9.982051
621.102,-0.57217,-0.56297,-2.566,10.76,-0.42835346,-68.46328
623.6,-0.57217,-0.5645,-2.278,8.07,-0.79695934,-51.536766
626.1,-0.57217,-0.56757,-2.086,24.21,-0.6748516,12.09746
628.601,-0.57217,-0.56757,-1.847,13.45,-0.3683951,107.88768
631.1,-0.57217,-0.56757,-1.727,37.66,-6.2010265e-18,73.50901
633.604,-0.57217,-0.56757,-1.535,2.69,-0.1846497,7.259068
636.11,-0.57217,-0.56911,-1.415,-2.69,-0.24605057,-24.27106
638.611,-0.57217,-0.56911,-1.271,0.0,-0.18205759,24.595879
641.195,-0.57217,-0.56911,-1.127,0.0,3.384961e-17,36.8325
643.612,-0.57217,-0.56911,-1.031,0.0,-2.7385857e-17,22.117676
646.11,-0.57217,-0.56911,-0.959,5.38,1.5532043e-16,-1.6839998e-14
648.619,-0.57217,-0.56911,-0.839,5.38,-1.6520421e-16,-5.592488e-15
651.106,-0.57217,-0.56911,-0.767,2.69,3.3329853e-17,-22.096104
653.608,-0.57217,-0.56911,-0.671,0.0,-0.18398982,-36.835403
656.102,-0.57217,-0.57064,-0.624,0.0,-0.24490766,-24.49174
658.602,-0.57217,-0.57064,-0.552,8.07,-0.18361211,24.559027
661.103,-0.57217,-0.57064,-0.48,8.07,-1.0897326e-17,31.657078
664.628,-0.57217,-0.57064,-0.408,0.0,-3.5393563e-17,39.55385
666.105,-0.57217,-0.57064,-0.384,0.0,0.18126908,13.50359
668.611,-0.57217,-0.56911,-0.336,0.0,0.06252432,-17.383167
671.11,-0.57217,-0.57064,-0.288,-2.69,-0.06098514,-70.55234
673.63,-0.57217,-0.57064,-0.264,0.0,-0.36699876,-27.179777
676.101,-0.57217,-0.57217,-0.24,0.0,-0.060336098,26.90986
678.626,-0.57217,-0.57064,-0.192,0.0,0.062167846,70.99642
681.101,-0.57217,-0.57064,-0.168,0.0,0.1826495,33.79951
683.652,-0.57217,-0.57064,-0.144,-5.38,0.18302467,-0.4829573
686.099,-0.57217,-0.56911,-0.144,-5.38,0.05754926,-34.136814
688.723,-0.57217,-0.57064,-0.12,-10.76,-0.063506275,-49.21931
691.105,-0.57217,-0.57064,-0.096,-8.07,-0.18666105,10.49126
693.606,-0.44025,-0.57064,-0.072,0.0,0.18738069,75.677925
696.104,-0.44025,-0.56911,-0.072,952.26,0.42966142,149.82568
698.604,-0.44025,-0.56757,-0.048,866.18,0.98085886,240.9355
701.12,-0.44025,-0.56297,-0.024,575.66,2.0138435,371.25357
703.652,-0.44025,-0.55377,0.0,314.73,3.1975975,378.9215
706.417,-0.44025,-0.54303,0.096,110.29,3.875831,297.1266
708.634,-0.44025,-0.53383,0.168,21.52,4.2849164,152.78577
711.14,-0.44025,-0.52155,0.288,-91.46,4.3102183,21.184109
713.648,-0.44025,-0.51235,0.48,-139.88,4.05219,-103.39696
716.127,-0.44025,-0.50315,0.624,-193.68,3.5087008,-149.1898
718.618,-0.44025,-0.49548,0.839,-196.37,3.252141,-152.32387
721.148,-0.44025,-0.48781,1.079,-199.06,2.8683794,-141.7631
723.663,-0.44025,-0.48167,1.247,-177.54,2.4490547,-163.76762
726.137,-0.44025,-0.47707,1.415,-185.61,2.0230725,-139.66704
728.664,-0.44025,-0.47247,1.655,-164.09,1.844928,-81.738884
731.137,-0.44025,-0.46786,1.799,-150.64,1.8285601,-65.98619
733.705,-0.44025,-0.46326,2.014,-150.64,1.4761785,-102.05386
736.134,-0.44025,-0.46173,2.11,-137.19,1.1125952,-104.44597
739.045,-0.44025,-0.45866,2.23,-102.22,1.0297312,-32.548267
741.14,-0.44025,-0.45559,2.302,-91.46,1.2422245,4.7214437
743.642,-0.44025,-0.45252,2.302,-78.01,1.0896649,-72.36314
746.143,-0.44025,-0.45099,2.254,-75.32,0.5273724,-57.61601
754.482,-0.44025,-0.44792,1.99,-37.66,0.45975736,-30.113956
759.517,-0.44025,-0.44485,1.775,-29.59,0.46391305,-3.2820494
762.912,-0.44025,-0.44332,1.631,-21.52,0.4753941,-17.596155
764.613,-0.44025,-0.44332,1.535,-18.83,0.20236126,-39.082466
767.096,-0.44025,-0.44332,1.439,-13.45,0.21179755,-1.7817267
769.599,-0.44025,-0.44179,1.295,-32.28,0.42885795,13.867556
772.139,-0.44025,-0.44025,1.223,-40.35,0.24681059,-17.646154
774.591,-0.44025,-0.44179,1.103,-29.59,0.124888174,-48.952698
777.093,-0.44025,-0.44025,1.007,-24.21,0.062924705,-9.871211
779.592,-0.44025,-0.44025,0.911,-21.52,0.18497993,-10.101942
782.087,-0.44025,-0.44025,0.839,-18.83,-1.3390118e-14,-14.969057
784.58,-0.44025,-0.44025,0.743,-13.45,-1.3353431e-14,-22.234941
787.079,-0.44025,-0.44025,0.695,-13.45,-1.3425613e-14,3.9378507e-15
789.582,-0.44025,-0.44025,0.6,-10.76,-1.3333292e-14,-3.2083846e-15
792.076,-0.44025,-0.44025,0.552,-10.76,-1.3410992e-14,-4.7537135e-16
794.575,-0.44025,-0.44025,0.48,-5.38,-1.3403742e-14,-3.834941e-15
797.073,-0.44025,-0.44025,0.432,0.0,-1.33676665e-14,9.951458e-15
799.571,-0.44025,-0.44025,0.384,0.0,-1.3340143e-14,3.004802e-14
802.091,-0.44025,-0.44025,0.336,0.0,-1.3162308e-14,1.7836393e-14
804.623,-0.44025,-0.44025,0.288,0.0,-1.3277034e-14,-4.4015546e-15
807.102,-0.44025,-0.44025,0.264,0.0,-1.333912e-14,-3.0485566e-14
809.584,-0.44025,-0.44025,0.216,0.0,-1.3395008e-14,-8.063096e-15
812.085,-0.44025,-0.44025,0.192,0.0,-1.3325462e-14,-5.524789e-16
814.596,-0.44025,-0.44025,0.168,0.0,-1.3366958e-14,1.4060117e-14
817.085,-0.44025,-0.44025,0.144,0.0,-1.3263807e-14,1.30295385e-14
819.581,-0.44025,-0.44025,0.12,0.0,-1.32512214e-14,21.922237
822.125,-0.44025,-0.44025,0.096,0.0,0.18253021,36.578594
824.582,-0.44025,-0.43872,0.072,0.0,0.24403156,1.7788697
827.097,-0.44025,-0.43872,0.072,0.0,-0.006140858,-60.42576
829.817,-0.44025,-0.44025,0.048,0.0,-0.24528828,-61.748833
832.09,-0.44025,-0.44025,0.048,0.0,-0.18909106,25.002153
834.607,-0.44025,-0.44025,0.048,0.0,0.19024439,53.107403
837.12,-0.44025,-0.43872,0.048,0.0,0.061140455,32.100994
839.623,-0.44025,-0.44025,0.024,0.0,0.12241085,-35.24238
842.083,-0.44025,-0.43872,0.024,0.0,-0.1236963,-24.565668
844.634,-0.44025,-0.44025,0.024,0.0,-0.062660865,-12.346979
847.081,-0.44025,-0.44025,0.024,0.0,-0.0010555318,46.955036
849.589,-0.44025,-0.43872,0.024,0.0,0.24666275,17.461811
852.081,-0.44025,-0.43872,0.024,0.0,-0.00036541265,-17.132675
854.604,-0.44025,-0.44025,0.024,0.0,-0.061950896,-24.85137
857.081,-0.44025,-0.43872,0.024,0.0,0.060470432,4.832848
859.579,-0.44025,-0.43872,0.024,0.0,-0.00061548763,-2.3550858
862.081,-0.44025,-0.44025,0.024,0.0,-0.060811862,-2.2821345
864.596,-0.44025,-0.43872,0.0,0.0,0.0612534,27.010792
867.082,-0.44025,-0.43872,0.0,0.0,0.18409672,-9.853378
869.578,-0.44025,-0.43872,0.0,0.0,-0.18416166,-29.493364
872.081,-0.44025,-0.44025,0.0,0.0,-0.061251402,-9.822803
874.58,-0.44025,-0.43872,0.0,0.0,0.061109487,48.993126
877.082,-0.44025,-0.43872,0.0,0.0,0.18350701,-9.7739935
879.583,-0.44025,-0.43872,0.0,0.0,-0.18348746,-29.34881
882.085,-0.44025,-0.44025,0.0,0.0,-0.06131505,-31.819761
884.581,-0.44025,-0.43872,0.0,0.0,-0.12233203,33.991516
887.124,-0.44025,-0.44025,0.0,0.0,0.12079577,24.260288
889.614,-0.44025,-0.43872,0.0,0.0,0.060059592,34.50103
892.086,-0.06289,-0.43872,0.0,0.0,0.18470262,35.14323
894.584,-0.06289,-0.43872,0.0,1530.61,0.37031692,214.90024
897.085,-0.06289,-0.43565,0.0,1460.67,1.7805254,505.80206
899.583,-0.06289,-0.42491,0.024,1000.68,3.9282627,703.80145
902.083,-0.06289,-0.40957,0.072,691.33,5.518342,660.9145
904.688,-0.06289,-0.39423,0.216,486.89,6.8322783,521.5881
907.084,-0.06289,-0.37276,0.336,338.94,7.8526807,399.83823
909.609,-0.06289,-0.35128,0.6,236.72,8.504312,113.464226
912.082,-0.06289,-0.33134,0.839,158.71,7.5568337,-132.39267
914.647,-0.06289,-0.316,1.223,110.29,7.0571804,-172.89742
917.083,-0.06289,-0.29759,1.511,91.46,7.2341213,-9.810712
919.755,-0.06289,-0.27612,1.966,72.63,7.4130554,2.029674
922.176,-0.06289,-0.26078,2.278,40.35,7.0103064,-33.507545
924.673,-0.06289,-0.2439,2.806,-75.32,7.0810747,31.47986
927.082,-0.06289,-0.22396,3.165,-190.99,7.6471725,124.06387
929.664,-0.06289,-0.20402,3.741,-295.9,7.852621,23.057817
932.081,-0.06289,-0.18561,4.125,-365.84,7.201688,-201.66623
934.585,-0.06289,-0.17027,4.628,-392.74,6.1802835,-353.69632
937.096,-0.06289,-0.158,4.94,-381.98,5.271109,-333.6118
939.586,-0.06289,-0.14573,5.324,-379.29,4.7222815,-247.1978
942.092,-0.06289,-0.13499,5.516,-352.39,4.3026104,-207.42262
944.579,-0.06289,-0.12579,5.707,-306.66,3.6854193,-200.76846
947.081,-0.06289,-0.11812,5.779,-285.14,3.2566342,-187.87599
949.578,-0.06289,-0.11045,5.851,-255.55,2.8822103,-162.81653
952.086,-0.06289,-0.10431,5.851,-234.03,2.4524689,-165.26115
954.586,-0.06289,-0.09971,5.779,-199.06,2.0214622,-142.23859
957.092,-0.06289,-0.09511,5.707,-180.23,1.8385522,-102.59164
959.596,-0.06289,-0.0905,5.516,-153.33,1.6571845,-80.11611
962.084,-0.06289,-0.08744,5.348,-129.12,1.4142516,-83.01498
964.579,-0.06289,-0.08437,5.06,-115.67,1.2291096,-58.9894
967.082,-0.06289,-0.0813,4.844,-112.98,1.2279994,-22.585674
969.583,-0.06289,-0.07823,4.508,-99.53,1.2263097,-22.370823
972.082,-0.06289,-0.07517,4.269,-83.39,1.0431263,-59.156853
974.58,-0.06289,-0.07363,3.909,-80.7,0.79617417,-83.28438
977.093,-0.06289,-0.0721,3.693,-72.63,0.6137838,-58.81129
979.586,-0.06289,-0.07056,3.357,-72.63,0.6134748,-21.89979
982.084,-0.06289,-0.06903,3.141,-69.94,0.6139852,-0.046724346
984.583,-0.06289,-0.0675,2.83,-61.87,0.61322486,-22.058537
987.086,-0.06289,-0.06596,2.638,-53.8,0.4299829,-36.848934
989.584,-0.06289,-0.06596,2.374,-48.42,0.36798683,-46.969257
992.095,-0.06289,-0.06443,2.11,-45.73,0.24196094,-55.9695
994.671,-0.06289,-0.06443,1.966,-45.73,0.0015445043,-82.413445
997.118,-0.06289,-0.06596,1.823,-34.97,-0.24383092,-61.141846
999.615,-0.06289,-0.06596,1.607,0.0,-0.18511926,2.2832856
1002.083,-0.06289,-0.06596,1.487,5.38,-3.288195e-15,14.357304
1004.673,-0.06289,-0.06596,1.295,13.45,-0.18276492,7.0784445
1007.168,-0.06289,-0.0675,1.199,13.45,-0.06258079,11.784524
1009.622,-0.06289,-0.06596,1.031,24.21,0.06158257,49.847168
1012.088,-0.06289,-0.06596,0.935,13.45,0.18625502,35.00728
1014.59,-0.06289,-0.06596,0.791,0.0,0.18491434,44.540703
1017.05,-0.06289,-0.06443,0.719,-21.52,0.43046844,61.096928
1019.587,-0.06289,-0.06289,0.6,-29.59,0.61274934,36.32836
1022.089,-0.06289,-0.06136,0.552,-16.14,0.4280626,-36.68738
1024.587,-0.06289,-0.06136,0.48,-10.76,0.18368569,-83.32071
1027.086,-0.06289,-0.06136,0.432,-10.76,-3.338989e-15,-58.734516
1029.586,-0.06289,-0.06136,0.384,-10.76,-3.325284e-15,-22.043163
1032.086,-0.06289,-0.06136,0.336,-8.07,-3.328713e-15,22.037569
1034.584,-0.06289,-0.06136,0.312,0.0,0.18363173,14.692893
1037.089,-0.06289,-0.05983,0.288,0.0,0.061363995,9.806684
1039.584,-0.06289,-0.06136,0.264,0.0,0.12256149,-34.280174
1042.086,-0.06289,-0.05983,0.264,0.0,-0.1223607,-24.52408
1044.583,-0.06289,-0.06136,0.24,0.0,-0.06113384,-34.333138
1047.082,-0.06289,-0.06136,0.24,0.0,-0.18378377,31.850916
1049.578,-0.06289,-0.06136,0.216,0.0,0.18374692,51.379356
1052.081,-0.06289,-0.05983,0.192,0.0,0.2444035,46.32282
1054.594,-0.06289,-0.05983,0.168,-5.38,0.18310182,-46.35761
1057.095,-0.06289,-0.05983,0.144,0.0,-0.18323222,-51.326942
1059.584,-0.06289,-0.06136,0.12,-2.69,-0.061089348,-9.734069
1062.086,-0.06289,-0.05983,0.12,0.0,0.06151402,48.997368
1064.583,-0.06289,-0.05983,0.096,-8.07,0.18365629,12.21593
1067.084,-0.06289,-0.05983,0.072,-10.76,-1.0067726e-17,-36.516846
1069.623,-0.06289,-0.05983,0.072,-8.07,-0.1822326,-58.165478
1072.124,-0.06289,-0.06136,0.072,-10.76,-0.24333669,-24.416464
1074.627,-0.06289,-0.06136,0.048,-2.69,-0.18358527,24.24428
1077.124,-0.06289,-0.06136,0.048,0.0,-3.355194e-15,36.760048
1079.584,-0.06289,-0.06136,0.048,0.0,-3.3589852e-15,22.20618
1082.082,-0.06289,-0.06136,0.024,0.0,-3.321789e-15,5.2726137e-15
1084.61,-0.06289,-0.06136,0.024,0.0,-3.323747e-15,4.4448867e-15
1087.103,-0.06289,-0.06136,0.024,0.0,-3.3211393e-15,-2.3361823e-15
1089.613,-0.06289,-0.06136,0.0,0.0,-3.3421968e-15,3.8829976e-16
1092.087,0.05829,-0.06136,0.0,0.0,-3.3134144e-15,22.037241
1094.627,0.05829,-0.06136,0.0,866.18,0.18337095,103.17327
1097.083,0.05829,-0.05983,0.0,839.28,0.7982037,247.08331
1099.59,0.05829,-0.05522,0.0,535.31,1.8531833,367.55063
1102.08,0.05829,-0.04755,0.024,325.49,2.8769057,406.93112
1104.61,0.05829,-0.03835,0.072,145.26,3.85784,339.36536
1107.094,0.05829,-0.02608,0.144,18.83,4.3583255,192.73079
1109.579,0.05829,-0.01534,0.288,-91.46,4.3119354,-44.84665
1112.081,0.05829,-0.00614,0.408,-142.57,3.5027294,-217.60841
1114.58,0.05829,0.0,0.624,-177.54,2.818388,-228.27664
1117.093,0.05829,0.00614,0.767,-174.85,2.6340792,-125.73155
1119.594,0.05829,0.01381,0.983,-169.47,2.5139964,-55.874794
1122.087,0.05829,0.01841,1.127,-147.95,2.3924682,-70.37811
1124.594,0.05829,0.02454,1.343,-156.02,2.088324,-93.02618
1127.083,0.05829,0.02915,1.487,-153.33,1.8410332,-106.04622
1129.588,0.05829,0.03221,1.703,-139.88,1.5914954,-105.71443
1132.116,0.05829,0.03682,1.823,-129.12,1.2881873,-92.94628
1134.582,0.05829,0.03835,1.99,-121.05,1.1673926,-70.31324
1137.099,0.05829,0.04142,2.062,-94.15,1.0462365,-34.430412
1139.59,0.05829,0.04449,2.11,-72.63,1.0422741,-44.390316
1142.093,0.05829,0.04602,2.11,-72.63,0.79850394,-61.738266
1144.58,0.05829,0.04755,2.086,-61.87,0.6141821,-58.953575
1147.081,0.05829,0.04909,2.038,-64.56,0.61320305,-22.14193
1149.598,0.05829,0.05062,1.942,-53.8,0.6138299,-0.1040172
1152.082,0.05829,0.05216,1.871,-53.8,0.61310387,-0.009082157
1154.593,0.05829,0.05369,1.775,-43.04,0.6133673,-22.761873
1157.092,0.05829,0.05522,1.679,-34.97,0.4242016,-36.993942
1159.65,0.05829,0.05522,1.559,-40.35,0.36524904,-46.064674
1162.13,0.05829,0.05676,1.487,-40.35,0.24628152,-33.349686
1164.592,0.05829,0.05676,1.367,-59.18,0.1860403,-46.628548
1167.099,0.05829,0.05676,1.271,-40.35,1.6328299e-15,-36.468483
1169.721,0.05829,0.05676,1.151,-24.21,1.5673857e-15,-1.2055818
1172.433,0.05829,0.05676,1.031,-10.76,0.17086153,6.9006696
1175.266,0.05829,0.05829,0.935,-8.07,0.00795781,-9.465466
1181.929,0.05829,0.05676,0.719,0.0,-0.05258032,-19.77134
1184.503,0.05829,0.05676,0.624,0.0,-0.10596201,-1.6514546
1189.845,0.05829,0.05676,0.504,0.0,1.1985528e-15,8.949439
1191.061,0.05829,0.05676,0.48,0.0,2.0007803e-15,15.355353
1191.936,0.05829,0.05676,0.456,0.0,2.3724914e-15,6.287375e-14
1194.491,0.05829,0.05676,0.384,0.0,1.6612463e-15,-9.64605e-14
1196.991,0.05829,0.05676,0.336,0.0,1.6588147e-15,-8.5210064e-14
1199.491,0.05829,0.05676,0.288,0.0,1.6616246e-15,-1.1369575e-16
1201.985,0.05829,0.05676,0.24,0.0,1.6593622e-15,9.405584e-16
1204.49,0.05829,0.05676,0.192,0.0,1.6673989e-15,1.147271e-15
1206.991,0.05829,0.05676,0.168,0.0,1.6685032e-15,6.723039e-16
1209.495,0.05829,0.05676,0.144,0.0,1.6646026e-15,21.97395
1211.999,0.05829,0.05676,0.12,0.0,0.18331403,14.663649
1214.502,0.05829,0.05829,0.096,0.0,0.061258618,-12.194723
1217.0,0.05829,0.05676,0.096,0.0,-0.061116688,-26.17682
1219.497,0.05829,0.05676,0.072,0.0,0.006100966,3.791056
1222.26,0.05829,0.05829,0.072,0.0,0.068935625,25.209866
1224.51,0.05829,0.05676,0.072,0.0,0.13073187,-12.841739
1227.027,0.05829,0.05829,0.048,0.0,-0.122917235,-3.7855346
1229.505,0.05829,0.05676,0.048,0.0,0.12340289,1.4352092
1231.96,0.05829,0.05829,0.048,0.0,0.061474867,32.79795
1234.499,0.05829,0.05829,0.048,0.0,0.16952401,-10.5130825
1237.431,0.05829,0.05829,0.048,0.0,2.6422617e-15,-12.351931
1240.884,0.05829,0.05829,0.048,0.0,3.3382771e-15,-38.778732
